cluster_id	unique_genes	tissues	cluster_size	original_cluster_type	dominant_tissue	max_tissue_fraction	is_tissue_specific_095	cluster_tissue_class_095	VH	SMA	QUAD	frac_VH	frac_SMA	frac_QUAD	n_kinase	frac_kinase	n_GPCR	frac_GPCR	n_ion_channel	frac_ion_channel	n_nuclear_receptor	frac_nuclear_receptor	n_transporter	frac_transporter	n_enzyme	frac_enzyme	n_receptor	frac_receptor	n_transcription_factor	frac_transcription_factor	n_known_drug_target	frac_known_drug_target	n_Alzheimer_evidence	frac_Alzheimer_evidence	n_any_therapeutic_category	frac_any_therapeutic_category	target_category_score	representative_target_genes	target_rank
794	145	QUAD;SMA;VH	145.0	CT	SMA	0.7862068965517242	False	Cross tissue	29.0	114.0	2.0	0.2	0.7862068965517242	0.013793103448275862	10	0.0689655172413793	2	0.0137931034482758	1	0.0068965517241379	0	0.0	5	0.0344827586206896	42	0.2896551724137931	8	0.0551724137931034	13	0.0896551724137931	26	0.1793103448275862	93	0.6413793103448275	113	0.7793103448275862	200	PIK3CB(kinase;enzyme;known_drug_target;Alzheimer_evidence);TNPO3(Alzheimer_evidence);IMP3(Alzheimer_evidence);NGLY1(enzyme;Alzheimer_evidence);XPO7(Alzheimer_evidence);COQ5(enzyme;Alzheimer_evidence);DIRAS2(Alzheimer_evidence);MIOS(Alzheimer_evidence);FNIP2(Alzheimer_evidence);PSD3(Alzheimer_evidence);NSUN4(Alzheimer_evidence);EMB(Alzheimer_evidence);CD274(receptor;known_drug_target;Alzheimer_evidence);HLA-DRB1(Alzheimer_evidence);ERAL1(Alzheimer_evidence);HEBP1(receptor;known_drug_target;Alzheimer_evidence);NKRF(Alzheimer_evidence);NPEPPS(enzyme;known_drug_target;Alzheimer_evidence);SCN7A(ion_channel;Alzheimer_evidence);PRICKLE2(Alzheimer_evidence);UBQLN2(Alzheimer_evidence);SORT1(known_drug_target;Alzheimer_evidence);GSR(enzyme;known_drug_target;Alzheimer_evidence);EPHA7(receptor;known_drug_target;Alzheimer_evidence);FZD3(GPCR;receptor;known_drug_target;Alzheimer_evidence)	61
1886	127	QUAD;SMA;VH	130.0	CT	QUAD	0.4307692307692308	False	Cross tissue	41.0	33.0	56.0	0.3153846153846154	0.25384615384615383	0.4307692307692308	6	0.0472440944881889	0	0.0	1	0.0078740157480314	0	0.0	5	0.0393700787401574	34	0.2677165354330709	7	0.0551181102362204	15	0.1181102362204724	25	0.1968503937007874	102	0.8031496062992126	108	0.8503937007874016	195	PIKFYVE(kinase;enzyme;transcription_factor;known_drug_target;Alzheimer_evidence);SON(Alzheimer_evidence);PTK2B(kinase;enzyme;known_drug_target;Alzheimer_evidence);GBF1(Alzheimer_evidence);CTSL(enzyme;known_drug_target;Alzheimer_evidence);GMPR(enzyme;Alzheimer_evidence);HECTD1(enzyme;Alzheimer_evidence);INPP5B(enzyme;known_drug_target;Alzheimer_evidence);TMED10(Alzheimer_evidence);HDAC6(enzyme;known_drug_target;Alzheimer_evidence);LGALS3(receptor;known_drug_target;Alzheimer_evidence);TLR3(receptor;known_drug_target;Alzheimer_evidence);MR1(Alzheimer_evidence);APEX1(enzyme;Alzheimer_evidence);HNRNPA1(Alzheimer_evidence);SLC19A2(transporter;known_drug_target;Alzheimer_evidence);PRLHR(receptor;known_drug_target;Alzheimer_evidence);DDX24(Alzheimer_evidence);LIMS1(transcription_factor;Alzheimer_evidence);C9orf72(Alzheimer_evidence);C1GALT1(enzyme;Alzheimer_evidence);SLC6A11(transporter;known_drug_target;Alzheimer_evidence);RMDN3(Alzheimer_evidence);BNIP3L(Alzheimer_evidence);SDS(enzyme;Alzheimer_evidence)	62
1992	134	QUAD;SMA;VH	134.0	CT	QUAD	0.8507462686567164	False	Cross tissue	9.0	11.0	114.0	0.06716417910447761	0.08208955223880597	0.8507462686567164	7	0.0522388059701492	0	0.0	1	0.0074626865671641	1	0.0074626865671641	2	0.0149253731343283	24	0.1791044776119403	7	0.0522388059701492	23	0.1716417910447761	28	0.208955223880597	99	0.7388059701492538	110	0.8208955223880597	192	ADAM10(enzyme;known_drug_target;Alzheimer_evidence);CDKN1A(kinase;enzyme;Alzheimer_evidence);TP53(Alzheimer_evidence);PPP1R15B(enzyme;Alzheimer_evidence);DHX15(Alzheimer_evidence);JAZF1(transcription_factor;Alzheimer_evidence);NUP160(Alzheimer_evidence);IL6R(receptor;known_drug_target;Alzheimer_evidence);PIK3C2A(kinase;enzyme;known_drug_target;Alzheimer_evidence);ITGB3(known_drug_target;Alzheimer_evidence);FOXO1(transcription_factor;Alzheimer_evidence);TBC1D15(known_drug_target;Alzheimer_evidence);BCL6(transcription_factor;known_drug_target;Alzheimer_evidence);SPRY1(Alzheimer_evidence);NAF1(Alzheimer_evidence);WDPCP(Alzheimer_evidence);SREK1(Alzheimer_evidence);DENND4A(Alzheimer_evidence);NFE2L2(transcription_factor;known_drug_target;Alzheimer_evidence);YAP1(Alzheimer_evidence);VCPIP1(enzyme;Alzheimer_evidence);MTA2(transcription_factor;Alzheimer_evidence);BMAL1(Alzheimer_evidence);NR2C2(nuclear_receptor;receptor;known_drug_target;Alzheimer_evidence);HSPBAP1(Alzheimer_evidence)	63
1114	167	QUAD;SMA;VH	168.0	CT	VH	0.8095238095238095	False	Cross tissue	136.0	8.0	24.0	0.8095238095238095	0.047619047619047616	0.14285714285714285	7	0.0419161676646706	3	0.0179640718562874	1	0.0059880239520958	0	0.0	6	0.0359281437125748	33	0.1976047904191616	10	0.059880239520958	16	0.0958083832335329	22	0.1317365269461078	90	0.5389221556886228	108	0.6467065868263473	188	BIN1(Alzheimer_evidence);ECHDC3(Alzheimer_evidence);PECAM1(Alzheimer_evidence);CTSH(enzyme;known_drug_target;Alzheimer_evidence);CDYL(Alzheimer_evidence);VARS2(enzyme;Alzheimer_evidence);SERPINB6(enzyme;Alzheimer_evidence);DENND3(Alzheimer_evidence);DRG2(Alzheimer_evidence);CDC42EP1(Alzheimer_evidence);STK11IP(kinase;enzyme;Alzheimer_evidence);FSCN1(Alzheimer_evidence);PDPR(enzyme;Alzheimer_evidence);YJU2B(Alzheimer_evidence);TFEB(transcription_factor;Alzheimer_evidence);EHMT1(enzyme;known_drug_target;Alzheimer_evidence);SMAD3(Alzheimer_evidence);JUP(Alzheimer_evidence);ABCA2(transporter;Alzheimer_evidence);HEBP1(receptor;known_drug_target;Alzheimer_evidence);TMCC2(Alzheimer_evidence);SPARCL1(Alzheimer_evidence);S1PR1(receptor;known_drug_target;Alzheimer_evidence);PLA2G6(enzyme;known_drug_target;Alzheimer_evidence);B3GAT1(enzyme;Alzheimer_evidence)	64
1532	212	QUAD;SMA;VH	213.0	CT	SMA	0.6431924882629108	False	Cross tissue	15.0	137.0	61.0	0.07042253521126761	0.6431924882629108	0.2863849765258216	4	0.0188679245283018	2	0.0094339622641509	2	0.0094339622641509	1	0.0047169811320754	4	0.0188679245283018	26	0.1226415094339622	8	0.0377358490566037	32	0.1509433962264151	25	0.1179245283018868	80	0.3773584905660377	113	0.5330188679245284	184	IPO7(Alzheimer_evidence);COG8(Alzheimer_evidence);SLC36A1(transporter;known_drug_target;Alzheimer_evidence);WIPF2(Alzheimer_evidence);SPEN(Alzheimer_evidence);KMT2C(enzyme;known_drug_target;Alzheimer_evidence);SERPINF1(enzyme;known_drug_target;Alzheimer_evidence);ING2(Alzheimer_evidence);UBP1(Alzheimer_evidence);ADAM17(enzyme;known_drug_target;Alzheimer_evidence);VEGFA(known_drug_target;Alzheimer_evidence);FAM227A(Alzheimer_evidence);NBEAL1(Alzheimer_evidence);CREBBP(enzyme;transcription_factor;known_drug_target;Alzheimer_evidence);BAG3(Alzheimer_evidence);CPT1A(enzyme;known_drug_target;Alzheimer_evidence);MCF2L2(Alzheimer_evidence);TRPV3(ion_channel;receptor;known_drug_target;Alzheimer_evidence);FZD1(GPCR;receptor;known_drug_target;Alzheimer_evidence);TIGAR(enzyme;Alzheimer_evidence);FMNL2(Alzheimer_evidence);GSR(enzyme;known_drug_target;Alzheimer_evidence);BCL2(enzyme;known_drug_target;Alzheimer_evidence);TEAD4(transcription_factor;known_drug_target;Alzheimer_evidence);HCG18(Alzheimer_evidence)	65
452	149	QUAD;SMA;VH	149.0	CT	VH	0.9395973154362416	False	Cross tissue	140.0	4.0	5.0	0.9395973154362416	0.026845637583892617	0.03355704697986577	3	0.0201342281879194	1	0.0067114093959731	5	0.0335570469798657	0	0.0	9	0.0604026845637583	25	0.1677852348993288	10	0.0671140939597315	12	0.0805369127516778	24	0.1610738255033557	95	0.6375838926174496	107	0.7181208053691275	184	APP(enzyme;receptor;known_drug_target;Alzheimer_evidence);CNTNAP2(Alzheimer_evidence);PTPRO(enzyme;receptor;known_drug_target;Alzheimer_evidence);SLC36A1(transporter;known_drug_target;Alzheimer_evidence);PAPSS1(enzyme;Alzheimer_evidence);CEP170(Alzheimer_evidence);DIRAS2(Alzheimer_evidence);CYRIB(Alzheimer_evidence);GRIA4(ion_channel;receptor;known_drug_target;Alzheimer_evidence);NDUFA10(Alzheimer_evidence);SEMA3C(Alzheimer_evidence);FLT3(kinase;enzyme;receptor;known_drug_target;Alzheimer_evidence);HMGCS1(enzyme;known_drug_target;Alzheimer_evidence);VWC2(Alzheimer_evidence);SV2A(transporter;known_drug_target;Alzheimer_evidence);SPP1(receptor;known_drug_target;Alzheimer_evidence);TF(Alzheimer_evidence);RELN(transcription_factor;Alzheimer_evidence);PTCD2(Alzheimer_evidence);NCAM1(known_drug_target;Alzheimer_evidence);NPC1(transporter;known_drug_target;Alzheimer_evidence);ANK3(Alzheimer_evidence);PGRMC1(receptor;Alzheimer_evidence);SPOCK1(enzyme;Alzheimer_evidence);AIFM1(enzyme;Alzheimer_evidence)	66
1487	157	QUAD;SMA;VH	158.0	CT	VH	0.8164556962025317	False	Cross tissue	129.0	20.0	9.0	0.8164556962025317	0.12658227848101267	0.056962025316455694	8	0.0509554140127388	0	0.0	0	0.0	0	0.0	0	0.0	27	0.1719745222929936	3	0.019108280254777	22	0.1401273885350318	18	0.1146496815286624	101	0.643312101910828	115	0.732484076433121	179	PICALM(Alzheimer_evidence);CD2AP(Alzheimer_evidence);PIK3R1(kinase;enzyme;known_drug_target;Alzheimer_evidence);CREB1(Alzheimer_evidence);MTMR10(Alzheimer_evidence);VEZF1(transcription_factor;Alzheimer_evidence);PURA(Alzheimer_evidence);SMARCC1(Alzheimer_evidence);TP53INP1(Alzheimer_evidence);SLMAP(Alzheimer_evidence);STAG1(Alzheimer_evidence);ZNF800(transcription_factor;Alzheimer_evidence);ZBTB37(transcription_factor;Alzheimer_evidence);KMT5B(enzyme;known_drug_target;Alzheimer_evidence);ICE1(Alzheimer_evidence);LSM14A(Alzheimer_evidence);SERTAD2(Alzheimer_evidence);REV1(Alzheimer_evidence);GALK2(enzyme;Alzheimer_evidence);SIRT1(enzyme;known_drug_target;Alzheimer_evidence);LRP8(receptor;Alzheimer_evidence);HMGB1(known_drug_target;Alzheimer_evidence);ROCK1(kinase;enzyme;known_drug_target;Alzheimer_evidence);FMR1(Alzheimer_evidence);YES1(kinase;enzyme;known_drug_target;Alzheimer_evidence)	67
1988	125	QUAD;VH	125.0	CT	QUAD	0.936	False	Cross tissue	8.0	0.0	117.0	0.064	0.0	0.936	8	0.064	0	0.0	0	0.0	1	0.008	8	0.064	36	0.288	4	0.032	16	0.128	21	0.168	84	0.672	100	0.8	178	CLTC(Alzheimer_evidence);COPA(receptor;known_drug_target;Alzheimer_evidence);MDN1(Alzheimer_evidence);NRIP1(nuclear_receptor;receptor;Alzheimer_evidence);ABCA1(transporter;enzyme;Alzheimer_evidence);ACTR2(Alzheimer_evidence);SEH1L(Alzheimer_evidence);ZNF800(transcription_factor;Alzheimer_evidence);TJP1(Alzheimer_evidence);DDX18(Alzheimer_evidence);SAA2(Alzheimer_evidence);PTEN(enzyme;known_drug_target;Alzheimer_evidence);METTL3(enzyme;known_drug_target;Alzheimer_evidence);FKBP1A(enzyme;known_drug_target;Alzheimer_evidence);NKRF(Alzheimer_evidence);RBBP7(Alzheimer_evidence);ATR(kinase;enzyme;known_drug_target;Alzheimer_evidence);NSUN6(Alzheimer_evidence);PPIF(enzyme;Alzheimer_evidence);ADSS2(enzyme;Alzheimer_evidence);STS(enzyme;Alzheimer_evidence);GADD45A(Alzheimer_evidence);C1S(enzyme;known_drug_target;Alzheimer_evidence);AGFG1(Alzheimer_evidence);GART(enzyme;known_drug_target;Alzheimer_evidence)	68
1173	124	QUAD;SMA;VH	124.0	CT	VH	0.8790322580645161	False	Cross tissue	109.0	9.0	6.0	0.8790322580645161	0.07258064516129033	0.04838709677419355	10	0.0806451612903225	2	0.0161290322580645	0	0.0	1	0.0080645161290322	4	0.032258064516129	30	0.2419354838709677	9	0.0725806451612903	10	0.0806451612903225	22	0.1774193548387097	88	0.7096774193548387	99	0.7983870967741935	176	FADS2(enzyme;Alzheimer_evidence);LRP1(receptor;Alzheimer_evidence);FOXK1(transcription_factor;Alzheimer_evidence);CTDSP1(enzyme;Alzheimer_evidence);MINK1(kinase;enzyme;known_drug_target;Alzheimer_evidence);BCR(known_drug_target;Alzheimer_evidence);FOXRED2(transcription_factor;Alzheimer_evidence);NATD1(Alzheimer_evidence);DDR1(kinase;enzyme;receptor;known_drug_target;Alzheimer_evidence);NUDT16L1(enzyme;Alzheimer_evidence);GNG7(Alzheimer_evidence);LPCAT3(enzyme;Alzheimer_evidence);MECP2(Alzheimer_evidence);NTN1(known_drug_target;Alzheimer_evidence);CLN8(Alzheimer_evidence);MAPKAPK3(kinase;enzyme;known_drug_target;Alzheimer_evidence);VAMP2(Alzheimer_evidence);MFN2(known_drug_target;Alzheimer_evidence);OSBPL11(Alzheimer_evidence);SDC3(Alzheimer_evidence);P2RY2(receptor;known_drug_target;Alzheimer_evidence);NACC2(Alzheimer_evidence);SORCS2(receptor;Alzheimer_evidence);NCOA1(nuclear_receptor;receptor;known_drug_target;Alzheimer_evidence);PLXNB1(Alzheimer_evidence)	69
1209	153	QUAD;SMA;VH	160.0	CT	VH	0.5625	False	Cross tissue	90.0	47.0	23.0	0.5625	0.29375	0.14375	4	0.0261437908496732	1	0.0065359477124183	0	0.0	0	0.0	0	0.0	37	0.2418300653594771	9	0.0588235294117647	18	0.1176470588235294	15	0.0980392156862745	91	0.5947712418300654	108	0.7058823529411765	175	ZKSCAN1(transcription_factor;Alzheimer_evidence);FARP1(enzyme;Alzheimer_evidence);SPG11(Alzheimer_evidence);BBS1(Alzheimer_evidence);ZNF585B(transcription_factor;Alzheimer_evidence);GFAP(Alzheimer_evidence);FLG(Alzheimer_evidence);PPARGC1A(Alzheimer_evidence);AGT(enzyme;known_drug_target;Alzheimer_evidence);FNDC5(Alzheimer_evidence);SIRT3(enzyme;known_drug_target;Alzheimer_evidence);SPATA2(enzyme;Alzheimer_evidence);TFCP2(transcription_factor;Alzheimer_evidence);PLD2(enzyme;known_drug_target;Alzheimer_evidence);PCDHGA3(Alzheimer_evidence);CRY2(Alzheimer_evidence);PDLIM3(Alzheimer_evidence);GORASP1(Alzheimer_evidence);LPAR3(receptor;known_drug_target;Alzheimer_evidence);P2RY1(receptor;known_drug_target;Alzheimer_evidence);SCRN1(enzyme;Alzheimer_evidence);NBR1(receptor;transcription_factor;Alzheimer_evidence);PCDHGA2(Alzheimer_evidence);ZNF44(transcription_factor;Alzheimer_evidence);ALDH7A1(enzyme;Alzheimer_evidence)	70
1094	134	QUAD;SMA;VH	135.0	CT	VH	0.7185185185185186	False	Cross tissue	97.0	1.0	37.0	0.7185185185185186	0.007407407407407408	0.2740740740740741	4	0.0298507462686567	0	0.0	0	0.0	0	0.0	5	0.0373134328358208	36	0.2686567164179104	8	0.0597014925373134	12	0.0895522388059701	17	0.126865671641791	93	0.6940298507462687	105	0.7835820895522388	175	SMPD1(enzyme;known_drug_target;Alzheimer_evidence);PRKAB1(kinase;enzyme;known_drug_target;Alzheimer_evidence);FUZ(Alzheimer_evidence);SLC25A6(transporter;known_drug_target;Alzheimer_evidence);AKAP10(kinase;enzyme;Alzheimer_evidence);GTF2IRD1(Alzheimer_evidence);MRPL10(Alzheimer_evidence);SIL1(Alzheimer_evidence);ASL(enzyme;Alzheimer_evidence);SIRT2(enzyme;known_drug_target;Alzheimer_evidence);PMF1(Alzheimer_evidence);GSN(Alzheimer_evidence);SLC8B1(transporter;known_drug_target;Alzheimer_evidence);PTPRG(enzyme;receptor;known_drug_target;Alzheimer_evidence);NUP214(Alzheimer_evidence);ACAA1(enzyme;Alzheimer_evidence);TMEM201(Alzheimer_evidence);DDIT4(Alzheimer_evidence);EIF1(Alzheimer_evidence);SPATA20(Alzheimer_evidence);LAMC1(Alzheimer_evidence);NFIC(Alzheimer_evidence);S100A1(Alzheimer_evidence);EVA1C(Alzheimer_evidence);ZBTB48(transcription_factor;Alzheimer_evidence)	71
1127	135	QUAD;VH	135.0	CT	VH	0.9481481481481482	False	Cross tissue	128.0	0.0	7.0	0.9481481481481482	0.0	0.05185185185185185	5	0.037037037037037	0	0.0	1	0.0074074074074074	0	0.0	4	0.0296296296296296	41	0.3037037037037037	5	0.037037037037037	6	0.0444444444444444	15	0.1111111111111111	96	0.7111111111111111	106	0.7851851851851852	173	NDUFV1(enzyme;Alzheimer_evidence);VPS28(Alzheimer_evidence);CAPN1(enzyme;known_drug_target;Alzheimer_evidence);ARPC4(Alzheimer_evidence);MYL6B(Alzheimer_evidence);NDUFS6(enzyme;Alzheimer_evidence);PCYT2(enzyme;Alzheimer_evidence);FARS2(enzyme;Alzheimer_evidence);MTX1(Alzheimer_evidence);AHCY(enzyme;known_drug_target;Alzheimer_evidence);PTPA(enzyme;Alzheimer_evidence);GAPDH(enzyme;Alzheimer_evidence);APRT(enzyme;Alzheimer_evidence);PSMC3(Alzheimer_evidence);CYP46A1(known_drug_target;Alzheimer_evidence);COX8A(enzyme;Alzheimer_evidence);NCKIPSD(Alzheimer_evidence);AP2A1(Alzheimer_evidence);MAPK3(kinase;enzyme;known_drug_target;Alzheimer_evidence);DEF8(Alzheimer_evidence);TOM1(Alzheimer_evidence);MARK2(kinase;enzyme;known_drug_target;Alzheimer_evidence);CHCHD10(Alzheimer_evidence);TUFM(Alzheimer_evidence);TMEM9(Alzheimer_evidence)	72
1863	134	QUAD;SMA;VH	135.0	CT	QUAD	0.7555555555555555	False	Cross tissue	18.0	15.0	102.0	0.13333333333333333	0.1111111111111111	0.7555555555555555	9	0.0671641791044776	1	0.0074626865671641	0	0.0	0	0.0	3	0.0223880597014925	30	0.2238805970149253	5	0.0373134328358208	10	0.0746268656716417	17	0.126865671641791	96	0.7164179104477612	106	0.7910447761194029	171	MTMR14(enzyme;Alzheimer_evidence);LTV1(Alzheimer_evidence);CDKL1(kinase;enzyme;known_drug_target;Alzheimer_evidence);ATP6V0A2(known_drug_target;Alzheimer_evidence);CMPK1(kinase;enzyme;Alzheimer_evidence);PPP2CA(enzyme;known_drug_target;Alzheimer_evidence);UTP15(Alzheimer_evidence);VRK2(kinase;enzyme;known_drug_target;Alzheimer_evidence);YY1AP1(Alzheimer_evidence);LPL(enzyme;Alzheimer_evidence);TMEM167A(Alzheimer_evidence);PRDX6(Alzheimer_evidence);COPS5(enzyme;Alzheimer_evidence);TBK1(kinase;enzyme;known_drug_target;Alzheimer_evidence);LYZ(enzyme;Alzheimer_evidence);CCT2(Alzheimer_evidence);MGAM(enzyme;known_drug_target;Alzheimer_evidence);RAN(Alzheimer_evidence);RAB5A(Alzheimer_evidence);FKBP5(enzyme;known_drug_target;Alzheimer_evidence);SRA1(receptor;Alzheimer_evidence);PSME3(Alzheimer_evidence);FCGR3B(receptor;Alzheimer_evidence);BCL2L11(Alzheimer_evidence);TMED7(Alzheimer_evidence)	73
1859	109	QUAD;SMA;VH	110.0	CT	QUAD	0.7636363636363637	False	Cross tissue	8.0	18.0	84.0	0.07272727272727272	0.16363636363636364	0.7636363636363637	12	0.110091743119266	1	0.0091743119266055	1	0.0091743119266055	0	0.0	1	0.0091743119266055	28	0.2568807339449541	6	0.055045871559633	14	0.128440366972477	24	0.2201834862385321	81	0.7431192660550459	89	0.8165137614678899	168	VEZF1(transcription_factor;Alzheimer_evidence);FBXO11(enzyme;known_drug_target;Alzheimer_evidence);KCND3(ion_channel;known_drug_target;Alzheimer_evidence);IRF2(transcription_factor;Alzheimer_evidence);PPM1D(enzyme;known_drug_target;Alzheimer_evidence);ICE1(Alzheimer_evidence);ZCCHC8(transcription_factor;Alzheimer_evidence);FHIP1A(Alzheimer_evidence);DYRK1A(kinase;enzyme;known_drug_target;Alzheimer_evidence);PHF3(Alzheimer_evidence);CD4(known_drug_target;Alzheimer_evidence);INSR(receptor;known_drug_target;Alzheimer_evidence);SIRT1(enzyme;known_drug_target;Alzheimer_evidence);KMT2A(enzyme;transcription_factor;known_drug_target;Alzheimer_evidence);LMTK2(kinase;enzyme;receptor;known_drug_target;Alzheimer_evidence);NRP1(known_drug_target;Alzheimer_evidence);FUT1(enzyme;Alzheimer_evidence);PHLPP1(enzyme;Alzheimer_evidence);TUBA1C(Alzheimer_evidence);AKAP6(kinase;enzyme;Alzheimer_evidence);SLC15A4(transporter;known_drug_target;Alzheimer_evidence);JAK1(kinase;enzyme;known_drug_target;Alzheimer_evidence);SP1(transcription_factor;Alzheimer_evidence);RANBP9(Alzheimer_evidence);CDH5(Alzheimer_evidence)	74
1880	136	QUAD;SMA;VH	137.0	CT	QUAD	0.5255474452554745	False	Cross tissue	27.0	38.0	72.0	0.19708029197080293	0.2773722627737226	0.5255474452554745	4	0.0294117647058823	0	0.0	1	0.0073529411764705	0	0.0	3	0.0220588235294117	29	0.213235294117647	5	0.0367647058823529	8	0.0588235294117647	16	0.1176470588235294	97	0.7132352941176471	103	0.7573529411764706	163	NUP93(Alzheimer_evidence);SUPT6H(Alzheimer_evidence);CSF1R(kinase;enzyme;receptor;known_drug_target;Alzheimer_evidence);CAST(Alzheimer_evidence);IGFBP3(enzyme;Alzheimer_evidence);WWOX(enzyme;Alzheimer_evidence);TYW1(Alzheimer_evidence);GAB2(Alzheimer_evidence);SEC24C(Alzheimer_evidence);STYX(enzyme;Alzheimer_evidence);BCAS3(Alzheimer_evidence);AVL9(Alzheimer_evidence);ZNF232(transcription_factor;Alzheimer_evidence);TMED10(Alzheimer_evidence);TXNIP(Alzheimer_evidence);IL18(known_drug_target;Alzheimer_evidence);SLC16A1(transporter;known_drug_target;Alzheimer_evidence);UBQLN1(Alzheimer_evidence);CSF3R(receptor;known_drug_target;Alzheimer_evidence);PDIA3(enzyme;known_drug_target;Alzheimer_evidence);NSUN2(enzyme;Alzheimer_evidence);RBM15B(Alzheimer_evidence);SIGLEC10(known_drug_target;Alzheimer_evidence);ALDH7A1(enzyme;Alzheimer_evidence);GPX3(enzyme;Alzheimer_evidence)	75
1901	103	QUAD;SMA;VH	103.0	CT	SMA	0.5339805825242718	False	Cross tissue	42.0	55.0	6.0	0.4077669902912621	0.5339805825242718	0.05825242718446602	9	0.087378640776699	0	0.0	0	0.0	0	0.0	2	0.0194174757281553	26	0.2524271844660194	13	0.1262135922330097	11	0.1067961165048543	23	0.2233009708737864	78	0.7572815533980582	86	0.8349514563106796	162	CR1(receptor;Alzheimer_evidence);TREM2(receptor;known_drug_target;Alzheimer_evidence);ELOVL7(Alzheimer_evidence);ARNT(receptor;Alzheimer_evidence);SHMT1(enzyme;Alzheimer_evidence);ITGB4(known_drug_target;Alzheimer_evidence);AKAP8L(kinase;enzyme;Alzheimer_evidence);CSNK2A2(kinase;enzyme;known_drug_target;Alzheimer_evidence);NFATC2(Alzheimer_evidence);AKAP10(kinase;enzyme;Alzheimer_evidence);IRF2(transcription_factor;Alzheimer_evidence);SLCO2A1(transporter;known_drug_target;Alzheimer_evidence);ANKZF1(enzyme;transcription_factor;Alzheimer_evidence);EFHD1(Alzheimer_evidence);ZNF217(transcription_factor;Alzheimer_evidence);ETV6(transcription_factor;Alzheimer_evidence);INSR(receptor;known_drug_target;Alzheimer_evidence);LPCAT3(enzyme;Alzheimer_evidence);PTPN9(enzyme;receptor;Alzheimer_evidence);S100A9(Alzheimer_evidence);CAT(enzyme;known_drug_target;Alzheimer_evidence);SYK(kinase;enzyme;known_drug_target;Alzheimer_evidence);CSF3R(receptor;known_drug_target;Alzheimer_evidence);STAT5A(transcription_factor;known_drug_target;Alzheimer_evidence);CXCL16(known_drug_target;Alzheimer_evidence)	76
743	129	QUAD;SMA;VH	129.0	CT	SMA	0.8837209302325582	False	Cross tissue	9.0	114.0	6.0	0.06976744186046512	0.8837209302325582	0.046511627906976744	3	0.0232558139534883	0	0.0	1	0.0077519379844961	1	0.0077519379844961	3	0.0232558139534883	29	0.2248062015503876	4	0.0310077519379844	17	0.1317829457364341	12	0.0930232558139534	91	0.7054263565891473	106	0.8217054263565892	161	NRIP1(nuclear_receptor;receptor;Alzheimer_evidence);TBL1XR1(Alzheimer_evidence);GLRX2(Alzheimer_evidence);TRIM33(known_drug_target;Alzheimer_evidence);ZMYM2(transcription_factor;Alzheimer_evidence);LTN1(enzyme;Alzheimer_evidence);HOOK3(Alzheimer_evidence);COQ6(enzyme;Alzheimer_evidence);SUZ12(transcription_factor;Alzheimer_evidence);DENND4A(Alzheimer_evidence);PRKAA1(kinase;enzyme;known_drug_target;Alzheimer_evidence);FMR1(Alzheimer_evidence);TDRD7(Alzheimer_evidence);CKAP2(Alzheimer_evidence);TXNL1(Alzheimer_evidence);RPS6KB1(kinase;enzyme;known_drug_target;Alzheimer_evidence);FH(enzyme;Alzheimer_evidence);ZNF569(transcription_factor;Alzheimer_evidence);NAP1L1(Alzheimer_evidence);CNTN1(known_drug_target;Alzheimer_evidence);CHMP2B(Alzheimer_evidence);BNIP3L(Alzheimer_evidence);UBE2D1(enzyme;known_drug_target;Alzheimer_evidence);THAP12(Alzheimer_evidence);RAB18(Alzheimer_evidence)	77
1124	110	QUAD;VH	110.0	TS	VH	0.9636363636363636	True	Tissue specific	106.0	0.0	4.0	0.9636363636363636	0.0	0.03636363636363636	14	0.1272727272727272	0	0.0	3	0.0272727272727272	0	0.0	4	0.0363636363636363	33	0.3	4	0.0363636363636363	5	0.0454545454545454	23	0.209090909090909	75	0.6818181818181818	85	0.7727272727272727	161	ABCA7(transporter;enzyme;Alzheimer_evidence);BRSK2(kinase;enzyme;known_drug_target;Alzheimer_evidence);MAPT(enzyme;known_drug_target;Alzheimer_evidence);PTPRS(enzyme;receptor;known_drug_target;Alzheimer_evidence);MAST2(kinase;enzyme;known_drug_target;Alzheimer_evidence);ARHGEF17(Alzheimer_evidence);E2F1(transcription_factor;Alzheimer_evidence);ATP8B2(enzyme;known_drug_target;Alzheimer_evidence);WNK2(kinase;enzyme;known_drug_target;Alzheimer_evidence);DBN1(Alzheimer_evidence);CHRNA4(ion_channel;receptor;known_drug_target;Alzheimer_evidence);DLG4(Alzheimer_evidence);CEP170B(Alzheimer_evidence);SIMC1(Alzheimer_evidence);PDE4A(enzyme;known_drug_target;Alzheimer_evidence);TTBK1(kinase;enzyme;known_drug_target;Alzheimer_evidence);LYNX1(Alzheimer_evidence);MARK4(kinase;enzyme;known_drug_target;Alzheimer_evidence);PSD(Alzheimer_evidence);DGKQ(kinase;enzyme;Alzheimer_evidence);ATP13A2(known_drug_target;Alzheimer_evidence);TLCD3B(Alzheimer_evidence);SHANK1(Alzheimer_evidence);MGAT3(enzyme;Alzheimer_evidence);C12orf43(Alzheimer_evidence)	78
