gene_symbol	ensembl_id	ensembl_gene_id_base	tissue	source_module	phenotype	edge_frequency	run_type	hgnc_symbol	hgnc_name	protein_name	target_categories	therapeutic_target_score	open_targets_ad_score	open_targets_ad_datasources	is_kinase	is_gPCR	is_ion_channel	is_nuclear_receptor	is_transporter	is_enzyme	is_receptor	is_transcription_factor	is_known_drug_target	has_ad_evidence
MAOA	ENSG00000189221	ENSG00000189221	SMA	cross_motor10_demog_slope	motor10_demog_slope	0.023	cross_module	MAOA	monoamine oxidase A		enzyme;known_drug_target;Alzheimer_evidence	3	0.1072739118311661	europepmc:0.8442915217562996;clinical_precedence:0.030396539880581056	False	False	False	False	False	True	False	False	True	True
LARP4	ENSG00000161813	ENSG00000161813	VH	cross_motor10_demog_slope	motor10_demog_slope	0.023	cross_module	LARP4	La ribonucleoprotein 4		Alzheimer_evidence	1	0.24302126388497	gwas_credible_sets:0.39807971603898396;europepmc:0.03343619386863916	False	False	False	False	False	False	False	False	False	True
SLC38A2	ENSG00000134294	ENSG00000134294	VH	M1762	pseudotime	0.858	per_module	SLC38A2	solute carrier family 38 member 2		transporter;known_drug_target;Alzheimer_evidence	3	0.0223931034410613	europepmc:0.17693720172751137;expression_atlas:0.028950288744827444	False	False	False	False	True	False	False	False	True	True
HDGF	ENSG00000143321	ENSG00000143321	QUAD	M1779	pseudotime	0.692	per_module	HDGF	heparin binding growth factor		Alzheimer_evidence	1	0.016293749182341	europepmc:0.1340099008501817	False	False	False	False	False	False	False	False	False	True
HDGF	ENSG00000143321	ENSG00000143321	QUAD	cross_pseudotime	pseudotime	0.44	cross_module	HDGF	heparin binding growth factor		Alzheimer_evidence	1	0.016293749182341	europepmc:0.1340099008501817	False	False	False	False	False	False	False	False	False	True
ZFP36	ENSG00000128016	ENSG00000128016	QUAD	M1987	pseudotime	0.433	per_module	ZFP36	ZFP36 zinc finger CCCH-type		transcription_factor;Alzheimer_evidence	2	0.0487884015441466	europepmc:0.4012660794273105	False	False	False	False	False	False	False	True	False	True
SLC38A2	ENSG00000134294	ENSG00000134294	VH	cross_pseudotime	pseudotime	0.411	cross_module	SLC38A2	solute carrier family 38 member 2		transporter;known_drug_target;Alzheimer_evidence	3	0.0223931034410613	europepmc:0.17693720172751137;expression_atlas:0.028950288744827444	False	False	False	False	True	False	False	False	True	True
DEK	ENSG00000124795	ENSG00000124795	VH	M1762	pseudotime	0.36	per_module	DEK	DEK proto-oncogene		Alzheimer_evidence	1	0.0589494953114127	europepmc:0.4848372178462395	False	False	False	False	False	False	False	False	False	True
NFIL3	ENSG00000165030	ENSG00000165030	QUAD	M1987	pseudotime	0.355	per_module	NFIL3	nuclear factor, interleukin 3 regulated		Alzheimer_evidence	1	0.0130365860064759	europepmc:0.10722097036120597	False	False	False	False	False	False	False	False	False	True
NFKBIZ	ENSG00000144802	ENSG00000144802	QUAD	M1987	pseudotime	0.349	per_module	NFKBIZ	NFKB inhibitor zeta		transcription_factor;known_drug_target;Alzheimer_evidence	3	0.0112444503624013	europepmc:0.08537543704125201;expression_atlas:0.02842359223812558	False	False	False	False	False	False	False	True	True	True
SERTAD4	ENSG00000082497	ENSG00000082497	VH	M1762	pseudotime	0.25	per_module	SERTAD4	SERTA domain containing 4			0	0.0		False	False	False	False	False	False	False	False	False	False
SLC5A3	ENSG00000198743	ENSG00000198743	VH	cross_pseudotime	pseudotime	0.246	cross_module	SLC5A3	solute carrier family 5 member 3		transporter;known_drug_target;Alzheimer_evidence	3	0.0158332754248291	europepmc:0.11990495860767064;expression_atlas:0.04127088165191573	False	False	False	False	True	False	False	False	True	True
ZBTB40	ENSG00000184677	ENSG00000184677	SMA	M1599	pseudotime	0.243	per_module	ZBTB40	zinc finger and BTB domain containing 40		transcription_factor;Alzheimer_evidence	2	0.2607687635997059	crispr_screen:0.42894481514045457	False	False	False	False	False	False	False	True	False	True
KLC1-AS1	ENSG00000246451	ENSG00000246451	SMA	M1599	pseudotime	0.227	per_module	KLC1-AS1	KLC1 antisense RNA 1			0	0.0		False	False	False	False	False	False	False	False	False	False
ECHDC2	ENSG00000121310	ENSG00000121310	SMA	M1157	pseudotime	0.218	per_module	ECHDC2	enoyl-CoA hydratase domain containing 2		Alzheimer_evidence	1	0.2698811318971951	gwas_credible_sets:0.4428239265036039;expression_atlas:0.02220085111662637	False	False	False	False	False	False	False	False	False	True
SCUBE3	ENSG00000146197	ENSG00000146197	SMA	M1599	pseudotime	0.21	per_module	SCUBE3	signal peptide, CUB domain and EGF like domain containing 3			0	0.0		False	False	False	False	False	False	False	False	False	False
ZNF69	ENSG00000198429	ENSG00000198429	SMA	M1599	pseudotime	0.21	per_module	ZNF69	zinc finger protein 69		transcription_factor	1	0.0		False	False	False	False	False	False	False	True	False	False
ADAMTS9	ENSG00000163638	ENSG00000163638	QUAD	M1987	pseudotime	0.194	per_module	ADAMTS9	ADAM metallopeptidase with thrombospondin type 1 motif 9		enzyme;known_drug_target;Alzheimer_evidence	3	0.0047737397896773	europepmc:0.03926219734575053	False	False	False	False	False	True	False	False	True	True
ENSG00000280660	ENSG00000280660	ENSG00000280660	SMA	M1157	pseudotime	0.179	per_module					0	0.0		False	False	False	False	False	False	False	False	False	False
ZBTB38	ENSG00000177311	ENSG00000177311	VH	M1762	pseudotime	0.179	per_module	ZBTB38	zinc finger and BTB domain containing 38		transcription_factor	1	0.0		False	False	False	False	False	False	False	True	False	False
ENSG00000279207	ENSG00000279207	ENSG00000279207	VH	M1762	pseudotime	0.174	per_module					0	0.0		False	False	False	False	False	False	False	False	False	False
NCAM1-AS1	ENSG00000227487	ENSG00000227487	SMA	M1157	pseudotime	0.167	per_module	NCAM1-AS1	NCAM1 antisense RNA 1			0	0.0		False	False	False	False	False	False	False	False	False	False
PTP4A2	ENSG00000184007	ENSG00000184007	QUAD	M1779	pseudotime	0.16	per_module	PTP4A2	protein tyrosine phosphatase 4A2		enzyme;Alzheimer_evidence	2	0.0045312018193676	expression_atlas:0.03726741462325441	False	False	False	False	False	True	False	False	False	True
MIR29B2CHG	ENSG00000203709	ENSG00000203709	SMA	M1599	pseudotime	0.153	per_module	MIR29B2CHG	MIR29B2 and MIR29C host gene			0	0.0		False	False	False	False	False	False	False	False	False	False
PTP4A2	ENSG00000184007	ENSG00000184007	QUAD	cross_pseudotime	pseudotime	0.146	cross_module	PTP4A2	protein tyrosine phosphatase 4A2		enzyme;Alzheimer_evidence	2	0.0045312018193676	expression_atlas:0.03726741462325441	False	False	False	False	False	True	False	False	False	True
TGIF1	ENSG00000177426	ENSG00000177426	QUAD	M1987	pseudotime	0.137	per_module	TGIF1	TGFB induced factor homeobox 1		transcription_factor;Alzheimer_evidence	2	0.031320866073821	europepmc:0.25760223200462423	False	False	False	False	False	False	False	True	False	True
SLC5A3	ENSG00000198743	ENSG00000198743	VH	M1762	pseudotime	0.129	per_module	SLC5A3	solute carrier family 5 member 3		transporter;known_drug_target;Alzheimer_evidence	3	0.0158332754248291	europepmc:0.11990495860767064;expression_atlas:0.04127088165191573	False	False	False	False	True	False	False	False	True	True
IGF2BP3P1	ENSG00000235008	ENSG00000235008	SMA	M1157	pseudotime	0.127	per_module	IGF2BP3P1	IGF2BP3 pseudogene 1			0	0.0		False	False	False	False	False	False	False	False	False	False
THBS1	ENSG00000137801	ENSG00000137801	QUAD	M1987	pseudotime	0.125	per_module	THBS1	thrombospondin 1		known_drug_target;Alzheimer_evidence	2	0.0772193784990089	europepmc:0.6351000706197221	False	False	False	False	False	False	False	False	True	True
LINC01567	ENSG00000224310	ENSG00000224310	SMA	M1157	pseudotime	0.12	per_module	LINC01567	long intergenic non-protein coding RNA 1567			0	0.0		False	False	False	False	False	False	False	False	False	False
GID4	ENSG00000141034	ENSG00000141034	QUAD	M1779	pseudotime	0.117	per_module	GID4	GID complex subunit 4 homolog			0	0.0		False	False	False	False	False	False	False	False	False	False
RBM14	ENSG00000239306	ENSG00000239306	SMA	cross_pseudotime	pseudotime	0.114	cross_module	RBM14	RNA binding motif protein 14		Alzheimer_evidence	1	0.0055040706469626	europepmc:0.045268891365485356	False	False	False	False	False	False	False	False	False	True
DHRS7	ENSG00000100612	ENSG00000100612	QUAD	M1779	pseudotime	0.109	per_module	DHRS7	dehydrogenase/reductase 7		enzyme;Alzheimer_evidence	2	0.00311913290955	expression_atlas:0.025653683953865893	False	False	False	False	False	True	False	False	False	True
SOCS5	ENSG00000171150	ENSG00000171150	VH	M1762	pseudotime	0.106	per_module	SOCS5	suppressor of cytokine signaling 5		Alzheimer_evidence	1	0.0099581238623378	europepmc:0.08190178801156561	False	False	False	False	False	False	False	False	False	True
SAP30L	ENSG00000164576	ENSG00000164576	QUAD	M1779	pseudotime	0.104	per_module	SAP30L	SAP30 like		Alzheimer_evidence	1	0.3120626072796922	gwas_credible_sets:0.5133192930933803	False	False	False	False	False	False	False	False	False	True
ENSG00000279207	ENSG00000279207	ENSG00000279207	VH	cross_pseudotime	pseudotime	0.103	cross_module					0	0.0		False	False	False	False	False	False	False	False	False	False
ENSG00000279278	ENSG00000279278	ENSG00000279278	SMA	M1157	pseudotime	0.102	per_module					0	0.0		False	False	False	False	False	False	False	False	False	False
ENSG00000279110	ENSG00000279110	ENSG00000279110	SMA	M1157	pseudotime	0.102	per_module					0	0.0		False	False	False	False	False	False	False	False	False	False
CD93	ENSG00000125810	ENSG00000125810	VH	cross_pseudotime	pseudotime	0.102	cross_module	CD93	CD93 molecule		Alzheimer_evidence	1	0.0117136281720901	europepmc:0.09634014445484161	False	False	False	False	False	False	False	False	False	True
KHNYN	ENSG00000100441	ENSG00000100441	QUAD	M1779	pseudotime	0.101	per_module	KHNYN	KH and NYN domain containing			0	0.0		False	False	False	False	False	False	False	False	False	False
KANSL1L	ENSG00000144445	ENSG00000144445	VH	M1762	pseudotime	0.098	per_module	KANSL1L	KAT8 regulatory NSL complex subunit 1 like			0	0.0		False	False	False	False	False	False	False	False	False	False
KIF9-AS1	ENSG00000227398	ENSG00000227398	SMA	M1599	pseudotime	0.095	per_module	KIF9-AS1	KIF9 antisense RNA 1			0	0.0		False	False	False	False	False	False	False	False	False	False
ENSG00000226380	ENSG00000226380	ENSG00000226380	SMA	cross_pseudotime	pseudotime	0.095	cross_module					0	0.0		False	False	False	False	False	False	False	False	False	False
HECA	ENSG00000112406	ENSG00000112406	QUAD	M1779	pseudotime	0.091	per_module	HECA	HECA ribonucleoprotein granule regulator		Alzheimer_evidence	1	0.0030749281603164	expression_atlas:0.02529011667443806	False	False	False	False	False	False	False	False	False	True
STK17A	ENSG00000164543	ENSG00000164543	QUAD	M1779	pseudotime	0.088	per_module	STK17A	serine/threonine kinase 17a		kinase;enzyme;known_drug_target	3	0.0		True	False	False	False	False	True	False	False	True	False
IRAK3	ENSG00000090376	ENSG00000090376	QUAD	M1987	pseudotime	0.087	per_module	IRAK3	interleukin 1 receptor associated kinase 3		kinase;enzyme;receptor;known_drug_target;Alzheimer_evidence	5	0.0137916279189103	europepmc:0.11343090342760641	True	False	False	False	False	True	True	False	True	True
SLA	ENSG00000155926	ENSG00000155926	QUAD	M1987	pseudotime	0.085	per_module	SLA	Src like adaptor		Alzheimer_evidence	1	0.0086851265850904	europepmc:0.07143186871936547	False	False	False	False	False	False	False	False	False	True
EXOC5	ENSG00000070367	ENSG00000070367	QUAD	M1779	pseudotime	0.081	per_module	EXOC5	exocyst complex component 5		Alzheimer_evidence	1	0.0061771860662876	europepmc:0.04255515583281348;expression_atlas:0.03299941719164523	False	False	False	False	False	False	False	False	False	True
DRG1P2	ENSG00000240393	ENSG00000240393	SMA	M1157	pseudotime	0.08	per_module	DRG1P2	DRG1 pseudogene 2			0	0.0		False	False	False	False	False	False	False	False	False	False
RAD52	ENSG00000002016	ENSG00000002016	SMA	M1599	pseudotime	0.08	per_module	RAD52	RAD52 DNA repair protein		Alzheimer_evidence	1	0.0155018216826083	europepmc:0.1274965978324372	False	False	False	False	False	False	False	False	False	True
SOCS3	ENSG00000184557	ENSG00000184557	QUAD	M1987	pseudotime	0.08	per_module	SOCS3	suppressor of cytokine signaling 3		Alzheimer_evidence	1	0.0518789047883094	europepmc:0.4266842952530632	False	False	False	False	False	False	False	False	False	True
SRRM2	ENSG00000167978	ENSG00000167978	SMA	M1157	pseudotime	0.078	per_module	SRRM2	serine/arginine repetitive matrix 2		Alzheimer_evidence	1	0.0776343631786365	europepmc:0.6141855015152865;expression_atlas:0.09731064215601279	False	False	False	False	False	False	False	False	False	True
SNHG15	ENSG00000232956	ENSG00000232956	QUAD	M1987	pseudotime	0.077	per_module	SNHG15	small nucleolar RNA host gene 15			0	0.0		False	False	False	False	False	False	False	False	False	False
RAPGEF6	ENSG00000158987	ENSG00000158987	QUAD	cross_pseudotime	pseudotime	0.077	cross_module	RAPGEF6	Rap guanine nucleotide exchange factor 6			0	0.0		False	False	False	False	False	False	False	False	False	False
PAN2	ENSG00000135473	ENSG00000135473	SMA	M1599	pseudotime	0.076	per_module	PAN2	poly(A) specific ribonuclease subunit PAN2		enzyme	1	0.0		False	False	False	False	False	True	False	False	False	False
OSMR	ENSG00000145623	ENSG00000145623	VH	cross_pseudotime	pseudotime	0.076	cross_module	OSMR	oncostatin M receptor		receptor;known_drug_target;Alzheimer_evidence	3	0.0161210603508739	europepmc:0.12046391141230324;expression_atlas:0.048502757452218624	False	False	False	False	False	False	True	False	True	True
FAM20B	ENSG00000116199	ENSG00000116199	QUAD	M1779	pseudotime	0.074	per_module	FAM20B	FAM20B glycosaminoglycan xylosylkinase		kinase;enzyme;Alzheimer_evidence	3	0.3622962682225441	gwas_credible_sets:0.5946276044225156;expression_atlas:0.02104110117126057;europepmc:0.012158615952232422	True	False	False	False	False	True	False	False	False	True
RBM14	ENSG00000239306	ENSG00000239306	SMA	M1599	pseudotime	0.073	per_module	RBM14	RNA binding motif protein 14		Alzheimer_evidence	1	0.0055040706469626	europepmc:0.045268891365485356	False	False	False	False	False	False	False	False	False	True
PDS5B	ENSG00000083642	ENSG00000083642	VH	M1762	pseudotime	0.071	per_module	PDS5B	PDS5 cohesin associated factor B		Alzheimer_evidence	1	0.0256173612152979	europepmc:0.2106930699673461	False	False	False	False	False	False	False	False	False	True
ENSG00000268362	ENSG00000268362	ENSG00000268362	SMA	cross_pseudotime	pseudotime	0.07	cross_module					0	0.0		False	False	False	False	False	False	False	False	False	False
ENSG00000268362	ENSG00000268362	ENSG00000268362	SMA	M1599	pseudotime	0.068	per_module					0	0.0		False	False	False	False	False	False	False	False	False	False
QRICH2	ENSG00000129646	ENSG00000129646	SMA	M1599	pseudotime	0.067	per_module	QRICH2	glutamine rich 2			0	0.0		False	False	False	False	False	False	False	False	False	False
TRAM2	ENSG00000065308	ENSG00000065308	SMA	M1599	pseudotime	0.067	per_module	TRAM2	translocation associated membrane protein 2			0	0.0		False	False	False	False	False	False	False	False	False	False
YBX3	ENSG00000060138	ENSG00000060138	VH	cross_pseudotime	pseudotime	0.067	cross_module	YBX3	Y-box binding protein 3		Alzheimer_evidence	1	0.0113398174149986	expression_atlas:0.0891283860837367;europepmc:0.01654922726831635	False	False	False	False	False	False	False	False	False	True
ZNF587B	ENSG00000269343	ENSG00000269343	SMA	M1157	pseudotime	0.066	per_module	ZNF587B	zinc finger protein 587B		transcription_factor;Alzheimer_evidence	2	0.0164463035334692	europepmc:0.13526460246858568	False	False	False	False	False	False	False	True	False	True
ZNF814	ENSG00000204514	ENSG00000204514	SMA	M1157	pseudotime	0.064	per_module	ZNF814	zinc finger protein 814		transcription_factor	1	0.0		False	False	False	False	False	False	False	True	False	False
ENSG00000279425	ENSG00000279425	ENSG00000279425	SMA	M1157	pseudotime	0.064	per_module					0	0.0		False	False	False	False	False	False	False	False	False	False
ENSG00000288884	ENSG00000288884	ENSG00000288884	SMA	M1157	pseudotime	0.064	per_module					0	0.0		False	False	False	False	False	False	False	False	False	False
ANKH-AS1	ENSG00000286970	ENSG00000286970	SMA	M1157	pseudotime	0.064	per_module	ANKH-AS1	ANKH antisense RNA 1			0	0.0		False	False	False	False	False	False	False	False	False	False
NPIPB3	ENSG00000169246	ENSG00000169246	SMA	M1157	pseudotime	0.064	per_module	NPIPB3	nuclear pore complex interacting protein family member B3			0	0.0		False	False	False	False	False	False	False	False	False	False
RAF1	ENSG00000132155	ENSG00000132155	QUAD	M1779	pseudotime	0.064	per_module	RAF1	Raf-1 proto-oncogene, serine/threonine kinase		kinase;enzyme;known_drug_target;Alzheimer_evidence	4	0.0517985410793026	europepmc:0.4208079112536014;expression_atlas:0.02086169201683712	True	False	False	False	False	True	False	False	True	True
CDK5RAP2	ENSG00000136861	ENSG00000136861	SMA	M1157	pseudotime	0.062	per_module	CDK5RAP2	CDK5 regulatory subunit associated protein 2		kinase;enzyme;Alzheimer_evidence	3	0.0082822845434841	europepmc:0.06811864587238214	True	False	False	False	False	True	False	False	False	True
MYT1L-AS2	ENSG00000232057	ENSG00000232057	SMA	M1599	pseudotime	0.062	per_module	MYT1L-AS2	MYT1L antisense RNA 2			0	0.0		False	False	False	False	False	False	False	False	False	False
AMFR	ENSG00000159461	ENSG00000159461	QUAD	M1779	pseudotime	0.062	per_module	AMFR	autocrine motility factor receptor		receptor;Alzheimer_evidence	2	0.0755136580723664	europepmc:0.6183162820708196;expression_atlas:0.011019542571927977	False	False	False	False	False	False	True	False	False	True
CGGBP1	ENSG00000163320	ENSG00000163320	QUAD	M1779	pseudotime	0.061	per_module	CGGBP1	CGG triplet repeat binding protein 1			0	0.0		False	False	False	False	False	False	False	False	False	False
PURB	ENSG00000146676	ENSG00000146676	QUAD	M1779	pseudotime	0.061	per_module	PURB	purine rich element binding protein B		Alzheimer_evidence	1	0.0042261978360682	expression_atlas:0.034758872660109276	False	False	False	False	False	False	False	False	False	True
CDK12	ENSG00000167258	ENSG00000167258	SMA	M1157	pseudotime	0.06	per_module	CDK12	cyclin dependent kinase 12		kinase;enzyme;known_drug_target;Alzheimer_evidence	4	0.5016300431916646	crispr_screen:0.8245353999275623;europepmc:0.012158615952232422	True	False	False	False	False	True	False	False	True	True
ZNF70	ENSG00000187792	ENSG00000187792	SMA	M1157	pseudotime	0.06	per_module	ZNF70	zinc finger protein 70		transcription_factor	1	0.0		False	False	False	False	False	False	False	True	False	False
CSP2	ENSG00000241218	ENSG00000241218	SMA	M1599	pseudotime	0.058	per_module	CSP2	CS pseudogene 2			0	0.0		False	False	False	False	False	False	False	False	False	False
ENSG00000284624	ENSG00000284624	ENSG00000284624	SMA	M1157	pseudotime	0.057	per_module					0	0.0		False	False	False	False	False	False	False	False	False	False
LINC00513	ENSG00000233559	ENSG00000233559	SMA	M1599	pseudotime	0.055	per_module	LINC00513	long intergenic non-protein coding RNA 513			0	0.0		False	False	False	False	False	False	False	False	False	False
MPST	ENSG00000128309	ENSG00000128309	SMA	M1599	pseudotime	0.054	per_module	MPST	mercaptopyruvate sulfurtransferase		enzyme;known_drug_target;Alzheimer_evidence	3	0.0097844087598926	europepmc:0.08047304724758687	False	False	False	False	False	True	False	False	True	True
KCMF1	ENSG00000176407	ENSG00000176407	QUAD	M1779	pseudotime	0.054	per_module	KCMF1	potassium channel modulatory factor 1		ion_channel;transcription_factor	2	0.0		False	False	True	False	False	False	False	True	False	False
ZSCAN29	ENSG00000140265	ENSG00000140265	QUAD	M1779	pseudotime	0.054	per_module	ZSCAN29	zinc finger and SCAN domain containing 29		transcription_factor	1	0.0		False	False	False	False	False	False	False	True	False	False
HECA	ENSG00000112406	ENSG00000112406	QUAD	cross_pseudotime	pseudotime	0.054	cross_module	HECA	HECA ribonucleoprotein granule regulator		Alzheimer_evidence	1	0.0030749281603164	expression_atlas:0.02529011667443806	False	False	False	False	False	False	False	False	False	True
ENSG00000284428	ENSG00000284428	ENSG00000284428	SMA	M1599	pseudotime	0.053	per_module					0	0.0		False	False	False	False	False	False	False	False	False	False
ENSG00000280222	ENSG00000280222	ENSG00000280222	SMA	M1157	pseudotime	0.052	per_module					0	0.0		False	False	False	False	False	False	False	False	False	False
SSBP3-AS1	ENSG00000198711	ENSG00000198711	SMA	M1599	pseudotime	0.052	per_module	SSBP3-AS1	SSBP3 antisense RNA 1			0	0.0		False	False	False	False	False	False	False	False	False	False
MRPS6	ENSG00000243927	ENSG00000243927	VH	M1762	pseudotime	0.052	per_module	MRPS6	mitochondrial ribosomal protein S6		Alzheimer_evidence	1	0.018478992734235	europepmc:0.15198269940290526	False	False	False	False	False	False	False	False	False	True
PITPNB	ENSG00000180957	ENSG00000180957	QUAD	M1987	pseudotime	0.051	per_module	PITPNB	phosphatidylinositol transfer protein beta		Alzheimer_evidence	1	0.0022174791281082	europepmc:0.01823792392834863	False	False	False	False	False	False	False	False	False	True
SERPINA3	ENSG00000196136	ENSG00000196136	QUAD	M1987	pseudotime	0.051	per_module	SERPINA3	serpin family A member 3		enzyme;Alzheimer_evidence	2	0.0955645761120133	europepmc:0.7859823559478982	False	False	False	False	False	True	False	False	False	True
MYC	ENSG00000136997	ENSG00000136997	QUAD	M1987	pseudotime	0.051	per_module	MYC	MYC proto-oncogene, bHLH transcription factor		transcription_factor;known_drug_target;Alzheimer_evidence	3	0.0857462396459034	europepmc:0.6622625565690665;gwas_credible_sets:0.034374167703029895	False	False	False	False	False	False	False	True	True	True
FAM95B1	ENSG00000223839	ENSG00000223839	SMA	M1599	pseudotime	0.05	per_module	FAM95B1	family with sequence similarity 95 member B1			0	0.0		False	False	False	False	False	False	False	False	False	False
TNPO3	ENSG00000064419	ENSG00000064419	QUAD	M1779	pseudotime	0.05	per_module	TNPO3	transportin 3		Alzheimer_evidence	1	0.4630322273845584	crispr_screen:0.7599134970145264;europepmc:0.034787151196664985	False	False	False	False	False	False	False	False	False	True
CCNL1	ENSG00000163660	ENSG00000163660	QUAD	M1987	pseudotime	0.05	per_module	CCNL1	cyclin L1		Alzheimer_evidence	1	0.003695798546847	europepmc:0.030396539880581056	False	False	False	False	False	False	False	False	False	True
GGA2	ENSG00000103365	ENSG00000103365	SMA	M1599	pseudotime	0.049	per_module	GGA2	golgi associated, gamma adaptin ear containing, ARF binding protein 2		Alzheimer_evidence	1	0.0079254346615719	europepmc:0.06518369107724604	False	False	False	False	False	False	False	False	False	True
RAB5IF	ENSG00000101084	ENSG00000101084	QUAD	M1779	pseudotime	0.049	per_module	RAB5IF	RAB5 interacting factor			0	0.0		False	False	False	False	False	False	False	False	False	False
OSMR	ENSG00000145623	ENSG00000145623	QUAD	M1987	pseudotime	0.048	per_module	OSMR	oncostatin M receptor		receptor;known_drug_target;Alzheimer_evidence	3	0.0161210603508739	europepmc:0.12046391141230324;expression_atlas:0.048502757452218624	False	False	False	False	False	False	True	False	True	True
ENSG00000279425	ENSG00000279425	ENSG00000279425	SMA	cross_pseudotime	pseudotime	0.048	cross_module					0	0.0		False	False	False	False	False	False	False	False	False	False
KCMF1	ENSG00000176407	ENSG00000176407	QUAD	cross_pseudotime	pseudotime	0.047	cross_module	KCMF1	potassium channel modulatory factor 1		ion_channel;transcription_factor	2	0.0		False	False	True	False	False	False	False	True	False	False
YY1	ENSG00000100811	ENSG00000100811	QUAD	M1779	pseudotime	0.046	per_module	YY1	YY1 transcription factor		transcription_factor;Alzheimer_evidence	2	0.0492280262994915	europepmc:0.4048818261296663	False	False	False	False	False	False	False	True	False	True
SLC39A14	ENSG00000104635	ENSG00000104635	QUAD	M1987	pseudotime	0.046	per_module	SLC39A14	solute carrier family 39 member 14		transporter;known_drug_target;Alzheimer_evidence	3	0.0051741179655858	europepmc:0.04255515583281348	False	False	False	False	True	False	False	False	True	True
ADAMTS4	ENSG00000158859	ENSG00000158859	QUAD	M1987	pseudotime	0.044	per_module	ADAMTS4	ADAM metallopeptidase with thrombospondin type 1 motif 4		enzyme;known_drug_target;Alzheimer_evidence	3	0.180224426305823	gwas_credible_sets:0.28683363976747844;europepmc:0.1924371301179699	False	False	False	False	False	True	False	False	True	True
RPS6KA3	ENSG00000177189	ENSG00000177189	VH	M1762	pseudotime	0.043	per_module	RPS6KA3	ribosomal protein S6 kinase A3		kinase;enzyme;known_drug_target;Alzheimer_evidence	4	0.0473269589359324	europepmc:0.38924626883410074	True	False	False	False	False	True	False	False	True	True
CLOCK	ENSG00000134852	ENSG00000134852	VH	M1762	pseudotime	0.042	per_module	CLOCK	clock circadian regulator		known_drug_target;Alzheimer_evidence	2	0.111856936724856	europepmc:0.9176714942726535;expression_atlas:0.009237368273976346	False	False	False	False	False	False	False	False	True	True
ZNF814	ENSG00000204514	ENSG00000204514	SMA	cross_pseudotime	pseudotime	0.041	cross_module	ZNF814	zinc finger protein 814		transcription_factor	1	0.0		False	False	False	False	False	False	False	True	False	False
SAT1	ENSG00000130066	ENSG00000130066	QUAD	M1987	pseudotime	0.04	per_module	SAT1	spermidine/spermine N1-acetyltransferase 1		enzyme;Alzheimer_evidence	2	0.0156635462965618	europepmc:0.10972933902169674;expression_atlas:0.07638952943700075	False	False	False	False	False	True	False	False	False	True
RBM48	ENSG00000127993	ENSG00000127993	SMA	cross_pseudotime	pseudotime	0.04	cross_module	RBM48	RNA binding motif protein 48			0	0.0		False	False	False	False	False	False	False	False	False	False
CEMIP2	ENSG00000135048	ENSG00000135048	QUAD	M1987	pseudotime	0.039	per_module	CEMIP2	cell migration inducing hyaluronidase 2			0	0.0		False	False	False	False	False	False	False	False	False	False
PPM1D	ENSG00000170836	ENSG00000170836	VH	cross_pseudotime	pseudotime	0.037	cross_module	PPM1D	protein phosphatase, Mg2+/Mn2+ dependent 1D		enzyme;known_drug_target;Alzheimer_evidence	3	0.2795246398741848	crispr_screen:0.3663273437906858;gwas_credible_sets:0.35874713244381035;europepmc:0.17022062333125393	False	False	False	False	False	True	False	False	True	True
LINC-PINT	ENSG00000231721	ENSG00000231721	SMA	cross_pseudotime	pseudotime	0.037	cross_module	LINC-PINT	long intergenic non-protein coding RNA, p53 induced transcript		Alzheimer_evidence	1	0.0395240890220876	europepmc:0.3250706262733026	False	False	False	False	False	False	False	False	False	True
WAC	ENSG00000095787	ENSG00000095787	VH	M1762	pseudotime	0.036	per_module	WAC	WW domain containing adaptor with coiled-coil		Alzheimer_evidence	1	0.0066524373843246	europepmc:0.0547137717850459	False	False	False	False	False	False	False	False	False	True
NHEJ1	ENSG00000187736	ENSG00000187736	VH	M1762	pseudotime	0.036	per_module	NHEJ1	non-homologous end joining factor 1			0	0.0		False	False	False	False	False	False	False	False	False	False
RASSF8	ENSG00000123094	ENSG00000123094	VH	M1762	pseudotime	0.035	per_module	RASSF8	Ras association domain family member 8		Alzheimer_evidence	1	0.0066095726973905	expression_atlas:0.0543612260092563	False	False	False	False	False	False	False	False	False	True
KDSR	ENSG00000119537	ENSG00000119537	QUAD	M1987	pseudotime	0.034	per_module	KDSR	3-ketodihydrosphingosine reductase		enzyme;known_drug_target;Alzheimer_evidence	3	0.005562790938453	expression_atlas:0.04575184346892399	False	False	False	False	False	True	False	False	True	True
YY1	ENSG00000100811	ENSG00000100811	QUAD	cross_pseudotime	pseudotime	0.034	cross_module	YY1	YY1 transcription factor		transcription_factor;Alzheimer_evidence	2	0.0492280262994915	europepmc:0.4048818261296663	False	False	False	False	False	False	False	True	False	True
MALT1	ENSG00000172175	ENSG00000172175	VH	M1762	pseudotime	0.032	per_module	MALT1	MALT1 paracaspase		enzyme;known_drug_target;Alzheimer_evidence	3	0.0845152127149127	europepmc:0.6951055370689214	False	False	False	False	False	True	False	False	True	True
PPM1D	ENSG00000170836	ENSG00000170836	VH	M1762	pseudotime	0.031	per_module	PPM1D	protein phosphatase, Mg2+/Mn2+ dependent 1D		enzyme;known_drug_target;Alzheimer_evidence	3	0.2795246398741848	crispr_screen:0.3663273437906858;gwas_credible_sets:0.35874713244381035;europepmc:0.17022062333125393	False	False	False	False	False	True	False	False	True	True
