cluster_id	unique_genes	tissues	cluster_size	original_cluster_type	dominant_tissue	max_tissue_fraction	is_tissue_specific_095	cluster_tissue_class_095	AC	MFBA9BA46	PCGBA23	frac_AC	frac_MFBA9BA46	frac_PCGBA23	n_kinase	frac_kinase	n_GPCR	frac_GPCR	n_ion_channel	frac_ion_channel	n_nuclear_receptor	frac_nuclear_receptor	n_transporter	frac_transporter	n_enzyme	frac_enzyme	n_receptor	frac_receptor	n_transcription_factor	frac_transcription_factor	n_known_drug_target	frac_known_drug_target	n_Alzheimer_evidence	frac_Alzheimer_evidence	n_any_therapeutic_category	frac_any_therapeutic_category	target_category_score	representative_target_genes	target_rank
91	324	AC;MFBA9BA46;PCGBA23	325	CT	MFBA9BA46	0.9476923076923077	False	Cross tissue	9.0	308.0	8.0	0.027692307692307693	0.9476923076923077	0.024615384615384615	24	0.074074074074074	2	0.0061728395061728	2	0.0061728395061728	0	0.0	10	0.0308641975308641	72	0.2222222222222222	17	0.0524691358024691	40	0.1234567901234567	75	0.2314814814814814	241	0.7438271604938271	273	0.8425925925925926	483	CDK4(kinase;enzyme;known_drug_target;Alzheimer_evidence);MTMR3(enzyme;transcription_factor;Alzheimer_evidence);BMP2K(kinase;enzyme;known_drug_target;Alzheimer_evidence);ABCA1(transporter;enzyme;Alzheimer_evidence);MINDY2(Alzheimer_evidence);PRDX1(Alzheimer_evidence);CAPN2(enzyme;known_drug_target;Alzheimer_evidence);GTF2I(transcription_factor;Alzheimer_evidence);PDGFRB(kinase;enzyme;receptor;known_drug_target;Alzheimer_evidence);USP3(enzyme;Alzheimer_evidence);KMT2C(enzyme;known_drug_target;Alzheimer_evidence);TEAD1(transcription_factor;known_drug_target;Alzheimer_evidence);PTPN21(enzyme;receptor;Alzheimer_evidence);ITPKB(kinase;enzyme;known_drug_target;Alzheimer_evidence);ABL1(kinase;enzyme;receptor;known_drug_target;Alzheimer_evidence);DDR2(kinase;enzyme;receptor;known_drug_target;Alzheimer_evidence);SEC14L1(Alzheimer_evidence);WBP1L(Alzheimer_evidence);ATP10D(enzyme;known_drug_target;Alzheimer_evidence);NFIA(Alzheimer_evidence);FOXO1(transcription_factor;Alzheimer_evidence);IRF2(transcription_factor;Alzheimer_evidence);ZBTB37(transcription_factor;Alzheimer_evidence);MACF1(Alzheimer_evidence);DOCK1(Alzheimer_evidence)	37
1918	395	AC;MFBA9BA46;PCGBA23	542	CT	AC	0.3763837638376384	False	Cross tissue	204.0	159.0	179.0	0.3763837638376384	0.2933579335793358	0.33025830258302585	15	0.0379746835443038	0	0.0	4	0.010126582278481	1	0.0025316455696202	7	0.0177215189873417	92	0.2329113924050632	14	0.0354430379746835	27	0.0683544303797468	42	0.1063291139240506	280	0.7088607594936709	306	0.7746835443037975	482	DDX39B(Alzheimer_evidence);NR1H2(nuclear_receptor;receptor;known_drug_target;Alzheimer_evidence);PTPN1(enzyme;receptor;known_drug_target;Alzheimer_evidence);HSD17B12(enzyme;Alzheimer_evidence);SNRPD3(Alzheimer_evidence);COPZ1(Alzheimer_evidence);SNRPE(Alzheimer_evidence);ELMO2(Alzheimer_evidence);TAOK1(kinase;enzyme;known_drug_target;Alzheimer_evidence);VPS28(Alzheimer_evidence);NOC3L(Alzheimer_evidence);DNPEP(enzyme;known_drug_target;Alzheimer_evidence);HES4(transcription_factor;Alzheimer_evidence);CYB5B(Alzheimer_evidence);CUX1(transcription_factor;Alzheimer_evidence);GLDC(enzyme;Alzheimer_evidence);EPRS1(enzyme;Alzheimer_evidence);SPG11(Alzheimer_evidence);MPV17L2(Alzheimer_evidence);SEC61G(Alzheimer_evidence);ZNF114(transcription_factor;Alzheimer_evidence);COPE(Alzheimer_evidence);DDX19A(Alzheimer_evidence);SSB(Alzheimer_evidence);HMGCS1(enzyme;known_drug_target;Alzheimer_evidence)	38
1543	532	AC;MFBA9BA46;PCGBA23	707	CT	MFBA9BA46	0.37623762376237624	False	Cross tissue	220.0	266.0	221.0	0.31117397454031115	0.37623762376237624	0.3125884016973126	16	0.0300751879699248	2	0.0037593984962406	3	0.0056390977443609	2	0.0037593984962406	10	0.018796992481203	79	0.1484962406015037	11	0.0206766917293233	91	0.1710526315789473	43	0.0808270676691729	224	0.4210526315789473	332	0.6240601503759399	481	NOC4L(Alzheimer_evidence);PIK3R1(kinase;enzyme;known_drug_target;Alzheimer_evidence);DHX37(Alzheimer_evidence);PPAN(Alzheimer_evidence);LTV1(Alzheimer_evidence);LAMTOR3(Alzheimer_evidence);RANBP3(Alzheimer_evidence);KLKB1(enzyme;known_drug_target;Alzheimer_evidence);CHRNA7(ion_channel;receptor;known_drug_target;Alzheimer_evidence);TRMT10C(enzyme;Alzheimer_evidence);MRPS17(Alzheimer_evidence);DHX30(Alzheimer_evidence);MRPL45(Alzheimer_evidence);ABCG1(transporter;enzyme;known_drug_target;Alzheimer_evidence);ZNF628(transcription_factor;Alzheimer_evidence);DENND1A(Alzheimer_evidence);ZC3H14(transcription_factor;known_drug_target;Alzheimer_evidence);AKT1(kinase;enzyme;known_drug_target;Alzheimer_evidence);CUL3(Alzheimer_evidence);FAM151B(Alzheimer_evidence);IPO9(Alzheimer_evidence);HECTD1(enzyme;Alzheimer_evidence);FIBCD1(Alzheimer_evidence);COQ10A(Alzheimer_evidence);BRD1(known_drug_target;Alzheimer_evidence)	39
1139	368	AC;MFBA9BA46;PCGBA23	368	CT	AC	0.845108695652174	False	Cross tissue	311.0	35.0	22.0	0.845108695652174	0.09510869565217392	0.059782608695652176	23	0.0625	4	0.0108695652173913	6	0.0163043478260869	0	0.0	6	0.0163043478260869	83	0.2255434782608695	23	0.0625	32	0.0869565217391304	62	0.1684782608695652	242	0.657608695652174	284	0.7717391304347826	481	GRIN2D(ion_channel;receptor;known_drug_target;Alzheimer_evidence);RAP2B(Alzheimer_evidence);PDE7B(enzyme;known_drug_target;Alzheimer_evidence);COX7C(enzyme;Alzheimer_evidence);TSPOAP1(Alzheimer_evidence);DLX2(transcription_factor;Alzheimer_evidence);LRRK2(kinase;enzyme;known_drug_target;Alzheimer_evidence);GNG4(Alzheimer_evidence);GRIK5(ion_channel;receptor;known_drug_target;Alzheimer_evidence);ARHGEF17(Alzheimer_evidence);CEP170(Alzheimer_evidence);ACTR2(Alzheimer_evidence);BCR(known_drug_target;Alzheimer_evidence);B3GNT2(enzyme;Alzheimer_evidence);ADORA2A(receptor;known_drug_target;Alzheimer_evidence);ARPC2(Alzheimer_evidence);KLC3(Alzheimer_evidence);ATL2(Alzheimer_evidence);PSD3(Alzheimer_evidence);RIMS1(Alzheimer_evidence);INPP5A(enzyme;known_drug_target;Alzheimer_evidence);DRAXIN(Alzheimer_evidence);DOCK4(Alzheimer_evidence);CACNB2(ion_channel;Alzheimer_evidence);SSX2IP(Alzheimer_evidence)	40
1403	301	AC;MFBA9BA46;PCGBA23	302	TS	PCGBA23	0.9602649006622517	True	Tissue specific	3.0	9.0	290.0	0.009933774834437087	0.029801324503311258	0.9602649006622517	25	0.0830564784053156	2	0.0066445182724252	18	0.0598006644518272	0	0.0	10	0.0332225913621262	59	0.1960132890365448	21	0.0697674418604651	9	0.0299003322259136	68	0.2259136212624584	258	0.8571428571428571	265	0.8803986710963455	470	GRIN1(ion_channel;receptor;known_drug_target;Alzheimer_evidence);CDK5R1(kinase;enzyme;Alzheimer_evidence);PTK2B(kinase;enzyme;known_drug_target;Alzheimer_evidence);MAPT(enzyme;known_drug_target;Alzheimer_evidence);MAP2K4(kinase;enzyme;known_drug_target;Alzheimer_evidence);CAMK1G(kinase;enzyme;known_drug_target;Alzheimer_evidence);DOCK3(Alzheimer_evidence);GDI1(Alzheimer_evidence);PPP3R1(enzyme;Alzheimer_evidence);BCL11A(transcription_factor;Alzheimer_evidence);CAND2(Alzheimer_evidence);CKMT1B(kinase;enzyme;Alzheimer_evidence);RYR2(receptor;known_drug_target;Alzheimer_evidence);DYNLRB1(Alzheimer_evidence);DIRAS2(Alzheimer_evidence);CDK5R2(kinase;enzyme;Alzheimer_evidence);KCND3(ion_channel;known_drug_target;Alzheimer_evidence);CHRM1(receptor;known_drug_target;Alzheimer_evidence);PRKCZ(kinase;enzyme;known_drug_target;Alzheimer_evidence);CACNA1C(ion_channel;known_drug_target;Alzheimer_evidence);CACNB1(ion_channel;Alzheimer_evidence);MARK1(kinase;enzyme;known_drug_target;Alzheimer_evidence);DLGAP2(Alzheimer_evidence);WNK2(kinase;enzyme;known_drug_target;Alzheimer_evidence);CHRM3(receptor;known_drug_target;Alzheimer_evidence)	41
1317	335	AC;MFBA9BA46;PCGBA23	416	CT	MFBA9BA46	0.47836538461538464	False	Cross tissue	68.0	199.0	149.0	0.16346153846153846	0.47836538461538464	0.3581730769230769	14	0.0417910447761194	2	0.0059701492537313	3	0.008955223880597	5	0.0149253731343283	9	0.026865671641791	82	0.244776119402985	20	0.0597014925373134	23	0.0686567164179104	58	0.1731343283582089	245	0.7313432835820896	264	0.7880597014925373	461	NDUFA9(enzyme;Alzheimer_evidence);NR1H2(nuclear_receptor;receptor;known_drug_target;Alzheimer_evidence);COPA(receptor;known_drug_target;Alzheimer_evidence);PPAN(Alzheimer_evidence);NRIP1(nuclear_receptor;receptor;Alzheimer_evidence);AP3D1(Alzheimer_evidence);ADRA1D(known_drug_target;Alzheimer_evidence);ADRA1B(known_drug_target;Alzheimer_evidence);ATF5(transcription_factor;Alzheimer_evidence);CDC5L(Alzheimer_evidence);PNO1(Alzheimer_evidence);PPP1CA(enzyme;known_drug_target;Alzheimer_evidence);NUP88(Alzheimer_evidence);DUSP2(kinase;enzyme;Alzheimer_evidence);TESC(Alzheimer_evidence);TOMM40(Alzheimer_evidence);LGMN(enzyme;known_drug_target;Alzheimer_evidence);E2F3(transcription_factor;Alzheimer_evidence);HMGA1(Alzheimer_evidence);NPHP4(Alzheimer_evidence);AHCY(enzyme;known_drug_target;Alzheimer_evidence);SIL1(Alzheimer_evidence);TACR1(receptor;known_drug_target;Alzheimer_evidence);CCND1(Alzheimer_evidence);COQ10B(Alzheimer_evidence)	42
1175	324	AC;MFBA9BA46;PCGBA23	325	TS	AC	0.96	True	Tissue specific	312.0	6.0	7.0	0.96	0.018461538461538463	0.021538461538461538	11	0.0339506172839506	2	0.0061728395061728	23	0.0709876543209876	1	0.0030864197530864	10	0.0308641975308641	62	0.191358024691358	19	0.0586419753086419	13	0.0401234567901234	59	0.1820987654320987	258	0.7962962962962963	268	0.8271604938271605	458	JAZF1(transcription_factor;Alzheimer_evidence);BRSK2(kinase;enzyme;known_drug_target;Alzheimer_evidence);STAT4(transcription_factor;Alzheimer_evidence);SLC7A14(transporter;enzyme;known_drug_target;Alzheimer_evidence);NDUFB10(Alzheimer_evidence);KHDRBS2(Alzheimer_evidence);DOCK3(Alzheimer_evidence);DYNLRB1(Alzheimer_evidence);DIRAS2(Alzheimer_evidence);ZMAT4(transcription_factor;Alzheimer_evidence);INPP4B(enzyme;known_drug_target;Alzheimer_evidence);NRXN3(Alzheimer_evidence);NRIP3(nuclear_receptor;enzyme;receptor;Alzheimer_evidence);CACNA1D(ion_channel;known_drug_target;Alzheimer_evidence);CACNB1(ion_channel;Alzheimer_evidence);TENM2(Alzheimer_evidence);TMEM59L(Alzheimer_evidence);WNK2(kinase;enzyme;known_drug_target;Alzheimer_evidence);SLC2A13(transporter;known_drug_target;Alzheimer_evidence);ACTB(Alzheimer_evidence);ELMO1(Alzheimer_evidence);PLD3(Alzheimer_evidence);SV2A(transporter;known_drug_target;Alzheimer_evidence);NEFL(enzyme;Alzheimer_evidence);SNCA(known_drug_target;Alzheimer_evidence)	43
644	391	AC;MFBA9BA46;PCGBA23	539	CT	AC	0.3673469387755102	False	Cross tissue	198.0	146.0	195.0	0.3673469387755102	0.27087198515769945	0.36178107606679033	19	0.0485933503836317	0	0.0	2	0.0051150895140664	2	0.0051150895140664	9	0.0230179028132992	77	0.1969309462915601	9	0.0230179028132992	57	0.1457800511508951	54	0.1381074168797953	220	0.5626598465473146	272	0.6956521739130435	449	MED1(Alzheimer_evidence);PAF1(Alzheimer_evidence);MTFR1(Alzheimer_evidence);RAB9A(Alzheimer_evidence);ZNF568(transcription_factor;Alzheimer_evidence);PURA(Alzheimer_evidence);SHROOM1(Alzheimer_evidence);CDK11B(kinase;enzyme;known_drug_target;Alzheimer_evidence);SMARCC1(Alzheimer_evidence);CORO1C(Alzheimer_evidence);SLC22A23(transporter;known_drug_target;Alzheimer_evidence);TINAGL1(enzyme;Alzheimer_evidence);STAG1(Alzheimer_evidence);MTMR2(enzyme;Alzheimer_evidence);UNC5C(receptor;Alzheimer_evidence);MAN2A1(enzyme;Alzheimer_evidence);PDZD8(Alzheimer_evidence);EP300(enzyme;transcription_factor;known_drug_target;Alzheimer_evidence);TMEM64(Alzheimer_evidence);SRGAP2C(Alzheimer_evidence);GALK2(enzyme;Alzheimer_evidence);PRIM2(Alzheimer_evidence);CLN8(Alzheimer_evidence);TCFL5(transcription_factor;Alzheimer_evidence);PLCL1(enzyme;Alzheimer_evidence)	44
1460	295	MFBA9BA46;PCGBA23	295	TS	PCGBA23	0.9966101694915255	True	Tissue specific	0.0	1.0	294.0	0.0	0.003389830508474576	0.9966101694915255	22	0.0745762711864406	0	0.0	16	0.0542372881355932	1	0.0033898305084745	9	0.0305084745762711	68	0.2305084745762712	19	0.0644067796610169	19	0.0644067796610169	67	0.2271186440677966	221	0.7491525423728813	244	0.8271186440677966	442	ATP1A1(enzyme;known_drug_target;Alzheimer_evidence);SNRK(kinase;enzyme;known_drug_target;Alzheimer_evidence);CNTNAP2(Alzheimer_evidence);CAPN1(enzyme;known_drug_target;Alzheimer_evidence);COX7B(enzyme;Alzheimer_evidence);EXOC2(Alzheimer_evidence);HCN2(ion_channel;known_drug_target;Alzheimer_evidence);DPP4(enzyme;known_drug_target;Alzheimer_evidence);TESC(Alzheimer_evidence);RPH3A(Alzheimer_evidence);CNTNAP5(Alzheimer_evidence);PHOSPHO1(enzyme;Alzheimer_evidence);SNTG1(Alzheimer_evidence);SLC16A7(transporter;known_drug_target;Alzheimer_evidence);GPAT3(enzyme;Alzheimer_evidence);FLT3(kinase;enzyme;receptor;known_drug_target;Alzheimer_evidence);LTN1(enzyme;Alzheimer_evidence);LRRC38(Alzheimer_evidence);SCYL1(known_drug_target;Alzheimer_evidence);VWC2(Alzheimer_evidence);MAPK6(kinase;enzyme;known_drug_target;Alzheimer_evidence);NEFH(Alzheimer_evidence);ATP5F1B(enzyme;known_drug_target;Alzheimer_evidence);GRAMD1B(Alzheimer_evidence);MAPK10(kinase;enzyme;known_drug_target;Alzheimer_evidence)	45
38	257	AC;MFBA9BA46;PCGBA23	416	CT	PCGBA23	0.49278846153846156	False	Cross tissue	23.0	188.0	205.0	0.055288461538461536	0.4519230769230769	0.49278846153846156	14	0.0544747081712062	5	0.0194552529182879	4	0.0155642023346303	0	0.0	8	0.0311284046692607	56	0.2178988326848249	42	0.1634241245136186	13	0.0505836575875486	86	0.3346303501945525	204	0.7937743190661478	222	0.8638132295719845	432	CD33(known_drug_target;Alzheimer_evidence);GRN(Alzheimer_evidence);TREM2(receptor;known_drug_target;Alzheimer_evidence);PLCG2(enzyme;known_drug_target;Alzheimer_evidence);CDK1(kinase;enzyme;known_drug_target;Alzheimer_evidence);AURKA(kinase;enzyme;known_drug_target;Alzheimer_evidence);CTSB(enzyme;known_drug_target;Alzheimer_evidence);INPP5D(enzyme;known_drug_target;Alzheimer_evidence);RAB7A(Alzheimer_evidence);PILRA(receptor;Alzheimer_evidence);ATP8B4(enzyme;known_drug_target;Alzheimer_evidence);CSF1R(kinase;enzyme;receptor;known_drug_target;Alzheimer_evidence);PTGS1(enzyme;known_drug_target;Alzheimer_evidence);HAVCR2(receptor;known_drug_target;Alzheimer_evidence);PIK3R6(kinase;enzyme;known_drug_target;Alzheimer_evidence);GPX1(enzyme;Alzheimer_evidence);TLR5(receptor;known_drug_target;Alzheimer_evidence);ARHGAP15(Alzheimer_evidence);CSE1L(Alzheimer_evidence);PIK3CG(kinase;enzyme;known_drug_target;Alzheimer_evidence);COL8A2(Alzheimer_evidence);ADORA3(receptor;known_drug_target;Alzheimer_evidence);TBXAS1(enzyme;transcription_factor;known_drug_target;Alzheimer_evidence);BNC2(transcription_factor;Alzheimer_evidence);TAL1(transcription_factor;Alzheimer_evidence)	46
1969	424	AC;MFBA9BA46;PCGBA23	639	CT	PCGBA23	0.3646322378716745	False	Cross tissue	222.0	184.0	233.0	0.3474178403755869	0.28794992175273865	0.3646322378716745	12	0.0283018867924528	1	0.0023584905660377	1	0.0023584905660377	0	0.0	6	0.0141509433962264	76	0.1792452830188679	12	0.0283018867924528	51	0.1202830188679245	26	0.0613207547169811	226	0.5330188679245284	276	0.6509433962264151	411	OGG1(enzyme;known_drug_target;Alzheimer_evidence);SNRPD3(Alzheimer_evidence);COPZ1(Alzheimer_evidence);VPS28(Alzheimer_evidence);APOB(Alzheimer_evidence);LAMTOR1(Alzheimer_evidence);FGGY(kinase;enzyme;Alzheimer_evidence);FARP1(enzyme;Alzheimer_evidence);CEP68(Alzheimer_evidence);PCYT2(enzyme;Alzheimer_evidence);ERBB2(kinase;enzyme;receptor;known_drug_target;Alzheimer_evidence);MRPL16(Alzheimer_evidence);EPRS1(enzyme;Alzheimer_evidence);ECHDC2(Alzheimer_evidence);ALG10B(enzyme;Alzheimer_evidence);MTX1(Alzheimer_evidence);ZNF84(transcription_factor;Alzheimer_evidence);ZNF763(transcription_factor;Alzheimer_evidence);SPAG16(Alzheimer_evidence);ZNF585B(transcription_factor;Alzheimer_evidence);SNAP29(Alzheimer_evidence);IRAK1BP1(kinase;enzyme;receptor;Alzheimer_evidence);SMARCA2(known_drug_target;Alzheimer_evidence);EIF3F(enzyme;Alzheimer_evidence);ZNF33B(transcription_factor;Alzheimer_evidence)	47
1671	423	AC;MFBA9BA46;PCGBA23	662	CT	MFBA9BA46	0.3504531722054381	False	Cross tissue	226.0	232.0	204.0	0.3413897280966767	0.3504531722054381	0.3081570996978852	12	0.0283687943262411	1	0.0023640661938534	2	0.0047281323877068	0	0.0	9	0.0212765957446808	100	0.2364066193853428	3	0.0070921985815602	30	0.0709219858156028	32	0.0756501182033096	215	0.508274231678487	265	0.6264775413711584	404	MPO(enzyme;known_drug_target;Alzheimer_evidence);NDUFB6(Alzheimer_evidence);PRKAB1(kinase;enzyme;known_drug_target;Alzheimer_evidence);ILF3(Alzheimer_evidence);NDUFS4(Alzheimer_evidence);MORN3(Alzheimer_evidence);RRM1(enzyme;known_drug_target;Alzheimer_evidence);EEA1(transcription_factor;Alzheimer_evidence);ZNF837(transcription_factor;Alzheimer_evidence);COPG2(Alzheimer_evidence);WDR70(Alzheimer_evidence);DDT(enzyme;known_drug_target;Alzheimer_evidence);PPA2(enzyme;Alzheimer_evidence);MVK(kinase;enzyme;known_drug_target;Alzheimer_evidence);FBN1(known_drug_target;Alzheimer_evidence);NUP107(Alzheimer_evidence);ASL(enzyme;Alzheimer_evidence);CARF(transcription_factor;Alzheimer_evidence);MYL5(Alzheimer_evidence);SHCBP1(Alzheimer_evidence);PRKAA1(kinase;enzyme;known_drug_target;Alzheimer_evidence);MED24(Alzheimer_evidence);NOS2(enzyme;known_drug_target;Alzheimer_evidence);CIP2A(Alzheimer_evidence);APEX1(enzyme;Alzheimer_evidence)	48
1907	299	AC;MFBA9BA46;PCGBA23	404	CT	AC	0.36633663366336633	False	Cross tissue	148.0	122.0	134.0	0.36633663366336633	0.30198019801980197	0.3316831683168317	9	0.0301003344481605	1	0.0033444816053511	3	0.0100334448160535	0	0.0	11	0.0367892976588628	80	0.2675585284280936	14	0.0468227424749163	15	0.0501672240802675	54	0.1806020066889632	217	0.725752508361204	241	0.8060200668896321	404	PSAP(receptor;known_drug_target;Alzheimer_evidence);FADS2(enzyme;Alzheimer_evidence);SNRPE(Alzheimer_evidence);DIMT1(enzyme;Alzheimer_evidence);APH1A(Alzheimer_evidence);CTSL(enzyme;known_drug_target;Alzheimer_evidence);PSENEN(Alzheimer_evidence);CAPNS1(enzyme;Alzheimer_evidence);PFKL(enzyme;Alzheimer_evidence);CTDSP1(enzyme;Alzheimer_evidence);CCDC88A(Alzheimer_evidence);DNPEP(enzyme;known_drug_target;Alzheimer_evidence);CSNK2B(kinase;enzyme;known_drug_target;Alzheimer_evidence);FADS1(enzyme;Alzheimer_evidence);TCN2(Alzheimer_evidence);RRM1(enzyme;known_drug_target;Alzheimer_evidence);GSTO1(enzyme;known_drug_target;Alzheimer_evidence);SCARB2(receptor;Alzheimer_evidence);PPIG(enzyme;Alzheimer_evidence);TAF1(transcription_factor;known_drug_target;Alzheimer_evidence);TXNDC12(Alzheimer_evidence);IARS2(enzyme;Alzheimer_evidence);TRIOBP(Alzheimer_evidence);VCP(Alzheimer_evidence);DENND3(Alzheimer_evidence)	49
1548	408	AC;MFBA9BA46;PCGBA23	507	CT	MFBA9BA46	0.3530571992110454	False	Cross tissue	172.0	179.0	156.0	0.33925049309664695	0.3530571992110454	0.3076923076923077	22	0.0539215686274509	1	0.0024509803921568	3	0.0073529411764705	2	0.0049019607843137	6	0.0147058823529411	70	0.1715686274509804	17	0.0416666666666666	50	0.1225490196078431	35	0.0857843137254902	190	0.4656862745098039	234	0.5735294117647058	396	ABCA7(transporter;enzyme;Alzheimer_evidence);NDUFS2(enzyme;Alzheimer_evidence);KAT8(enzyme;transcription_factor;known_drug_target;Alzheimer_evidence);BMS1(Alzheimer_evidence);PPAN(Alzheimer_evidence);WRAP53(Alzheimer_evidence);BRD2(known_drug_target;Alzheimer_evidence);ESR2(receptor;known_drug_target;Alzheimer_evidence);PPP3CC(enzyme;Alzheimer_evidence);GOLGA2(Alzheimer_evidence);CYB5R4(enzyme;Alzheimer_evidence);PICK1(Alzheimer_evidence);MAP2K7(kinase;enzyme;known_drug_target;Alzheimer_evidence);PHKG2(kinase;enzyme;known_drug_target;Alzheimer_evidence);COX7A1(enzyme;Alzheimer_evidence);CDK11B(kinase;enzyme;known_drug_target;Alzheimer_evidence);CLXN(Alzheimer_evidence);GTF2IRD1(Alzheimer_evidence);ZMYM2(transcription_factor;Alzheimer_evidence);CPSF1(Alzheimer_evidence);L3MBTL4(transcription_factor;Alzheimer_evidence);MKRN1(enzyme;transcription_factor;Alzheimer_evidence);MBD2(Alzheimer_evidence);ZIM2(transcription_factor;Alzheimer_evidence);ITGA2B(enzyme;known_drug_target;Alzheimer_evidence)	50
34	246	AC;MFBA9BA46;PCGBA23	407	CT	PCGBA23	0.44717444717444715	False	Cross tissue	60.0	165.0	182.0	0.14742014742014742	0.40540540540540543	0.44717444717444715	9	0.0365853658536585	3	0.0121951219512195	4	0.016260162601626	0	0.0	5	0.0203252032520325	53	0.2154471544715447	30	0.1219512195121951	10	0.040650406504065	70	0.2845528455284553	205	0.8333333333333334	219	0.8902439024390244	389	MS4A6A(Alzheimer_evidence);CTSB(enzyme;known_drug_target;Alzheimer_evidence);TGFBR1(kinase;enzyme;receptor;known_drug_target;Alzheimer_evidence);ABI3(Alzheimer_evidence);SPI1(transcription_factor;Alzheimer_evidence);TSPO(known_drug_target;Alzheimer_evidence);SCIMP(Alzheimer_evidence);LRRC25(Alzheimer_evidence);RIN3(Alzheimer_evidence);GPX1(enzyme;Alzheimer_evidence);NFATC2(Alzheimer_evidence);FBP1(enzyme;Alzheimer_evidence);APOC1(Alzheimer_evidence);MTHFS(enzyme;Alzheimer_evidence);PIK3CG(kinase;enzyme;known_drug_target;Alzheimer_evidence);MS4A4A(Alzheimer_evidence);ARPC2(Alzheimer_evidence);SAMHD1(enzyme;known_drug_target;Alzheimer_evidence);FERMT3(Alzheimer_evidence);FPR1(receptor;known_drug_target;Alzheimer_evidence);CAPZA2(Alzheimer_evidence);SCIN(Alzheimer_evidence);ARHGAP45(Alzheimer_evidence);APOC2(Alzheimer_evidence);TGFB1(known_drug_target;Alzheimer_evidence)	51
520	298	AC;MFBA9BA46;PCGBA23	364	CT	MFBA9BA46	0.42857142857142855	False	Cross tissue	116.0	156.0	92.0	0.31868131868131866	0.42857142857142855	0.25274725274725274	15	0.0503355704697986	0	0.0	1	0.0033557046979865	1	0.0033557046979865	11	0.0369127516778523	82	0.2751677852348993	13	0.0436241610738255	33	0.110738255033557	41	0.1375838926174496	179	0.6006711409395973	227	0.761744966442953	376	FCF1(Alzheimer_evidence);SON(Alzheimer_evidence);ELMO2(Alzheimer_evidence);AP3B1(Alzheimer_evidence);PTPRJ(enzyme;receptor;known_drug_target;Alzheimer_evidence);APOB(Alzheimer_evidence);RBCK1(transcription_factor;Alzheimer_evidence);FGGY(kinase;enzyme;Alzheimer_evidence);FARP1(enzyme;Alzheimer_evidence);NECAP2(Alzheimer_evidence);ERBB2(kinase;enzyme;receptor;known_drug_target;Alzheimer_evidence);ASCC1(Alzheimer_evidence);MAP3K20(kinase;enzyme;known_drug_target;Alzheimer_evidence);PGAM2(enzyme;Alzheimer_evidence);CRAT(enzyme;Alzheimer_evidence);CDKAL1(kinase;enzyme;Alzheimer_evidence);CENPQ(Alzheimer_evidence);MAVS(Alzheimer_evidence);KDM5B(known_drug_target;Alzheimer_evidence);ZNF92(transcription_factor;Alzheimer_evidence);HDAC6(enzyme;known_drug_target;Alzheimer_evidence);CASP6(enzyme;known_drug_target;Alzheimer_evidence);EIF2AK2(kinase;enzyme;known_drug_target;Alzheimer_evidence);TLR3(receptor;known_drug_target;Alzheimer_evidence);BRCA1(enzyme;Alzheimer_evidence)	52
1477	266	AC;MFBA9BA46;PCGBA23	267	CT	PCGBA23	0.8539325842696629	False	Cross tissue	17.0	22.0	228.0	0.06367041198501873	0.08239700374531835	0.8539325842696629	12	0.0451127819548872	0	0.0	5	0.018796992481203	1	0.0037593984962406	13	0.0488721804511278	70	0.2631578947368421	14	0.0526315789473684	14	0.0526315789473684	45	0.169172932330827	200	0.7518796992481203	217	0.8157894736842105	374	GSK3B(kinase;enzyme;known_drug_target;Alzheimer_evidence);NDUFA8(Alzheimer_evidence);NDUFV2(enzyme;Alzheimer_evidence);PIK3CB(kinase;enzyme;known_drug_target;Alzheimer_evidence);GOT1(enzyme;Alzheimer_evidence);PICK1(Alzheimer_evidence);SLC25A4(transporter;known_drug_target;Alzheimer_evidence);CEP170(Alzheimer_evidence);DHPS(enzyme;Alzheimer_evidence);RHOV(Alzheimer_evidence);CYRIB(Alzheimer_evidence);ANAPC1(Alzheimer_evidence);GLRX2(Alzheimer_evidence);CHRM2(receptor;known_drug_target;Alzheimer_evidence);PRKCI(kinase;enzyme;known_drug_target;Alzheimer_evidence);CLEC2L(Alzheimer_evidence);DDX1(enzyme;Alzheimer_evidence);TMEM163(transporter;Alzheimer_evidence);NAF1(Alzheimer_evidence);HTR7(receptor;known_drug_target;Alzheimer_evidence);ELMO1(Alzheimer_evidence);SLC9B2(transporter;known_drug_target;Alzheimer_evidence);RABGEF1(transcription_factor;Alzheimer_evidence);COQ10B(Alzheimer_evidence);DCLK1(kinase;enzyme;known_drug_target;Alzheimer_evidence)	53
