ensembl_gene_id_base	hgnc_symbol	hgnc_name	open_targets_ad_score	open_targets_ad_datasources	is_kinase	is_gPCR	is_ion_channel	is_nuclear_receptor	is_transporter	is_enzyme	is_receptor	is_transcription_factor	is_known_drug_target	has_ad_evidence	target_categories	therapeutic_target_score
ENSG00000164715	LMTK2	lemur tyrosine kinase 2	0.0930670898633448	europepmc:0.7516322266161892;expression_atlas:0.05523701258319161	True	False	False	False	False	True	True	False	True	True	kinase;enzyme;receptor;known_drug_target;Alzheimer_evidence	5
ENSG00000110436	SLC1A2	solute carrier family 1 member 2	0.0930593291757887	europepmc:0.762337243846165;expression_atlas:0.012161628828552401	False	False	False	False	True	False	False	False	True	True	transporter;known_drug_target;Alzheimer_evidence	3
ENSG00000205710	C17orf107	chromosome 17 open reading frame 107	0.0930296822997719	gwas_credible_sets:0.15150693635676332;europepmc:0.030396539880581056	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000174628	IQCK	IQ motif containing K	0.0929991564260111	europepmc:0.7648827530319005	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000100823	APEX1	apurinic/apyrimidinic endodeoxyribonuclease 1	0.0929638349985793	europepmc:0.7595053052998268;expression_atlas:0.020347769607096805	False	False	False	False	False	True	False	False	False	True	enzyme;Alzheimer_evidence	2
ENSG00000105409	ATP1A3	ATPase Na+/K+ transporting subunit alpha 3	0.0926857918335556	europepmc:0.6442634408255995;impc:0.4721680296283259	False	False	False	False	False	True	False	False	True	True	enzyme;known_drug_target;Alzheimer_evidence	3
ENSG00000157005	SST	somatostatin	0.0924884475422818	europepmc:0.7131173096414511;gwas_credible_sets:0.03195314490986213;expression_atlas:0.0686126302469696	False	False	False	False	False	False	False	False	True	True	known_drug_target;Alzheimer_evidence	2
ENSG00000152402	GUCY1A2	guanylate cyclase 1 soluble subunit alpha 2	0.0923949636711754	clinical_precedence:0.15198269940290526	False	False	False	False	False	True	False	False	True	True	enzyme;known_drug_target;Alzheimer_evidence	3
ENSG00000164116	GUCY1A1	guanylate cyclase 1 soluble subunit alpha 1	0.0923949636711754	clinical_precedence:0.15198269940290526	False	False	False	False	False	True	False	False	True	True	enzyme;known_drug_target;Alzheimer_evidence	3
ENSG00000173531	MST1	macrophage stimulating 1	0.092368852841719	europepmc:0.7596987453556285	False	False	False	False	False	True	False	False	True	True	enzyme;known_drug_target;Alzheimer_evidence	3
ENSG00000146021	KLHL3	kelch like family member 3	0.0923269600470697	gwas_credible_sets:0.13477278492215064;europepmc:0.34196107365653683	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000149294	NCAM1	neural cell adhesion molecule 1	0.0922555631700446	europepmc:0.7486977702236449;expression_atlas:0.0402768423785704	False	False	False	False	False	False	False	False	True	True	known_drug_target;Alzheimer_evidence	2
ENSG00000186951	PPARA	peroxisome proliferator activated receptor alpha	0.0922414507549927	europepmc:0.7187383997474175;clinical_precedence:0.030396539880581056;expression_atlas:0.017251532679053088	False	False	False	False	False	False	True	False	True	True	receptor;known_drug_target;Alzheimer_evidence	3
ENSG00000169047	IRS1	insulin receptor substrate 1	0.0922109388178257	europepmc:0.7583999624636143	False	False	False	False	False	False	True	False	False	True	receptor;Alzheimer_evidence	2
ENSG00000145864	GABRB2	gamma-aminobutyric acid type A receptor subunit beta2	0.0921845776352264	clinical_precedence:0.14758195590686116;europepmc:0.07299019301922588;expression_atlas:0.018232415604494685	False	False	True	False	False	False	True	False	True	True	ion_channel;receptor;known_drug_target;Alzheimer_evidence	4
ENSG00000170606	HSPA4	heat shock protein family A (Hsp70) member 4	0.0919066012263963	europepmc:0.6030155395071329;impc:0.590339424973499;expression_atlas:0.04766855013077778	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000054219	LY75	lymphocyte antigen 75	0.0918588345139858	gwas_credible_sets:0.15049287685166662;europepmc:0.012158615952232422	False	False	False	False	False	False	False	False	True	True	known_drug_target;Alzheimer_evidence	2
ENSG00000087250	MT3	metallothionein 3	0.0918520555070414	europepmc:0.755448283488029	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000171094	ALK	ALK receptor tyrosine kinase	0.0918431779544518	europepmc:0.7553752689884798	True	False	False	False	False	True	True	False	True	True	kinase;enzyme;receptor;known_drug_target;Alzheimer_evidence	5
ENSG00000105723	GSK3A	glycogen synthase kinase 3 alpha	0.0917898267008899	clinical_precedence:0.13678442946261474;europepmc:0.2840573114819595	True	False	False	False	False	True	False	False	True	True	kinase;enzyme;known_drug_target;Alzheimer_evidence	4
ENSG00000196116	TDRD7	tudor domain containing 7	0.0917701587581303	europepmc:0.7478611913252797;expression_atlas:0.02765408998530413	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000110799	VWF	von Willebrand factor	0.0917090328963894	europepmc:0.7510298170939028;expression_atlas:0.012968638889062403	False	False	False	False	False	False	True	False	True	True	receptor;known_drug_target;Alzheimer_evidence	3
ENSG00000127191	TRAF2	TNF receptor associated factor 2	0.0916799736111605	europepmc:0.754032975227969	False	False	False	False	False	False	True	True	False	True	receptor;transcription_factor;Alzheimer_evidence	3
ENSG00000135018	UBQLN1	ubiquilin 1	0.0916770029830516	europepmc:0.746949147569092;expression_atlas:0.02823758148210394	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000060237	WNK1	WNK lysine deficient protein kinase 1	0.0915955542525416	europepmc:0.7533386580544468	True	False	False	False	False	True	False	False	True	True	kinase;enzyme;known_drug_target;Alzheimer_evidence	4
ENSG00000198865	CCDC152	coiled-coil domain containing 152	0.0914967343074061	gwas_credible_sets:0.14824203634539662;expression_atlas:0.04526287918899679	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000183160	TMEM119	transmembrane protein 119	0.0914921903531055	europepmc:0.7524885292252927	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000114745	GORASP1	golgi reassembly stacking protein 1	0.0914683720231973	europepmc:0.7522926325047963	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000132591	ERAL1	Era like 12S mitochondrial rRNA chaperone 1	0.0914564169599342	europepmc:0.7521943066483823	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000165025	SYK	spleen associated tyrosine kinase	0.0914221164194959	europepmc:0.7519121977260088	True	False	False	False	False	True	False	False	True	True	kinase;enzyme;known_drug_target;Alzheimer_evidence	4
ENSG00000136826	KLF4	KLF transcription factor 4	0.0914014180905186	europepmc:0.7342787493744114;expression_atlas:0.06985284981680433	False	False	False	False	False	False	False	True	False	True	transcription_factor;Alzheimer_evidence	2
ENSG00000115461	IGFBP5	insulin like growth factor binding protein 5	0.0913995826489654	europepmc:0.7366080892023963;expression_atlas:0.06047510726518123	False	False	False	False	False	True	False	False	False	True	enzyme;Alzheimer_evidence	2
ENSG00000265241	RBM8A	RNA binding motif protein 8A	0.0913710221515573	europepmc:0.7514919667709454	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000174804	FZD4	frizzled class receptor 4	0.0913332177558045	europepmc:0.7511810399689036	False	True	False	False	False	False	True	False	True	True	GPCR;receptor;known_drug_target;Alzheimer_evidence	4
ENSG00000171517	LPAR3	lysophosphatidic acid receptor 3	0.0913323970531551	europepmc:0.7511742900012046	False	False	False	False	False	False	True	False	True	True	receptor;known_drug_target;Alzheimer_evidence	3
ENSG00000162881	OXER1	oxoeicosanoid receptor 1	0.0913317569428853	europepmc:0.7511690253372634	False	False	False	False	False	False	True	False	True	True	receptor;known_drug_target;Alzheimer_evidence	3
ENSG00000133067	LGR6	leucine rich repeat containing G protein-coupled receptor 6	0.0913317086712308	europepmc:0.7511686283212323	False	True	False	False	False	False	True	False	True	True	GPCR;receptor;known_drug_target;Alzheimer_evidence	4
ENSG00000114054	PCCB	propionyl-CoA carboxylase subunit beta	0.0912655083463933	gwas_credible_sets:0.14031735077943247;europepmc:0.17940375576850942;expression_atlas:0.03767816649720937	False	False	False	False	False	True	False	False	True	True	enzyme;known_drug_target;Alzheimer_evidence	3
ENSG00000141433	ADCYAP1	adenylate cyclase activating polypeptide 1	0.091246387642141	europepmc:0.7421785506284249;expression_atlas:0.033153378487985316	False	False	False	False	False	True	False	False	True	True	enzyme;known_drug_target;Alzheimer_evidence	3
ENSG00000121766	ZCCHC17	zinc finger CCHC-type containing 17	0.0912281767087433	europepmc:0.7343405123641447;expression_atlas:0.06390641949257303	False	False	False	False	False	False	False	True	False	True	transcription_factor;Alzheimer_evidence	2
ENSG00000136108	CKAP2	cytoskeleton associated protein 2	0.0912130898281563	gwas_credible_sets:0.13696809452583586;europepmc:0.26141024297299703	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000220205	VAMP2	vesicle associated membrane protein 2	0.0911428838871154	europepmc:0.7496156161621411	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000002330	BAD	BCL2 associated agonist of cell death	0.0909898919776785	europepmc:0.6854178445783716;gwas_credible_sets:0.05035157697152153	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000180616	SSTR2	somatostatin receptor 2	0.090976707179012	europepmc:0.748248875829555	False	False	False	False	False	False	True	False	True	True	receptor;known_drug_target;Alzheimer_evidence	3
ENSG00000241563	CORT	cortistatin	0.0909731683294501	europepmc:0.7482197701354872	False	False	False	False	False	False	True	False	True	True	receptor;known_drug_target;Alzheimer_evidence	3
ENSG00000184371	CSF1	colony stimulating factor 1	0.0908567648244267	europepmc:0.7472623955010659	False	False	False	False	False	False	False	False	True	True	known_drug_target;Alzheimer_evidence	2
ENSG00000182256	GABRG3	gamma-aminobutyric acid type A receptor subunit gamma3	0.0908463214189758	clinical_precedence:0.14758195590686116;europepmc:0.03706689168770857	False	False	True	False	False	False	True	False	True	True	ion_channel;receptor;known_drug_target;Alzheimer_evidence	4
ENSG00000182087	TMEM259	transmembrane protein 259	0.0908382813558666	europepmc:0.6130813224247194;gwas_credible_sets:0.10722324285198025	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000164690	SHH	sonic hedgehog signaling molecule	0.0907831704310624	europepmc:0.7466571095568975	False	False	False	False	False	True	False	False	False	True	enzyme;Alzheimer_evidence	2
ENSG00000104327	CALB1	calbindin 1	0.0907068992340906	europepmc:0.5696018765757399;crispr_screen:0.11371380978217033;gwas_credible_sets:0.05516453451084242;expression_atlas:0.058219287980155764	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000169783	LINGO1	leucine rich repeat and Ig domain containing 1	0.0906725107698965	gwas_credible_sets:0.12923862771202538;europepmc:0.3982153491893496	False	False	False	False	False	False	False	False	True	True	known_drug_target;Alzheimer_evidence	2
ENSG00000119535	CSF3R	colony stimulating factor 3 receptor	0.0906534437896263	clinical_precedence:0.14438356443276001;europepmc:0.09468934008006864	False	False	False	False	False	False	True	False	True	True	receptor;known_drug_target;Alzheimer_evidence	3
ENSG00000102287	GABRE	gamma-aminobutyric acid type A receptor subunit epsilon	0.0906435658042529	clinical_precedence:0.14758195590686116;europepmc:0.030396539880581056	False	False	True	False	False	False	True	False	True	True	ion_channel;receptor;known_drug_target;Alzheimer_evidence	4
ENSG00000166037	CEP57	centrosomal protein 57	0.0906072099525711	gwas_credible_sets:0.14904198028548618	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000106211	HSPB1	heat shock protein family B (small) member 1	0.0905591442978729	europepmc:0.7398343628247893;expression_atlas:0.019920867366480573	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000196636	SDHAF3	succinate dehydrogenase complex assembly factor 3	0.0904748599296179	gwas_credible_sets:0.14548909864391227;europepmc:0.0667035180712751	False	False	False	False	False	True	False	False	False	True	enzyme;Alzheimer_evidence	2
ENSG00000166501	PRKCB	protein kinase C beta	0.0904289277864793	europepmc:0.7348881070390314;expression_atlas:0.03542196503953587	True	False	False	False	False	True	False	False	True	True	kinase;enzyme;known_drug_target;Alzheimer_evidence	4
ENSG00000198719	DLL1	delta like canonical Notch ligand 1	0.0903767894059505	gwas_credible_sets:0.13685068244942453;europepmc:0.23624547066835072	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000077238	IL4R	interleukin 4 receptor	0.0903480153137607	europepmc:0.7430781239304802	False	False	False	False	False	False	True	False	True	True	receptor;known_drug_target;Alzheimer_evidence	3
ENSG00000025434	NR1H3	nuclear receptor subfamily 1 group H member 3	0.0901810242770581	europepmc:0.5965019180606987;gwas_credible_sets:0.11616221439491134	False	False	False	True	False	False	True	False	True	True	nuclear_receptor;receptor;known_drug_target;Alzheimer_evidence	4
ENSG00000116809	ZBTB17	zinc finger and BTB domain containing 17	0.0901774845430672	europepmc:0.7416755730861777	False	False	False	False	False	False	False	True	False	True	transcription_factor;Alzheimer_evidence	2
ENSG00000147955	SIGMAR1	sigma non-opioid intracellular receptor 1	0.0901048950514095	clinical_precedence:0.12158615952232422;europepmc:0.5325910178615947	False	False	False	False	False	False	True	False	True	True	receptor;known_drug_target;Alzheimer_evidence	3
ENSG00000089127	OAS1	2'-5'-oligoadenylate synthetase 1	0.0901029603064656	europepmc:0.7410626395344119	False	False	False	False	False	True	False	False	False	True	enzyme;Alzheimer_evidence	2
ENSG00000146085	MMUT	methylmalonyl-CoA mutase	0.0900944442980744	gwas_credible_sets:0.14282365155534207;europepmc:0.10749736328767487	False	False	False	False	False	True	False	False	False	True	enzyme;Alzheimer_evidence	2
ENSG00000170017	ALCAM	activated leukocyte cell adhesion molecule	0.0900785245781205	europepmc:0.7408616649461763	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000204308	RNF5	ring finger protein 5	0.0900585340061089	europepmc:0.7406972500811116	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000008517	IL32	interleukin 32	0.0898979860118907	europepmc:0.739376803783203	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000105963	ADAP1	ArfGAP with dual PH domains 1	0.0898725365833717	europepmc:0.7391674918959046	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000198108	CHSY3	chondroitin sulfate synthase 3	0.0898452876158216	gwas_credible_sets:0.14778867589665962	False	False	False	False	False	True	False	False	False	True	enzyme;Alzheimer_evidence	2
ENSG00000172243	CLEC7A	C-type lectin domain containing 7A	0.0898318456427011	europepmc:0.7388328243578356	False	False	False	False	False	False	False	False	True	True	known_drug_target;Alzheimer_evidence	2
ENSG00000137672	TRPC6	transient receptor potential cation channel subfamily C member 6	0.0898164178310316	europepmc:0.7387059364642617	False	False	True	False	False	False	True	False	True	True	ion_channel;receptor;known_drug_target;Alzheimer_evidence	4
ENSG00000076242	MLH1	mutL homolog 1	0.089800757895671	gwas_credible_sets:0.14556233964675044;europepmc:0.043061764830823156	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000176170	SPHK1	sphingosine kinase 1	0.0897905353586103	europepmc:0.7384930629552785	True	False	False	False	False	True	False	False	True	True	kinase;enzyme;known_drug_target;Alzheimer_evidence	4
ENSG00000133818	RRAS2	RAS related 2	0.0897680130912683	gwas_credible_sets:0.14598975547803186;europepmc:0.03343619386863916	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000105835	NAMPT	nicotinamide phosphoribosyltransferase	0.08971618885093	europepmc:0.726834512225208;expression_atlas:0.044188315724820106	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000075711	DLG1	discs large MAGUK scaffold protein 1	0.089618243010421	europepmc:0.737076023804884	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000004478	FKBP4	FKBP prolyl isomerase 4	0.0895901298167449	europepmc:0.736844803460508	False	False	False	False	False	True	False	False	True	True	enzyme;known_drug_target;Alzheimer_evidence	3
ENSG00000081041	CXCL2	C-X-C motif chemokine ligand 2	0.0895583712167892	europepmc:0.7365836010335177	False	False	False	False	False	False	False	False	True	True	known_drug_target;Alzheimer_evidence	2
ENSG00000089234	BRAP	BRCA1 associated protein	0.089539723554582	europepmc:0.72910138267119;expression_atlas:0.02931539368218739	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000145632	PLK2	polo like kinase 2	0.0894367053016916	europepmc:0.7213704576334602;expression_atlas:0.05684994976292482	True	False	False	False	False	True	False	False	True	True	kinase;enzyme;known_drug_target;Alzheimer_evidence	4
ENSG00000240583	AQP1	aquaporin 1 (Colton blood group)	0.0894168238690242	europepmc:0.7297906078150723;expression_atlas:0.0225152800948946	False	False	False	False	False	False	False	False	True	True	known_drug_target;Alzheimer_evidence	2
ENSG00000173546	CSPG4	chondroitin sulfate proteoglycan 4	0.0893731677519298	europepmc:0.7350603728504165	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000250722	SELENOP	selenoprotein P	0.0892175555247554	europepmc:0.6284645002935502;gwas_credible_sets:0.07194302007877484;expression_atlas:0.13848521373435177	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000109686	SH3D19	SH3 domain containing 19	0.0891960488405412	gwas_credible_sets:0.14672072741003742	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000107562	CXCL12	C-X-C motif chemokine ligand 12	0.0891643767539442	europepmc:0.7306379748469248;expression_atlas:0.010820685263203166	False	False	False	False	False	False	False	False	True	True	known_drug_target;Alzheimer_evidence	2
ENSG00000171720	HDAC3	histone deacetylase 3	0.0891419751779961	europepmc:0.6571675520042054;clinical_precedence:0.06079307976116211	False	False	False	False	False	True	False	False	True	True	enzyme;known_drug_target;Alzheimer_evidence	3
ENSG00000137076	TLN1	talin 1	0.0889783220783164	europepmc:0.7318129170942298	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000165997	ARL5B	ARF like GTPase 5B	0.0889698930628561	gwas_credible_sets:0.1446557999267726;europepmc:0.03385836803364723	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000147465	STAR	steroidogenic acute regulatory protein	0.0889554768372076	europepmc:0.7316250236596601	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000138735	PDE5A	phosphodiesterase 5A	0.0889444278177428	clinical_precedence:0.12158615952232422;europepmc:0.4944134082314897	False	False	False	False	False	True	False	False	True	True	enzyme;known_drug_target;Alzheimer_evidence	3
ENSG00000109756	RAPGEF2	Rap guanine nucleotide exchange factor 2	0.0888610959441972	europepmc:0.6732833583548703;gwas_credible_sets:0.04605233463435871	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000114737	CISH	cytokine inducible SH2 containing protein	0.0888608433720321	europepmc:0.6498597583865561;gwas_credible_sets:0.06478955276087801	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000099250	NRP1	neuropilin 1	0.0887941487242821	europepmc:0.7260067722580137;expression_atlas:0.017165555694217124	False	False	False	False	False	False	False	False	True	True	known_drug_target;Alzheimer_evidence	2
ENSG00000173757	STAT5B	signal transducer and activator of transcription 5B	0.0887593409325293	europepmc:0.7300118803097194	False	False	False	False	False	False	False	True	False	True	transcription_factor;Alzheimer_evidence	2
ENSG00000115310	RTN4	reticulon 4	0.0887248824626952	europepmc:0.729728472478026	False	False	False	False	False	False	False	False	True	True	known_drug_target;Alzheimer_evidence	2
ENSG00000188488	SERPINA5	serpin family A member 5	0.0886962489446612	europepmc:0.7294929726633554	False	False	False	False	False	True	False	False	False	True	enzyme;Alzheimer_evidence	2
ENSG00000089250	NOS1	nitric oxide synthase 1	0.0886124356126265	europepmc:0.728803639828401	False	False	False	False	False	True	False	False	True	True	enzyme;known_drug_target;Alzheimer_evidence	3
ENSG00000171204	TMEM126B	transmembrane protein 126B	0.088607106690747	gwas_credible_sets:0.14358916271227914;expression_atlas:0.04325599163102005	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000126583	PRKCG	protein kinase C gamma	0.0885982632211769	europepmc:0.7286870772894969	True	False	False	False	False	True	False	False	True	True	kinase;enzyme;known_drug_target;Alzheimer_evidence	4
ENSG00000100678	SLC8A3	solute carrier family 8 member A3	0.088529153398293	europepmc:0.7281186752348922	False	False	False	False	True	False	False	False	True	True	transporter;known_drug_target;Alzheimer_evidence	3
ENSG00000122566	HNRNPA2B1	heterogeneous nuclear ribonucleoprotein A2/B1	0.0884702509953061	europepmc:0.7276342253335363	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000163131	CTSS	cathepsin S	0.0884299349591632	europepmc:0.727302641242869	False	False	False	False	False	True	False	False	True	True	enzyme;known_drug_target;Alzheimer_evidence	3
ENSG00000116478	HDAC1	histone deacetylase 1	0.0884267159524654	europepmc:0.6443463407734465;clinical_precedence:0.06079307976116211;expression_atlas:0.06244628094023955	False	False	False	False	False	False	False	False	True	True	known_drug_target;Alzheimer_evidence	2
ENSG00000019991	HGF	hepatocyte growth factor	0.0883467759470491	europepmc:0.6563405590951955;gwas_credible_sets:0.0531647380727422;expression_atlas:0.03439987429244344	False	False	False	False	False	True	False	False	True	True	enzyme;known_drug_target;Alzheimer_evidence	3
ENSG00000126561	STAT5A	signal transducer and activator of transcription 5A	0.0882352245836783	europepmc:0.7257012223293194	False	False	False	False	False	False	False	True	True	True	transcription_factor;known_drug_target;Alzheimer_evidence	3
ENSG00000049130	KITLG	KIT ligand	0.0881929745405252	europepmc:0.709862470882741;expression_atlas:0.06196504353011445	True	False	False	False	False	True	False	False	True	True	kinase;enzyme;known_drug_target;Alzheimer_evidence	4
ENSG00000159399	HK2	hexokinase 2	0.0881648055967068	europepmc:0.7251220528971394	False	False	False	False	False	True	False	False	False	True	enzyme;Alzheimer_evidence	2
ENSG00000196588	MRTFA	myocardin related transcription factor A	0.0880425023486543	europepmc:0.7241161551162326	False	False	False	False	False	False	False	True	False	True	transcription_factor;Alzheimer_evidence	2
ENSG00000164077	MON1A	MON1 vesicular trafficking associated A	0.0879941700629845	europepmc:0.607930797611621;gwas_credible_sets:0.0926302742440635	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000167004	PDIA3	protein disulfide isomerase family A member 3	0.0879356653919852	europepmc:0.7232374617099373	False	False	False	False	False	True	False	False	True	True	enzyme;known_drug_target;Alzheimer_evidence	3
ENSG00000167468	GPX4	glutathione peroxidase 4	0.087832430547759	europepmc:0.7123491708968719;expression_atlas:0.040156893656058394	False	False	False	False	False	False	False	False	True	True	known_drug_target;Alzheimer_evidence	2
ENSG00000182240	BACE2	beta-secretase 2	0.0878085990102911	europepmc:0.7221923889632257	False	False	False	False	False	True	False	False	True	True	enzyme;known_drug_target;Alzheimer_evidence	3
ENSG00000185345	PRKN	parkin RBR E3 ubiquitin protein ligase	0.087808591645511	europepmc:0.6305657584881791;impc:0.36650627961010607	True	False	False	False	False	True	False	False	False	True	kinase;enzyme;Alzheimer_evidence	3
ENSG00000116288	PARK7	Parkinsonism associated deglycase	0.0878022182847348	europepmc:0.7078312781274757;expression_atlas:0.05723452716236179	False	False	False	False	False	True	False	False	False	True	enzyme;Alzheimer_evidence	2
ENSG00000165458	INPPL1	inositol polyphosphate phosphatase like 1	0.0877373213430931	europepmc:0.7216061572121938	False	False	False	False	False	True	False	False	True	True	enzyme;known_drug_target;Alzheimer_evidence	3
ENSG00000166949	SMAD3	SMAD family member 3	0.0877362844227918	europepmc:0.721597628936398	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000091428	RAPGEF4	Rap guanine nucleotide exchange factor 4	0.0876880216220559	europepmc:0.7212006857240665	False	False	False	False	False	False	False	False	True	True	known_drug_target;Alzheimer_evidence	2
ENSG00000161544	CYGB	cytoglobin	0.0876688818994439	europepmc:0.721043268772275	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000115738	ID2	inhibitor of DNA binding 2	0.0875770189682948	europepmc:0.7109631808757094;expression_atlas:0.03729820066020238	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000070831	CDC42	cell division cycle 42	0.08754277699397	europepmc:0.7117696956608148;expression_atlas:0.03294563256648177	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000036530	CYP46A1	cytochrome P450 family 46 subfamily A member 1	0.0875083257171451	europepmc:0.703639804346638;expression_atlas:0.06433180313549756	False	False	False	False	False	False	False	False	True	True	known_drug_target;Alzheimer_evidence	2
ENSG00000151948	GLT1D1	glycosyltransferase 1 domain containing 1	0.0874531409810003	gwas_credible_sets:0.14182988392981957;expression_atlas:0.035074018601352744;europepmc:0.012158615952232422	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000116560	SFPQ	splicing factor proline and glutamine rich	0.0874337833544789	europepmc:0.7191096724987469	False	False	False	False	False	True	False	False	False	True	enzyme;Alzheimer_evidence	2
ENSG00000141458	NPC1	NPC intracellular cholesterol transporter 1	0.0872950190123122	europepmc:0.7179683884684601	False	False	False	False	True	False	False	False	True	True	transporter;known_drug_target;Alzheimer_evidence	3
ENSG00000057663	ATG5	autophagy related 5	0.0872536483902992	europepmc:0.604792741103784;gwas_credible_sets:0.08919409808666574;expression_atlas:0.012084903875566651	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000115041	KCNIP3	potassium voltage-gated channel interacting protein 3	0.0871984925714779	europepmc:0.7171744951403586	False	False	True	False	False	False	False	False	False	True	ion_channel;Alzheimer_evidence	2
ENSG00000151790	TDO2	tryptophan 2,3-dioxygenase	0.0871808535362206	europepmc:0.7127329322639779;expression_atlas:0.017185954033290696	False	False	False	False	False	True	False	False	True	True	enzyme;known_drug_target;Alzheimer_evidence	3
ENSG00000196776	CD47	CD47 molecule	0.0871507788929525	europepmc:0.7104086475649155;expression_atlas:0.02549368273923684	False	False	False	False	False	False	False	False	True	True	known_drug_target;Alzheimer_evidence	2
ENSG00000163739	CXCL1	C-X-C motif chemokine ligand 1	0.087139085465521	europepmc:0.7166858942486922	False	False	False	False	False	False	False	False	True	True	known_drug_target;Alzheimer_evidence	2
ENSG00000115194	SLC30A3	solute carrier family 30 member 3	0.0870990494270994	europepmc:0.7163566130329774	False	False	False	False	True	False	False	False	True	True	transporter;known_drug_target;Alzheimer_evidence	3
ENSG00000063176	SPHK2	sphingosine kinase 2	0.0870576992860357	europepmc:0.7160165238219508	True	False	False	False	False	True	False	False	True	True	kinase;enzyme;known_drug_target;Alzheimer_evidence	4
ENSG00000206418	RAB12	RAB12, member RAS oncogene family	0.0870155235640981	europepmc:0.7156696445216806	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000109472	CPE	carboxypeptidase E	0.086962506570392	europepmc:0.7042845111698236;expression_atlas:0.04379635482939476	False	False	False	False	False	True	False	False	True	True	enzyme;known_drug_target;Alzheimer_evidence	3
ENSG00000011465	DCN	decorin	0.086935381056781	europepmc:0.7115065152214951;expression_atlas:0.014015950419392043	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
ENSG00000004487	KDM1A	lysine demethylase 1A	0.0868990580545711	europepmc:0.705144411972468;expression_atlas:0.038269391805160424	False	False	False	False	False	True	False	False	True	True	enzyme;known_drug_target;Alzheimer_evidence	3
ENSG00000133318	RTN3	reticulon 3	0.0868964432879533	europepmc:0.7051325881172078;expression_atlas:0.03823066537542309	False	False	False	False	False	False	False	False	False	True	Alzheimer_evidence	1
