cluster_id	unique_genes	tissues	cluster_size	original_cluster_type	dominant_tissue	max_tissue_fraction	is_tissue_specific_095	cluster_tissue_class_095	AC	PCGBA23	MFBA9BA46	frac_AC	frac_PCGBA23	frac_MFBA9BA46	n_kinase	frac_kinase	n_GPCR	frac_GPCR	n_ion_channel	frac_ion_channel	n_nuclear_receptor	frac_nuclear_receptor	n_transporter	frac_transporter	n_enzyme	frac_enzyme	n_receptor	frac_receptor	n_transcription_factor	frac_transcription_factor	n_known_drug_target	frac_known_drug_target	n_Alzheimer_evidence	frac_Alzheimer_evidence	n_any_therapeutic_category	frac_any_therapeutic_category	target_category_score	representative_target_genes	target_rank
1097	394	AC;MFBA9BA46;PCGBA23	492	CT	AC	0.3638211382113821	False	Cross tissue	179.0	144.0	169.0	0.3638211382113821	0.2926829268292683	0.3434959349593496	22	0.0558375634517766	1	0.0025380710659898	2	0.0050761421319796	1	0.0025380710659898	11	0.0279187817258883	72	0.182741116751269	12	0.0304568527918781	31	0.0786802030456852	48	0.1218274111675127	190	0.482233502538071	232	0.5888324873096447	390	MASTL(kinase;enzyme;known_drug_target;Alzheimer_evidence);DHX37(Alzheimer_evidence);WRAP53(Alzheimer_evidence);BRD2(known_drug_target;Alzheimer_evidence);PPP3CC(enzyme;Alzheimer_evidence);GOLGA2(Alzheimer_evidence);KMT2B(enzyme;transcription_factor;known_drug_target;Alzheimer_evidence);CDK11B(kinase;enzyme;known_drug_target;Alzheimer_evidence);ATP6V0A2(known_drug_target;Alzheimer_evidence);ZNF628(transcription_factor;Alzheimer_evidence);FOXM1(transcription_factor;Alzheimer_evidence);SMYD3(enzyme;transcription_factor;known_drug_target;Alzheimer_evidence);SLC39A7(transporter;known_drug_target;Alzheimer_evidence);HOOK3(Alzheimer_evidence);COQ6(enzyme;Alzheimer_evidence);APLN(known_drug_target;Alzheimer_evidence);SETD2(enzyme;known_drug_target;Alzheimer_evidence);UFM1(Alzheimer_evidence);GPX4(known_drug_target;Alzheimer_evidence);KDM1A(enzyme;known_drug_target;Alzheimer_evidence);SMN1(Alzheimer_evidence);MFSD2A(transporter;known_drug_target;Alzheimer_evidence);FANCD2(Alzheimer_evidence);CELF1(Alzheimer_evidence);RPS6KB1(kinase;enzyme;known_drug_target;Alzheimer_evidence)	45
60	215	AC;MFBA9BA46;PCGBA23	378	CT	AC	0.4074074074074074	False	Cross tissue	154.0	105.0	119.0	0.4074074074074074	0.2777777777777778	0.3148148148148148	16	0.0744186046511627	4	0.0186046511627906	2	0.0093023255813953	0	0.0	4	0.0186046511627906	46	0.213953488372093	30	0.1395348837209302	28	0.1302325581395348	71	0.3302325581395349	177	0.8232558139534883	185	0.8604651162790697	378	CDKN1A(kinase;enzyme;Alzheimer_evidence);PTPN1(enzyme;receptor;known_drug_target;Alzheimer_evidence);PIP5K1A(kinase;enzyme;known_drug_target;Alzheimer_evidence);FOSL1(transcription_factor;Alzheimer_evidence);LILRB2(receptor;Alzheimer_evidence);B4GALT1(enzyme;Alzheimer_evidence);LMNB1(Alzheimer_evidence);NUAK2(kinase;enzyme;known_drug_target;Alzheimer_evidence);PIM1(kinase;enzyme;known_drug_target;Alzheimer_evidence);RAB20(Alzheimer_evidence);CNOT12(Alzheimer_evidence);PPP1R3B(enzyme;Alzheimer_evidence);PLK3(kinase;enzyme;known_drug_target;Alzheimer_evidence);ACSL1(enzyme;Alzheimer_evidence);FAM20C(kinase;enzyme;Alzheimer_evidence);FAM20A(kinase;enzyme;Alzheimer_evidence);LDLR(receptor;Alzheimer_evidence);CYP1B1(known_drug_target;Alzheimer_evidence);BCL6(transcription_factor;known_drug_target;Alzheimer_evidence);FPR1(receptor;known_drug_target;Alzheimer_evidence);ADAMTS1(enzyme;known_drug_target;Alzheimer_evidence);ETV6(transcription_factor;Alzheimer_evidence);BCL3(known_drug_target;Alzheimer_evidence);PLAUR(receptor;Alzheimer_evidence);DENND4A(Alzheimer_evidence)	46
958	400	AC;MFBA9BA46;PCGBA23	565	CT	MFBA9BA46	0.3823008849557522	False	Cross tissue	180.0	169.0	216.0	0.3185840707964602	0.2991150442477876	0.3823008849557522	12	0.03	1	0.0025	2	0.005	0	0.0	12	0.03	87	0.2175	7	0.0175	35	0.0875	30	0.075	190	0.475	248	0.62	376	MPO(enzyme;known_drug_target;Alzheimer_evidence);NDUFC2(Alzheimer_evidence);PLRG1(Alzheimer_evidence);DLD(enzyme;Alzheimer_evidence);ZNF629(transcription_factor;Alzheimer_evidence);EMC4(Alzheimer_evidence);NDUFS4(Alzheimer_evidence);FECH(enzyme;Alzheimer_evidence);OLFM4(Alzheimer_evidence);MGMT(enzyme;Alzheimer_evidence);ZNF837(transcription_factor;Alzheimer_evidence);COPG2(Alzheimer_evidence);DOCK4(Alzheimer_evidence);TMED4(Alzheimer_evidence);GSTA4(enzyme;Alzheimer_evidence);MVK(kinase;enzyme;known_drug_target;Alzheimer_evidence);WWP2(enzyme;Alzheimer_evidence);DDB1(Alzheimer_evidence);WDPCP(Alzheimer_evidence);SLC24A1(transporter;known_drug_target;Alzheimer_evidence);CARF(transcription_factor;Alzheimer_evidence);MYL5(Alzheimer_evidence);MED24(Alzheimer_evidence);KHDRBS1(Alzheimer_evidence);TFCP2(transcription_factor;Alzheimer_evidence)	47
1106	332	AC;MFBA9BA46;PCGBA23	397	CT	MFBA9BA46	0.3853904282115869	False	Cross tissue	102.0	142.0	153.0	0.25692695214105793	0.35768261964735515	0.3853904282115869	12	0.036144578313253	1	0.003012048192771	5	0.0150602409638554	3	0.0090361445783132	8	0.0240963855421686	66	0.1987951807228915	10	0.0301204819277108	28	0.0843373493975903	44	0.1325301204819277	198	0.5963855421686747	231	0.6957831325301205	375	NDUFA9(enzyme;Alzheimer_evidence);AP3D1(Alzheimer_evidence);ING3(Alzheimer_evidence);ARPC5L(Alzheimer_evidence);GNG4(Alzheimer_evidence);ARPC4(Alzheimer_evidence);PAM16(Alzheimer_evidence);DIO2(enzyme;known_drug_target;Alzheimer_evidence);NDUFS6(enzyme;Alzheimer_evidence);TOMM40(Alzheimer_evidence);APOC1(Alzheimer_evidence);BZW2(Alzheimer_evidence);MARVELD1(Alzheimer_evidence);SEC61G(Alzheimer_evidence);RARA(receptor;known_drug_target;Alzheimer_evidence);NAF1(Alzheimer_evidence);TACR1(receptor;known_drug_target;Alzheimer_evidence);NHP2(Alzheimer_evidence);DUSP6(kinase;enzyme;Alzheimer_evidence);DCLK1(kinase;enzyme;known_drug_target;Alzheimer_evidence);EIF2B3(Alzheimer_evidence);TXN(Alzheimer_evidence);MOK(kinase;enzyme;known_drug_target;Alzheimer_evidence);VGF(known_drug_target;Alzheimer_evidence);ARC(Alzheimer_evidence)	48
1067	414	AC;MFBA9BA46;PCGBA23	478	CT	MFBA9BA46	0.4456066945606695	False	Cross tissue	126.0	139.0	213.0	0.26359832635983266	0.2907949790794979	0.4456066945606695	10	0.0241545893719806	2	0.0048309178743961	3	0.0072463768115942	0	0.0	13	0.0314009661835748	67	0.1618357487922705	7	0.0169082125603864	33	0.0797101449275362	42	0.1014492753623188	193	0.466183574879227	237	0.572463768115942	370	NDUFS1(enzyme;Alzheimer_evidence);NDUFB9(Alzheimer_evidence);EPM2A(enzyme;Alzheimer_evidence);DLD(enzyme;Alzheimer_evidence);NDUFS4(Alzheimer_evidence);ACY3(enzyme;Alzheimer_evidence);DYRK1B(kinase;enzyme;known_drug_target;Alzheimer_evidence);MORN3(Alzheimer_evidence);NME9(Alzheimer_evidence);MYL6B(Alzheimer_evidence);ACTR2(Alzheimer_evidence);SLC6A1(transporter;known_drug_target;Alzheimer_evidence);SIK3(kinase;enzyme;known_drug_target;Alzheimer_evidence);SH3GLB2(Alzheimer_evidence);KIF12(Alzheimer_evidence);ST3GAL3(enzyme;Alzheimer_evidence);E2F3(transcription_factor;Alzheimer_evidence);KIF3B(Alzheimer_evidence);BORCS5(Alzheimer_evidence);TRIM33(known_drug_target;Alzheimer_evidence);LIAT1(Alzheimer_evidence);BRWD1(known_drug_target;Alzheimer_evidence);DOCK4(Alzheimer_evidence);ADCK1(kinase;enzyme;known_drug_target;Alzheimer_evidence);GATAD2B(transcription_factor;Alzheimer_evidence)	49
807	332	AC;MFBA9BA46;PCGBA23	380	CT	PCGBA23	0.35	False	Cross tissue	124.0	133.0	123.0	0.3263157894736842	0.35	0.3236842105263158	18	0.0542168674698795	0	0.0	6	0.0180722891566265	2	0.0060240963855421	3	0.0090361445783132	68	0.2048192771084337	16	0.0481927710843373	25	0.0753012048192771	49	0.1475903614457831	183	0.5512048192771084	222	0.6686746987951807	370	NDUFAB1(Alzheimer_evidence);NR1H2(nuclear_receptor;receptor;known_drug_target;Alzheimer_evidence);AP3D1(Alzheimer_evidence);PDE9A(enzyme;known_drug_target;Alzheimer_evidence);KIT(kinase;enzyme;receptor;known_drug_target;Alzheimer_evidence);WNK3(kinase;enzyme;known_drug_target;Alzheimer_evidence);PAM16(Alzheimer_evidence);DIO2(enzyme;known_drug_target;Alzheimer_evidence);SLIT3(Alzheimer_evidence);LRRN2(Alzheimer_evidence);ADAMTS8(enzyme;known_drug_target;Alzheimer_evidence);NICN1(Alzheimer_evidence);ZNF341(transcription_factor;Alzheimer_evidence);SLC38A9(transporter;known_drug_target;Alzheimer_evidence);TBL1XR1(Alzheimer_evidence);PARP8(Alzheimer_evidence);KIF3B(Alzheimer_evidence);KIN(Alzheimer_evidence);SPRY4(Alzheimer_evidence);MRPS7(Alzheimer_evidence);ADORA1(receptor;known_drug_target;Alzheimer_evidence);ETV1(transcription_factor;Alzheimer_evidence);DUSP14(enzyme;Alzheimer_evidence);VEGFA(known_drug_target;Alzheimer_evidence);DUSP6(kinase;enzyme;Alzheimer_evidence)	50
101	241	AC;MFBA9BA46;PCGBA23	251	CT	MFBA9BA46	0.796812749003984	False	Cross tissue	24.0	27.0	200.0	0.09561752988047809	0.10756972111553785	0.796812749003984	8	0.0331950207468879	4	0.0165975103734439	2	0.0082987551867219	0	0.0	7	0.0290456431535269	88	0.3651452282157676	20	0.0829875518672199	4	0.0165975103734439	52	0.2157676348547718	185	0.7676348547717843	201	0.8340248962655602	370	APOE(Alzheimer_evidence);GRIN2C(ion_channel;receptor;known_drug_target;Alzheimer_evidence);CLU(known_drug_target;Alzheimer_evidence);AXL(kinase;enzyme;receptor;known_drug_target;Alzheimer_evidence);FADS2(enzyme;Alzheimer_evidence);PPT1(enzyme;known_drug_target;Alzheimer_evidence);GM2A(Alzheimer_evidence);FERMT2(Alzheimer_evidence);CTSH(enzyme;known_drug_target;Alzheimer_evidence);ADORA2B(receptor;known_drug_target;Alzheimer_evidence);USP3(enzyme;Alzheimer_evidence);DDAH1(enzyme;known_drug_target;Alzheimer_evidence);ALDH9A1(enzyme;known_drug_target;Alzheimer_evidence);PTGDS(enzyme;known_drug_target;Alzheimer_evidence);PDE3A(enzyme;known_drug_target;Alzheimer_evidence);BMPR1B(receptor;known_drug_target;Alzheimer_evidence);POFUT3(enzyme;Alzheimer_evidence);MTM1(enzyme;Alzheimer_evidence);LRAT(enzyme;Alzheimer_evidence);DDR1(kinase;enzyme;receptor;known_drug_target;Alzheimer_evidence);SGK3(kinase;enzyme;known_drug_target;Alzheimer_evidence);SOX9(transcription_factor;Alzheimer_evidence);CRAT(enzyme;Alzheimer_evidence);NAALADL2(enzyme;Alzheimer_evidence);PCDHGB2(Alzheimer_evidence)	51
787	309	AC;MFBA9BA46;PCGBA23	340	CT	MFBA9BA46	0.4235294117647059	False	Cross tissue	80.0	116.0	144.0	0.23529411764705882	0.3411764705882353	0.4235294117647059	13	0.0420711974110032	1	0.0032362459546925	3	0.0097087378640776	1	0.0032362459546925	11	0.0355987055016181	68	0.2200647249190938	17	0.0550161812297734	23	0.0744336569579288	50	0.1618122977346278	177	0.5728155339805825	211	0.6828478964401294	364	NEU1(enzyme;known_drug_target;Alzheimer_evidence);BMS1(Alzheimer_evidence);PPP1R10(enzyme;transcription_factor;Alzheimer_evidence);PPAN(Alzheimer_evidence);MT-ND1(enzyme;Alzheimer_evidence);MTMR12(Alzheimer_evidence);QPCT(enzyme;known_drug_target;Alzheimer_evidence);ACSL4(enzyme;Alzheimer_evidence);KIT(kinase;enzyme;receptor;known_drug_target;Alzheimer_evidence);PVR(known_drug_target;Alzheimer_evidence);CCN3(known_drug_target;Alzheimer_evidence);ARFGEF1(Alzheimer_evidence);B3GNT2(enzyme;Alzheimer_evidence);ARPC2(Alzheimer_evidence);FAM151B(Alzheimer_evidence);HMGA1(Alzheimer_evidence);DBF4(kinase;enzyme;transcription_factor;Alzheimer_evidence);ZIM2(transcription_factor;Alzheimer_evidence);RARA(receptor;known_drug_target;Alzheimer_evidence);ABL2(kinase;enzyme;receptor;known_drug_target;Alzheimer_evidence);PLAU(enzyme;known_drug_target;Alzheimer_evidence);PRSS12(enzyme;receptor;Alzheimer_evidence);EPHB2(enzyme;receptor;known_drug_target;Alzheimer_evidence);CX3CL1(known_drug_target;Alzheimer_evidence);RCAN1(Alzheimer_evidence)	52
97	245	AC;MFBA9BA46;PCGBA23	262	CT	PCGBA23	0.7480916030534351	False	Cross tissue	51.0	196.0	15.0	0.1946564885496183	0.7480916030534351	0.05725190839694656	19	0.0775510204081632	1	0.0040816326530612	1	0.0040816326530612	0	0.0	8	0.0326530612244898	61	0.2489795918367346	24	0.0979591836734693	19	0.0775510204081632	53	0.2163265306122449	178	0.726530612244898	201	0.8204081632653061	364	APOE(Alzheimer_evidence);CLU(known_drug_target;Alzheimer_evidence);AXL(kinase;enzyme;receptor;known_drug_target;Alzheimer_evidence);BMP2K(kinase;enzyme;known_drug_target;Alzheimer_evidence);LRP1(receptor;Alzheimer_evidence);FERMT2(Alzheimer_evidence);TAOK1(kinase;enzyme;known_drug_target;Alzheimer_evidence);ABCA1(transporter;enzyme;Alzheimer_evidence);NCSTN(Alzheimer_evidence);NME4(kinase;enzyme;Alzheimer_evidence);ADORA2B(receptor;known_drug_target;Alzheimer_evidence);USP3(enzyme;Alzheimer_evidence);NEK6(kinase;enzyme;known_drug_target;Alzheimer_evidence);ABL1(kinase;enzyme;receptor;known_drug_target;Alzheimer_evidence);DDR2(kinase;enzyme;receptor;known_drug_target;Alzheimer_evidence);HNF4G(known_drug_target;Alzheimer_evidence);MAPKAP1(kinase;enzyme;Alzheimer_evidence);RAB31(Alzheimer_evidence);SLC12A4(transporter;known_drug_target;Alzheimer_evidence);ROBO1(receptor;Alzheimer_evidence);DDR1(kinase;enzyme;receptor;known_drug_target;Alzheimer_evidence);STYX(enzyme;Alzheimer_evidence);LTBP1(Alzheimer_evidence);PDLIM5(Alzheimer_evidence);QKI(Alzheimer_evidence)	53
1095	406	AC;MFBA9BA46;PCGBA23	486	CT	AC	0.3559670781893004	False	Cross tissue	173.0	142.0	171.0	0.3559670781893004	0.29218106995884774	0.35185185185185186	9	0.022167487684729	0	0.0	2	0.0049261083743842	0	0.0	5	0.0123152709359605	52	0.1280788177339901	3	0.0073891625615763	73	0.1798029556650246	25	0.0615763546798029	192	0.4729064039408867	250	0.6157635467980296	361	NOC4L(Alzheimer_evidence);PAF1(Alzheimer_evidence);MTMR14(enzyme;Alzheimer_evidence);LTV1(Alzheimer_evidence);PPAN(Alzheimer_evidence);SNRK(kinase;enzyme;known_drug_target;Alzheimer_evidence);ING3(Alzheimer_evidence);DNPEP(enzyme;known_drug_target;Alzheimer_evidence);PNO1(Alzheimer_evidence);ZNF568(transcription_factor;Alzheimer_evidence);ARHGEF10L(Alzheimer_evidence);ZBTB9(transcription_factor;Alzheimer_evidence);NRF1(Alzheimer_evidence);ATP6V0A2(known_drug_target;Alzheimer_evidence);ZC3H14(transcription_factor;known_drug_target;Alzheimer_evidence);KIN(Alzheimer_evidence);SCYL3(Alzheimer_evidence);UTP15(Alzheimer_evidence);L3MBTL4(transcription_factor;Alzheimer_evidence);ADCK1(kinase;enzyme;known_drug_target;Alzheimer_evidence);ALG10(enzyme;Alzheimer_evidence);FARP2(Alzheimer_evidence);GTF2H1(transcription_factor;Alzheimer_evidence);GMEB1(Alzheimer_evidence);NDUFAF6(Alzheimer_evidence)	54
881	218	AC;MFBA9BA46;PCGBA23	221	CT	MFBA9BA46	0.8959276018099548	False	Cross tissue	4.0	19.0	198.0	0.01809954751131222	0.08597285067873303	0.8959276018099548	14	0.0642201834862385	3	0.0137614678899082	12	0.055045871559633	1	0.0045871559633027	9	0.0412844036697247	58	0.2660550458715596	20	0.091743119266055	15	0.0688073394495412	61	0.2798165137614679	165	0.7568807339449541	187	0.8577981651376146	358	ACHE(enzyme;known_drug_target;Alzheimer_evidence);AKAP11(kinase;enzyme;Alzheimer_evidence);DRD1(receptor;known_drug_target;Alzheimer_evidence);B4GALT2(enzyme;Alzheimer_evidence);CDKL1(kinase;enzyme;known_drug_target;Alzheimer_evidence);GABRA4(ion_channel;receptor;known_drug_target;Alzheimer_evidence);RYR2(receptor;known_drug_target;Alzheimer_evidence);ZNF579(transcription_factor;Alzheimer_evidence);ULK3(kinase;enzyme;known_drug_target;Alzheimer_evidence);RAP1GAP2(Alzheimer_evidence);TRMT61B(Alzheimer_evidence);SHROOM3(Alzheimer_evidence);UBE2K(enzyme;Alzheimer_evidence);SCYL1(known_drug_target;Alzheimer_evidence);MKX(transcription_factor;Alzheimer_evidence);LRRC4C(Alzheimer_evidence);TCERG1L(Alzheimer_evidence);EPHA4(enzyme;receptor;known_drug_target;Alzheimer_evidence);ATRNL1(kinase;enzyme;Alzheimer_evidence);OPRD1(receptor;known_drug_target;Alzheimer_evidence);ADARB1(enzyme;Alzheimer_evidence);GABRA5(ion_channel;receptor;known_drug_target;Alzheimer_evidence);LMTK2(kinase;enzyme;receptor;known_drug_target;Alzheimer_evidence);GUCY1A2(enzyme;known_drug_target;Alzheimer_evidence);GSK3A(kinase;enzyme;known_drug_target;Alzheimer_evidence)	55
1085	318	AC;MFBA9BA46;PCGBA23	419	CT	MFBA9BA46	0.3556085918854415	False	Cross tissue	126.0	144.0	149.0	0.30071599045346065	0.3436754176610978	0.3556085918854415	15	0.0471698113207547	0	0.0	0	0.0	0	0.0	11	0.0345911949685534	85	0.2672955974842767	4	0.0125786163522012	18	0.0566037735849056	36	0.1132075471698113	186	0.5849056603773585	217	0.6823899371069182	355	PSEN2(enzyme;known_drug_target;Alzheimer_evidence);MTMR14(enzyme;Alzheimer_evidence);DIMT1(enzyme;Alzheimer_evidence);TRAPPC11(Alzheimer_evidence);ATP5F1C(enzyme;known_drug_target;Alzheimer_evidence);NDUFS6(enzyme;Alzheimer_evidence);ST7L(Alzheimer_evidence);WDR70(Alzheimer_evidence);DDT(enzyme;known_drug_target;Alzheimer_evidence);COQ6(enzyme;Alzheimer_evidence);ISM1(Alzheimer_evidence);AVL9(Alzheimer_evidence);FBN1(known_drug_target;Alzheimer_evidence);OARD1(enzyme;Alzheimer_evidence);ASL(enzyme;Alzheimer_evidence);TXN(Alzheimer_evidence);PRKAA1(kinase;enzyme;known_drug_target;Alzheimer_evidence);CHLSN(Alzheimer_evidence);NOS2(enzyme;known_drug_target;Alzheimer_evidence);CIP2A(Alzheimer_evidence);PSMC3(Alzheimer_evidence);GSAP(Alzheimer_evidence);HNRNPA1(Alzheimer_evidence);PDK1(kinase;enzyme;known_drug_target;Alzheimer_evidence);ATAD3A(Alzheimer_evidence)	56
788	308	AC;MFBA9BA46;PCGBA23	361	CT	MFBA9BA46	0.43213296398891965	False	Cross tissue	63.0	142.0	156.0	0.1745152354570637	0.39335180055401664	0.43213296398891965	12	0.0389610389610389	2	0.0064935064935064	1	0.0032467532467532	2	0.0064935064935064	10	0.0324675324675324	67	0.2175324675324675	13	0.0422077922077922	22	0.0714285714285714	41	0.1331168831168831	181	0.5876623376623377	206	0.6688311688311688	351	GAK(kinase;enzyme;known_drug_target;Alzheimer_evidence);PTGFR(receptor;known_drug_target;Alzheimer_evidence);PPP1CA(enzyme;known_drug_target;Alzheimer_evidence);MRPS15(Alzheimer_evidence);TESC(Alzheimer_evidence);MYOM2(Alzheimer_evidence);GRK5(kinase;GPCR;enzyme;receptor;known_drug_target;Alzheimer_evidence);SEH1L(Alzheimer_evidence);SLC16A7(transporter;known_drug_target;Alzheimer_evidence);KDM4B(known_drug_target;Alzheimer_evidence);UBP1(Alzheimer_evidence);AHCY(enzyme;known_drug_target;Alzheimer_evidence);HTR7(receptor;known_drug_target;Alzheimer_evidence);VEGFA(known_drug_target;Alzheimer_evidence);PCNT(Alzheimer_evidence);COQ10B(Alzheimer_evidence);WDR12(Alzheimer_evidence);FHIP1A(Alzheimer_evidence);NBEAL1(Alzheimer_evidence);ZBTB35(transcription_factor;Alzheimer_evidence);NPTX2(Alzheimer_evidence);HTR4(receptor;known_drug_target;Alzheimer_evidence);SLC2A6(transporter;known_drug_target;Alzheimer_evidence);CCDC71L(Alzheimer_evidence);HTRA2(enzyme;Alzheimer_evidence)	57
21	220	AC;MFBA9BA46;PCGBA23	296	CT	MFBA9BA46	0.46283783783783783	False	Cross tissue	40.0	119.0	137.0	0.13513513513513514	0.40202702702702703	0.46283783783783783	18	0.0818181818181818	1	0.0045454545454545	0	0.0	2	0.009090909090909	6	0.0272727272727272	56	0.2545454545454545	20	0.0909090909090909	17	0.0772727272727272	51	0.2318181818181818	173	0.7863636363636364	186	0.8454545454545455	344	GRN(Alzheimer_evidence);PICALM(Alzheimer_evidence);CD2AP(Alzheimer_evidence);TGFBR2(kinase;enzyme;receptor;known_drug_target;Alzheimer_evidence);PTGS2(enzyme;known_drug_target;Alzheimer_evidence);TSPO(known_drug_target;Alzheimer_evidence);MGAT1(enzyme;Alzheimer_evidence);IL6R(receptor;known_drug_target;Alzheimer_evidence);SERPINB6(enzyme;Alzheimer_evidence);WBP1L(Alzheimer_evidence);MAP3K11(kinase;enzyme;known_drug_target;Alzheimer_evidence);MTHFS(enzyme;Alzheimer_evidence);SFT2D2(Alzheimer_evidence);PKN3(kinase;enzyme;known_drug_target;Alzheimer_evidence);ACSL1(enzyme;Alzheimer_evidence);MAP3K8(kinase;enzyme;known_drug_target;Alzheimer_evidence);MLXIPL(Alzheimer_evidence);ZNF217(transcription_factor;Alzheimer_evidence);BNC2(transcription_factor;Alzheimer_evidence);PGR(nuclear_receptor;receptor;known_drug_target;Alzheimer_evidence);FLT4(kinase;enzyme;receptor;known_drug_target;Alzheimer_evidence);RACK1(kinase;enzyme;receptor;Alzheimer_evidence);GRAP(Alzheimer_evidence);RPS19(known_drug_target;Alzheimer_evidence);CASP6(enzyme;known_drug_target;Alzheimer_evidence)	58
739	369	AC;MFBA9BA46;PCGBA23	419	CT	AC	0.35799522673031026	False	Cross tissue	150.0	134.0	135.0	0.35799522673031026	0.3198090692124105	0.3221957040572792	15	0.040650406504065	1	0.002710027100271	2	0.005420054200542	1	0.002710027100271	10	0.02710027100271	57	0.1544715447154471	9	0.024390243902439	40	0.1084010840108401	45	0.1219512195121951	163	0.4417344173441734	218	0.5907859078590786	343	NDUFS5(Alzheimer_evidence);CAMLG(Alzheimer_evidence);NDUFS8(enzyme;Alzheimer_evidence);DSTYK(kinase;enzyme;known_drug_target;Alzheimer_evidence);LAMTOR3(Alzheimer_evidence);RANBP3(Alzheimer_evidence);NDUFB10(Alzheimer_evidence);MAP2K7(kinase;enzyme;known_drug_target;Alzheimer_evidence);MAP4K2(kinase;enzyme;known_drug_target;Alzheimer_evidence);MRPS17(Alzheimer_evidence);PTPRD(enzyme;receptor;known_drug_target;Alzheimer_evidence);MRPL34(Alzheimer_evidence);FBXO11(enzyme;known_drug_target;Alzheimer_evidence);DENND1A(Alzheimer_evidence);KLC3(Alzheimer_evidence);CUL3(Alzheimer_evidence);GCK(enzyme;known_drug_target;Alzheimer_evidence);MKRN1(enzyme;transcription_factor;Alzheimer_evidence);COQ10A(Alzheimer_evidence);IP6K2(kinase;enzyme;Alzheimer_evidence);CHN2(Alzheimer_evidence);HSF2(transcription_factor;Alzheimer_evidence);ISCA1(Alzheimer_evidence);MAPK10(kinase;enzyme;known_drug_target;Alzheimer_evidence);TMEM132B(Alzheimer_evidence)	59
447	260	AC;MFBA9BA46;PCGBA23	262	CT	AC	0.916030534351145	False	Cross tissue	240.0	10.0	12.0	0.916030534351145	0.03816793893129771	0.04580152671755725	17	0.0653846153846153	3	0.0115384615384615	4	0.0153846153846153	2	0.0076923076923076	4	0.0153846153846153	47	0.1807692307692307	21	0.0807692307692307	14	0.0538461538461538	51	0.1961538461538461	177	0.6807692307692308	196	0.7538461538461538	340	GRIN3A(ion_channel;receptor;known_drug_target;Alzheimer_evidence);PSENEN(Alzheimer_evidence);CANX(Alzheimer_evidence);SDK1(Alzheimer_evidence);HIPK1(kinase;enzyme;known_drug_target;Alzheimer_evidence);MPDZ(Alzheimer_evidence);SLC12A4(transporter;known_drug_target;Alzheimer_evidence);STK38L(kinase;enzyme;known_drug_target;Alzheimer_evidence);COL21A1(Alzheimer_evidence);WEE1(kinase;enzyme;known_drug_target;Alzheimer_evidence);PGAM2(enzyme;Alzheimer_evidence);SHROOM3(Alzheimer_evidence);F5(enzyme;known_drug_target;Alzheimer_evidence);LTBP1(Alzheimer_evidence);ANXA1(receptor;known_drug_target;Alzheimer_evidence);DYRK3(kinase;enzyme;known_drug_target;Alzheimer_evidence);PGR(nuclear_receptor;receptor;known_drug_target;Alzheimer_evidence);RAB23(Alzheimer_evidence);PLEKHG4B(Alzheimer_evidence);FHIP1A(Alzheimer_evidence);ZIC5(transcription_factor;Alzheimer_evidence);COL28A1(Alzheimer_evidence);KCNN2(ion_channel;known_drug_target;Alzheimer_evidence);ANGPT1(receptor;known_drug_target;Alzheimer_evidence);NTN1(known_drug_target;Alzheimer_evidence)	60
105	229	AC;MFBA9BA46;PCGBA23	248	CT	MFBA9BA46	0.6814516129032258	False	Cross tissue	25.0	54.0	169.0	0.10080645161290322	0.21774193548387097	0.6814516129032258	15	0.0655021834061135	1	0.0043668122270742	4	0.0174672489082969	1	0.0043668122270742	7	0.0305676855895196	55	0.2401746724890829	18	0.0786026200873362	25	0.1091703056768559	45	0.1965065502183406	169	0.7379912663755459	188	0.8209606986899564	340	PSEN1(enzyme;known_drug_target;Alzheimer_evidence);SMPD1(enzyme;known_drug_target;Alzheimer_evidence);CDKN2A(kinase;enzyme;Alzheimer_evidence);CDKN1C(kinase;enzyme;Alzheimer_evidence);H2BC4(Alzheimer_evidence);MTMR10(Alzheimer_evidence);NCSTN(Alzheimer_evidence);ZNF652(transcription_factor;Alzheimer_evidence);PDGFRB(kinase;enzyme;receptor;known_drug_target;Alzheimer_evidence);CTDSP1(enzyme;Alzheimer_evidence);AASS(enzyme;Alzheimer_evidence);DYNC1I2(Alzheimer_evidence);TP53INP1(Alzheimer_evidence);TXNDC12(Alzheimer_evidence);ASCC1(Alzheimer_evidence);ZBTB37(transcription_factor;Alzheimer_evidence);IARS2(enzyme;Alzheimer_evidence);VAMP3(Alzheimer_evidence);ZNF619(transcription_factor;Alzheimer_evidence);DOCK1(Alzheimer_evidence);RAC1(receptor;known_drug_target;Alzheimer_evidence);TJP1(Alzheimer_evidence);EFHD1(Alzheimer_evidence);SNX19(Alzheimer_evidence);EMC2(Alzheimer_evidence)	61
