module	phenotype	node_id	raw_name	pretty_name	is_phenotype	gene_id	tissue	gene_base	hgnc_symbol	hgnc_name	target_categories	therapeutic_target_score	open_targets_ad_score	dgidb_drug_count	chembl_target_count	is_kinase	is_gPCR	is_ion_channel	is_nuclear_receptor	is_transporter	is_enzyme	is_receptor	is_transcription_factor	is_known_drug_target	has_ad_evidence	edge_to_phenotype	edge_from_phenotype	out_strength	in_strength	bn_degree	driver_score	display_label
M1537	PHENO_motor10_demog_slope	3	ENSG00000123395.14_AC	ENSG00000123395.14_AC	0	ENSG00000123395.14	AC	ENSG00000123395	ATG101	autophagy related 101	Alzheimer_evidence	1	0.007391597093694	0	0	False	False	False	False	False	False	False	False	False	True	0.029	0.0	4.737	2.562	36	4.977695798546847	ATG101 (AC)
M1537	PHENO_motor10_demog_slope	4	ENSG00000160714.9_AC	ENSG00000160714.9_AC	0	ENSG00000160714.9	AC	ENSG00000160714	UBE2Q1	ubiquitin conjugating enzyme E2 Q1	enzyme	1	0.0	0	0	False	False	False	False	False	True	False	False	False	False	0.055	0.0	3.2880000000000003	2.554	36	3.603	UBE2Q1 (AC)
M1537	PHENO_motor10_demog_slope	5	ENSG00000163444.11_AC	ENSG00000163444.11_AC	0	ENSG00000163444.11	AC	ENSG00000163444	TMEM183A	transmembrane protein 183A	Alzheimer_evidence	1	0.0030167179994726	0	0	False	False	False	False	False	False	False	False	False	True	0.057	0.0	1.725	2.873	31	2.0475083589997367	TMEM183A (AC)
M1537	PHENO_motor10_demog_slope	6	ENSG00000043143.20_AC	ENSG00000043143.20_AC	0	ENSG00000043143.20	AC	ENSG00000043143	JADE2	jade family PHD finger 2	Alzheimer_evidence	1	0.0044349582562164	0	0	False	False	False	False	False	False	False	False	False	True	0.031	0.0	5.048	2.282	38	5.293217479128108	JADE2 (AC)
M1537	PHENO_motor10_demog_slope	7	ENSG00000141098.12_AC	ENSG00000141098.12_AC	0	ENSG00000141098.12	AC	ENSG00000141098	GFOD2	Gfo/Idh/MocA-like oxidoreductase domain containing 2		0	0.0	0	0	False	False	False	False	False	False	False	False	False	False	0.659	0.0	2.86	2.8040000000000003	35	4.837	GFOD2 (AC)
M1537	PHENO_motor10_demog_slope	8	ENSG00000184271.16_AC	ENSG00000184271.16_AC	0	ENSG00000184271.16	AC	ENSG00000184271	POU6F1	POU class 6 homeobox 1	transcription_factor;Alzheimer_evidence	2	0.007391597093694	0	0	False	False	False	False	False	False	False	True	False	True	0.022	0.0	2.586	2.858	32	2.9556957985468464	POU6F1 (AC)
M1537	PHENO_motor10_demog_slope	9	ENSG00000115289.13_AC	ENSG00000115289.13_AC	0	ENSG00000115289.13	AC	ENSG00000115289	PCGF1	polycomb group ring finger 1		0	0.0	0	0	False	False	False	False	False	False	False	False	False	False	0.014	0.0	5.9430000000000005	2.08	39	5.985	PCGF1 (AC)
M1537	PHENO_motor10_demog_slope	10	ENSG00000096070.19_AC	ENSG00000096070.19_AC	0	ENSG00000096070.19	AC	ENSG00000096070	BRPF3	bromodomain and PHD finger containing 3	known_drug_target	1	0.0	0	0	False	False	False	False	False	False	False	False	True	False	0.033	0.0	3.711	2.172	36	3.96	BRPF3 (AC)
M1537	PHENO_motor10_demog_slope	11	ENSG00000140691.16_AC	ENSG00000140691.16_AC	0	ENSG00000140691.16	AC	ENSG00000140691	ARMC5	armadillo repeat containing 5		0	0.0	0	0	False	False	False	False	False	False	False	False	False	False	0.017	0.0	1.22	2.98	29	1.271	ARMC5 (AC)
M1537	PHENO_motor10_demog_slope	12	ENSG00000116809.11_AC	ENSG00000116809.11_AC	0	ENSG00000116809.11	AC	ENSG00000116809	ZBTB17	zinc finger and BTB domain containing 17	transcription_factor;Alzheimer_evidence	2	0.0901774845430672	0	0	False	False	False	False	False	False	False	True	False	True	0.025	0.0	0.986	2.831	35	1.4060887422715336	ZBTB17 (AC)
M1537	PHENO_motor10_demog_slope	13	ENSG00000126858.16_AC	ENSG00000126858.16_AC	0	ENSG00000126858.16	AC	ENSG00000126858	RHOT1	ras homolog family member T1	Alzheimer_evidence	1	0.013494961401984	0	0	False	False	False	False	False	False	False	False	False	True	0.012	0.0	1.207	2.911	34	1.399747480700992	RHOT1 (AC)
M1537	PHENO_motor10_demog_slope	14	ENSG00000269814.1_AC	ENSG00000269814.1_AC	0	ENSG00000269814.1	AC	ENSG00000269814	ENSG00000269814.1			0	0.0	0	0	False	False	False	False	False	False	False	False	False	False	0.017	0.0	1.4549999999999998	2.7520000000000002	33	1.5059999999999998	ENSG00000269814.1 (AC)
M1537	PHENO_motor10_demog_slope	15	ENSG00000101574.14_AC	ENSG00000101574.14_AC	0	ENSG00000101574.14	AC	ENSG00000101574	METTL4	methyltransferase 4, N6-adenosine		0	0.0	0	0	False	False	False	False	False	False	False	False	False	False	0.016	0.0	0.806	2.754	37	0.8540000000000001	METTL4 (AC)
M1537	PHENO_motor10_demog_slope	16	ENSG00000130159.13_AC	ENSG00000130159.13_AC	0	ENSG00000130159.13	AC	ENSG00000130159	ECSIT	ECSIT signaling integrator	Alzheimer_evidence	1	0.0153981817732351	0	0	False	False	False	False	False	False	False	False	False	True	0.021	0.0	4.957	2.246	39	5.177699090886618	ECSIT (AC)
M1537	PHENO_motor10_demog_slope	17	ENSG00000164077.13_AC	ENSG00000164077.13_AC	0	ENSG00000164077.13	AC	ENSG00000164077	MON1A	MON1 vesicular trafficking associated A	Alzheimer_evidence	1	0.0879941700629845	0	0	False	False	False	False	False	False	False	False	False	True	0.025	0.0	5.263	2.087	36	5.531997085031493	MON1A (AC)
M1537	PHENO_motor10_demog_slope	18	ENSG00000179943.7_AC	ENSG00000179943.7_AC	0	ENSG00000179943.7	AC	ENSG00000179943	FIZ1	FLT3 interacting zinc finger 1	transcription_factor	1	0.0	0	0	False	False	False	False	False	False	False	True	False	False	0.016	0.0	2.023	2.834	32	2.221	FIZ1 (AC)
M1537	PHENO_motor10_demog_slope	19	ENSG00000060069.16_AC	ENSG00000060069.16_AC	0	ENSG00000060069.16	AC	ENSG00000060069	CTDP1	CTD phosphatase subunit 1	enzyme	1	0.0	0	0	False	False	False	False	False	True	False	False	False	False	0.034	0.0	2.444	2.584	36	2.6959999999999997	CTDP1 (AC)
M1537	PHENO_motor10_demog_slope	20	ENSG00000169047.5_AC	ENSG00000169047.5_AC	0	ENSG00000169047.5	AC	ENSG00000169047	IRS1	insulin receptor substrate 1	receptor;Alzheimer_evidence	2	0.0922109388178257	0	0	False	False	False	False	False	False	True	False	False	True	0.534	0.0	1.634	2.844	35	3.5821054694089125	IRS1 (AC)
M154	PHENO_cogn_global	1	ENSG00000185432.11_PCGBA23	ENSG00000185432.11_PCGBA23	0	ENSG00000185432.11	PCGBA23	ENSG00000185432	TMT1A	thiol methyltransferase 1A	enzyme;Alzheimer_evidence	2	0.0240754932164382	0	0	False	False	False	False	False	True	False	False	False	True	0.626	0.0	6.093999999999999	2.3409999999999997	38	8.284037746608218	TMT1A (PCGBA23)
M154	PHENO_cogn_global	2	ENSG00000186951.16_PCGBA23	ENSG00000186951.16_PCGBA23	0	ENSG00000186951.16	PCGBA23	ENSG00000186951	PPARA	peroxisome proliferator activated receptor alpha	receptor;known_drug_target;Alzheimer_evidence	3	0.0922414507549927	0	0	False	False	False	False	False	False	True	False	True	True	0.023	0.0	1.767	2.723	33	2.332120725377496	PPARA (PCGBA23)
M154	PHENO_cogn_global	3	ENSG00000152661.7_PCGBA23	ENSG00000152661.7_PCGBA23	0	ENSG00000152661.7	PCGBA23	ENSG00000152661	GJA1	gap junction protein alpha 1	known_drug_target;Alzheimer_evidence	2	0.1086773604390652	0	0	False	False	False	False	False	False	False	False	True	True	0.029	0.0	2.7399999999999998	2.528	37	3.1813386802195325	GJA1 (PCGBA23)
M154	PHENO_cogn_global	4	ENSG00000078114.18_PCGBA23	ENSG00000078114.18_PCGBA23	0	ENSG00000078114.18	PCGBA23	ENSG00000078114	NEBL	nebulette	Alzheimer_evidence	1	0.0240226905545056	0	0	False	False	False	False	False	False	False	False	False	True	0.121	0.0	3.159	2.714	38	3.6840113452772525	NEBL (PCGBA23)
M154	PHENO_cogn_global	5	ENSG00000134250.19_PCGBA23	ENSG00000134250.19_PCGBA23	0	ENSG00000134250.19	PCGBA23	ENSG00000134250	NOTCH2	notch receptor 2	receptor;known_drug_target;Alzheimer_evidence	3	0.057702727393584	0	0	False	False	False	False	False	False	True	False	True	True	0.239	0.0	2.245	2.722	38	3.440851363696792	NOTCH2 (PCGBA23)
M154	PHENO_cogn_global	6	ENSG00000155324.9_PCGBA23	ENSG00000155324.9_PCGBA23	0	ENSG00000155324.9	PCGBA23	ENSG00000155324	GRAMD2B	GRAM domain containing 2B	Alzheimer_evidence	1	0.0129344856505366	0	0	False	False	False	False	False	False	False	False	False	True	0.057	0.0	2.702	2.629	38	3.029467242825268	GRAMD2B (PCGBA23)
M154	PHENO_cogn_global	7	ENSG00000104447.12_PCGBA23	ENSG00000104447.12_PCGBA23	0	ENSG00000104447.12	PCGBA23	ENSG00000104447	TRPS1	transcriptional repressor GATA binding 1	ion_channel;transcription_factor;Alzheimer_evidence	3	0.0084282097476881	0	0	False	False	True	False	False	False	False	True	False	True	0.031	0.0	4.505	2.579	38	5.052214104873844	TRPS1 (PCGBA23)
M154	PHENO_cogn_global	8	ENSG00000136044.11_PCGBA23	ENSG00000136044.11_PCGBA23	0	ENSG00000136044.11	PCGBA23	ENSG00000136044	APPL2	adaptor protein, phosphotyrosine interacting with PH domain and leucine zipper 2		0	0.0	0	0	False	False	False	False	False	False	False	False	False	False	0.006	0.0	1.654	2.594	35	1.672	APPL2 (PCGBA23)
M154	PHENO_cogn_global	9	ENSG00000187079.16_PCGBA23	ENSG00000187079.16_PCGBA23	0	ENSG00000187079.16	PCGBA23	ENSG00000187079	TEAD1	TEA domain transcription factor 1	transcription_factor;known_drug_target;Alzheimer_evidence	3	0.3284513621452395	0	0	False	False	False	False	False	False	False	True	True	True	0.02	0.0	1.721	2.8930000000000002	35	2.3952256810726196	TEAD1 (PCGBA23)
M154	PHENO_cogn_global	10	ENSG00000105855.9_PCGBA23	ENSG00000105855.9_PCGBA23	0	ENSG00000105855.9	PCGBA23	ENSG00000105855	ITGB8	integrin subunit beta 8	known_drug_target;Alzheimer_evidence	2	0.0136476786756138	0	0	False	False	False	False	False	False	False	False	True	True	0.014	0.0	2.58	2.695	38	2.9288238393378068	ITGB8 (PCGBA23)
M154	PHENO_cogn_global	11	ENSG00000163346.16_PCGBA23	ENSG00000163346.16_PCGBA23	0	ENSG00000163346.16	PCGBA23	ENSG00000163346	PBXIP1	PBX homeobox interacting protein 1	transcription_factor;Alzheimer_evidence	2	0.0632185095222374	0	0	False	False	False	False	False	False	False	True	False	True	0.009	0.0	1.4969999999999999	2.721	38	1.8556092547611185	PBXIP1 (PCGBA23)
M154	PHENO_cogn_global	12	ENSG00000163110.14_PCGBA23	ENSG00000163110.14_PCGBA23	0	ENSG00000163110.14	PCGBA23	ENSG00000163110	PDLIM5	PDZ and LIM domain 5	Alzheimer_evidence	1	0.2207423774288856	0	0	False	False	False	False	False	False	False	False	False	True	0.019	0.0	3.325	2.613	39	3.642371188714443	PDLIM5 (PCGBA23)
M154	PHENO_cogn_global	13	ENSG00000007372.21_PCGBA23	ENSG00000007372.21_PCGBA23	0	ENSG00000007372.21	PCGBA23	ENSG00000007372	PAX6	paired box 6	transcription_factor;Alzheimer_evidence	2	0.1336911261100131	0	0	False	False	False	False	False	False	False	True	False	True	0.236	0.0	0.9239999999999999	2.931	31	1.9988455630550064	PAX6 (PCGBA23)
M154	PHENO_cogn_global	14	ENSG00000165478.6_PCGBA23	ENSG00000165478.6_PCGBA23	0	ENSG00000165478.6	PCGBA23	ENSG00000165478	HEPACAM	hepatic and glial cell adhesion molecule	Alzheimer_evidence	1	0.0052708659682939	0	0	False	False	False	False	False	False	False	False	False	True	0.009	0.0	4.565	2.451	37	4.744635432984148	HEPACAM (PCGBA23)
M154	PHENO_cogn_global	15	ENSG00000167191.11_PCGBA23	ENSG00000167191.11_PCGBA23	0	ENSG00000167191.11	PCGBA23	ENSG00000167191	GPRC5B	G protein-coupled receptor class C group 5 member B	GPCR;receptor;known_drug_target;Alzheimer_evidence	4	0.0516043953499989	0	0	False	True	False	False	False	False	True	False	True	True	0.876	0.0	2.06	2.787	35	5.313802197675	GPRC5B (PCGBA23)
M154	PHENO_cogn_global	16	ENSG00000164188.8_PCGBA23	ENSG00000164188.8_PCGBA23	0	ENSG00000164188.8	PCGBA23	ENSG00000164188	RANBP3L	RAN binding protein 3 like	Alzheimer_evidence	1	0.0100607849330835	0	0	False	False	False	False	False	False	False	False	False	True	0.405	0.0	3.137	2.675	39	4.507030392466542	RANBP3L (PCGBA23)
M154	PHENO_cogn_global	17	ENSG00000178075.19_PCGBA23	ENSG00000178075.19_PCGBA23	0	ENSG00000178075.19	PCGBA23	ENSG00000178075	GRAMD1C	GRAM domain containing 1C	Alzheimer_evidence	1	0.0062970089250161	0	0	False	False	False	False	False	False	False	False	False	True	0.048	0.0	1.708	2.779	36	2.005148504462508	GRAMD1C (PCGBA23)
M154	PHENO_cogn_global	18	ENSG00000165730.14_PCGBA23	ENSG00000165730.14_PCGBA23	0	ENSG00000165730.14	PCGBA23	ENSG00000165730	STOX1	storkhead box 1	Alzheimer_evidence	1	0.009166161826729	0	0	False	False	False	False	False	False	False	False	False	True	0.011	0.0	3.597	2.774	39	3.7845830809133645	STOX1 (PCGBA23)
M154	PHENO_cogn_global	19	ENSG00000147027.3_PCGBA23	ENSG00000147027.3_PCGBA23	0	ENSG00000147027.3	PCGBA23	ENSG00000147027	TMEM47	transmembrane protein 47	Alzheimer_evidence	1	0.007153639898857	0	0	False	False	False	False	False	False	False	False	False	True	0.119	0.0	0.9650000000000001	2.837	31	1.4755768199494286	TMEM47 (PCGBA23)
M154	PHENO_cogn_global	20	ENSG00000100852.12_PCGBA23	ENSG00000100852.12_PCGBA23	0	ENSG00000100852.12	PCGBA23	ENSG00000100852	ARHGAP5	Rho GTPase activating protein 5	Alzheimer_evidence	1	0.0073027636356422	0	0	False	False	False	False	False	False	False	False	False	True	0.019	0.0	5.118	2.16	39	5.3286513818178225	ARHGAP5 (PCGBA23)
M154	PHENO_cogng_demog_slope	1	ENSG00000185432.11_PCGBA23	ENSG00000185432.11_PCGBA23	0	ENSG00000185432.11	PCGBA23	ENSG00000185432	TMT1A	thiol methyltransferase 1A	enzyme;Alzheimer_evidence	2	0.0240754932164382	0	0	False	False	False	False	False	True	False	False	False	True	0.932	0.0	6.973	2.241	38	10.081037746608219	TMT1A (PCGBA23)
M154	PHENO_cogng_demog_slope	2	ENSG00000186951.16_PCGBA23	ENSG00000186951.16_PCGBA23	0	ENSG00000186951.16	PCGBA23	ENSG00000186951	PPARA	peroxisome proliferator activated receptor alpha	receptor;known_drug_target;Alzheimer_evidence	3	0.0922414507549927	0	0	False	False	False	False	False	False	True	False	True	True	0.0	0.0	2.482	2.591	38	2.978120725377497	PPARA (PCGBA23)
M154	PHENO_cogng_demog_slope	3	ENSG00000152661.7_PCGBA23	ENSG00000152661.7_PCGBA23	0	ENSG00000152661.7	PCGBA23	ENSG00000152661	GJA1	gap junction protein alpha 1	known_drug_target;Alzheimer_evidence	2	0.1086773604390652	0	0	False	False	False	False	False	False	False	False	True	True	0.003	0.0	3.138	2.524	38	3.5013386802195323	GJA1 (PCGBA23)
M154	PHENO_cogng_demog_slope	4	ENSG00000078114.18_PCGBA23	ENSG00000078114.18_PCGBA23	0	ENSG00000078114.18	PCGBA23	ENSG00000078114	NEBL	nebulette	Alzheimer_evidence	1	0.0240226905545056	0	0	False	False	False	False	False	False	False	False	False	True	0.031	0.0	3.213	2.675	38	3.4680113452772527	NEBL (PCGBA23)
M154	PHENO_cogng_demog_slope	5	ENSG00000134250.19_PCGBA23	ENSG00000134250.19_PCGBA23	0	ENSG00000134250.19	PCGBA23	ENSG00000134250	NOTCH2	notch receptor 2	receptor;known_drug_target;Alzheimer_evidence	3	0.057702727393584	0	0	False	False	False	False	False	False	True	False	True	True	0.006	0.0	1.922	2.779	31	2.418851363696792	NOTCH2 (PCGBA23)
M154	PHENO_cogng_demog_slope	6	ENSG00000155324.9_PCGBA23	ENSG00000155324.9_PCGBA23	0	ENSG00000155324.9	PCGBA23	ENSG00000155324	GRAMD2B	GRAM domain containing 2B	Alzheimer_evidence	1	0.0129344856505366	0	0	False	False	False	False	False	False	False	False	False	True	0.013	0.0	3.032	2.686	38	3.227467242825268	GRAMD2B (PCGBA23)
M154	PHENO_cogng_demog_slope	7	ENSG00000104447.12_PCGBA23	ENSG00000104447.12_PCGBA23	0	ENSG00000104447.12	PCGBA23	ENSG00000104447	TRPS1	transcriptional repressor GATA binding 1	ion_channel;transcription_factor;Alzheimer_evidence	3	0.0084282097476881	0	0	False	False	True	False	False	False	False	True	False	True	0.045	0.0	3.719	2.6870000000000003	38	4.308214104873844	TRPS1 (PCGBA23)
M154	PHENO_cogng_demog_slope	8	ENSG00000136044.11_PCGBA23	ENSG00000136044.11_PCGBA23	0	ENSG00000136044.11	PCGBA23	ENSG00000136044	APPL2	adaptor protein, phosphotyrosine interacting with PH domain and leucine zipper 2		0	0.0	0	0	False	False	False	False	False	False	False	False	False	False	0.016	0.0	3.033	2.356	39	3.081	APPL2 (PCGBA23)
M154	PHENO_cogng_demog_slope	9	ENSG00000187079.16_PCGBA23	ENSG00000187079.16_PCGBA23	0	ENSG00000187079.16	PCGBA23	ENSG00000187079	TEAD1	TEA domain transcription factor 1	transcription_factor;known_drug_target;Alzheimer_evidence	3	0.3284513621452395	0	0	False	False	False	False	False	False	False	True	True	True	0.13	0.0	1.339	2.956	35	2.34322568107262	TEAD1 (PCGBA23)
M154	PHENO_cogng_demog_slope	10	ENSG00000105855.9_PCGBA23	ENSG00000105855.9_PCGBA23	0	ENSG00000105855.9	PCGBA23	ENSG00000105855	ITGB8	integrin subunit beta 8	known_drug_target;Alzheimer_evidence	2	0.0136476786756138	0	0	False	False	False	False	False	False	False	False	True	True	0.773	0.0	3.221	2.5989999999999998	36	5.846823839337807	ITGB8 (PCGBA23)
M154	PHENO_cogng_demog_slope	11	ENSG00000163346.16_PCGBA23	ENSG00000163346.16_PCGBA23	0	ENSG00000163346.16	PCGBA23	ENSG00000163346	PBXIP1	PBX homeobox interacting protein 1	transcription_factor;Alzheimer_evidence	2	0.0632185095222374	0	0	False	False	False	False	False	False	False	True	False	True	0.004	0.0	2.493	2.548	36	2.8366092547611186	PBXIP1 (PCGBA23)
M154	PHENO_cogng_demog_slope	12	ENSG00000163110.14_PCGBA23	ENSG00000163110.14_PCGBA23	0	ENSG00000163110.14	PCGBA23	ENSG00000163110	PDLIM5	PDZ and LIM domain 5	Alzheimer_evidence	1	0.2207423774288856	0	0	False	False	False	False	False	False	False	False	False	True	0.002	0.0	3.875	2.552	39	4.141371188714443	PDLIM5 (PCGBA23)
M154	PHENO_cogng_demog_slope	13	ENSG00000007372.21_PCGBA23	ENSG00000007372.21_PCGBA23	0	ENSG00000007372.21	PCGBA23	ENSG00000007372	PAX6	paired box 6	transcription_factor;Alzheimer_evidence	2	0.1336911261100131	0	0	False	False	False	False	False	False	False	True	False	True	0.004	0.0	0.726	2.959	27	1.1048455630550067	PAX6 (PCGBA23)
M154	PHENO_cogng_demog_slope	14	ENSG00000165478.6_PCGBA23	ENSG00000165478.6_PCGBA23	0	ENSG00000165478.6	PCGBA23	ENSG00000165478	HEPACAM	hepatic and glial cell adhesion molecule	Alzheimer_evidence	1	0.0052708659682939	0	0	False	False	False	False	False	False	False	False	False	True	0.005	0.0	3.581	2.595	35	3.748635432984147	HEPACAM (PCGBA23)
M154	PHENO_cogng_demog_slope	15	ENSG00000167191.11_PCGBA23	ENSG00000167191.11_PCGBA23	0	ENSG00000167191.11	PCGBA23	ENSG00000167191	GPRC5B	G protein-coupled receptor class C group 5 member B	GPCR;receptor;known_drug_target;Alzheimer_evidence	4	0.0516043953499989	0	0	False	True	False	False	False	False	True	False	True	True	0.086	0.0	0.933	2.8680000000000003	31	1.8168021976749993	GPRC5B (PCGBA23)
M154	PHENO_cogng_demog_slope	16	ENSG00000164188.8_PCGBA23	ENSG00000164188.8_PCGBA23	0	ENSG00000164188.8	PCGBA23	ENSG00000164188	RANBP3L	RAN binding protein 3 like	Alzheimer_evidence	1	0.0100607849330835	0	0	False	False	False	False	False	False	False	False	False	True	0.918	0.0	2.855	2.8449999999999998	37	5.764030392466542	RANBP3L (PCGBA23)
M154	PHENO_cogng_demog_slope	17	ENSG00000178075.19_PCGBA23	ENSG00000178075.19_PCGBA23	0	ENSG00000178075.19	PCGBA23	ENSG00000178075	GRAMD1C	GRAM domain containing 1C	Alzheimer_evidence	1	0.0062970089250161	0	0	False	False	False	False	False	False	False	False	False	True	0.002	0.0	1.466	2.8369999999999997	35	1.625148504462508	GRAMD1C (PCGBA23)
M154	PHENO_cogng_demog_slope	18	ENSG00000165730.14_PCGBA23	ENSG00000165730.14_PCGBA23	0	ENSG00000165730.14	PCGBA23	ENSG00000165730	STOX1	storkhead box 1	Alzheimer_evidence	1	0.009166161826729	0	0	False	False	False	False	False	False	False	False	False	True	0.002	0.0	3.632	2.786	36	3.7925830809133645	STOX1 (PCGBA23)
M154	PHENO_cogng_demog_slope	19	ENSG00000147027.3_PCGBA23	ENSG00000147027.3_PCGBA23	0	ENSG00000147027.3	PCGBA23	ENSG00000147027	TMEM47	transmembrane protein 47	Alzheimer_evidence	1	0.007153639898857	0	0	False	False	False	False	False	False	False	False	False	True	0.013	0.0	0.75	2.811	35	0.9425768199494285	TMEM47 (PCGBA23)
M154	PHENO_cogng_demog_slope	20	ENSG00000100852.12_PCGBA23	ENSG00000100852.12_PCGBA23	0	ENSG00000100852.12	PCGBA23	ENSG00000100852	ARHGAP5	Rho GTPase activating protein 5	Alzheimer_evidence	1	0.0073027636356422	0	0	False	False	False	False	False	False	False	False	False	True	0.0	0.0	3.8369999999999997	2.34	38	3.9906513818178206	ARHGAP5 (PCGBA23)
M154	PHENO_motor10_demog_slope	1	ENSG00000185432.11_PCGBA23	ENSG00000185432.11_PCGBA23	0	ENSG00000185432.11	PCGBA23	ENSG00000185432	TMT1A	thiol methyltransferase 1A	enzyme;Alzheimer_evidence	2	0.0240754932164382	0	0	False	False	False	False	False	True	False	False	False	True	0.046	0.0	6.452	2.251	36	6.902037746608219	TMT1A (PCGBA23)
M154	PHENO_motor10_demog_slope	2	ENSG00000186951.16_PCGBA23	ENSG00000186951.16_PCGBA23	0	ENSG00000186951.16	PCGBA23	ENSG00000186951	PPARA	peroxisome proliferator activated receptor alpha	receptor;known_drug_target;Alzheimer_evidence	3	0.0922414507549927	0	0	False	False	False	False	False	False	True	False	True	True	0.194	0.0	2.468	2.529	37	3.5461207253774965	PPARA (PCGBA23)
M154	PHENO_motor10_demog_slope	3	ENSG00000152661.7_PCGBA23	ENSG00000152661.7_PCGBA23	0	ENSG00000152661.7	PCGBA23	ENSG00000152661	GJA1	gap junction protein alpha 1	known_drug_target;Alzheimer_evidence	2	0.1086773604390652	0	0	False	False	False	False	False	False	False	False	True	True	0.052	0.0	2.861	2.561	36	3.371338680219533	GJA1 (PCGBA23)
M154	PHENO_motor10_demog_slope	4	ENSG00000078114.18_PCGBA23	ENSG00000078114.18_PCGBA23	0	ENSG00000078114.18	PCGBA23	ENSG00000078114	NEBL	nebulette	Alzheimer_evidence	1	0.0240226905545056	0	0	False	False	False	False	False	False	False	False	False	True	0.25	0.0	3.499	2.73	37	4.411011345277254	NEBL (PCGBA23)
M154	PHENO_motor10_demog_slope	5	ENSG00000134250.19_PCGBA23	ENSG00000134250.19_PCGBA23	0	ENSG00000134250.19	PCGBA23	ENSG00000134250	NOTCH2	notch receptor 2	receptor;known_drug_target;Alzheimer_evidence	3	0.057702727393584	0	0	False	False	False	False	False	False	True	False	True	True	0.055	0.0	2.114	2.81	34	2.7578513636967923	NOTCH2 (PCGBA23)
M154	PHENO_motor10_demog_slope	6	ENSG00000155324.9_PCGBA23	ENSG00000155324.9_PCGBA23	0	ENSG00000155324.9	PCGBA23	ENSG00000155324	GRAMD2B	GRAM domain containing 2B	Alzheimer_evidence	1	0.0129344856505366	0	0	False	False	False	False	False	False	False	False	False	True	0.045	0.0	2.829	2.697	38	3.1204672428252684	GRAMD2B (PCGBA23)
M154	PHENO_motor10_demog_slope	7	ENSG00000104447.12_PCGBA23	ENSG00000104447.12_PCGBA23	0	ENSG00000104447.12	PCGBA23	ENSG00000104447	TRPS1	transcriptional repressor GATA binding 1	ion_channel;transcription_factor;Alzheimer_evidence	3	0.0084282097476881	0	0	False	False	True	False	False	False	False	True	False	True	0.162	0.0	4.945	2.516	39	5.885214104873844	TRPS1 (PCGBA23)
M154	PHENO_motor10_demog_slope	8	ENSG00000136044.11_PCGBA23	ENSG00000136044.11_PCGBA23	0	ENSG00000136044.11	PCGBA23	ENSG00000136044	APPL2	adaptor protein, phosphotyrosine interacting with PH domain and leucine zipper 2		0	0.0	0	0	False	False	False	False	False	False	False	False	False	False	0.056	0.0	2.725	2.346	38	2.8930000000000002	APPL2 (PCGBA23)
M154	PHENO_motor10_demog_slope	9	ENSG00000187079.16_PCGBA23	ENSG00000187079.16_PCGBA23	0	ENSG00000187079.16	PCGBA23	ENSG00000187079	TEAD1	TEA domain transcription factor 1	transcription_factor;known_drug_target;Alzheimer_evidence	3	0.3284513621452395	0	0	False	False	False	False	False	False	False	True	True	True	0.333	0.0	1.794	2.943	33	3.40722568107262	TEAD1 (PCGBA23)
M154	PHENO_motor10_demog_slope	10	ENSG00000105855.9_PCGBA23	ENSG00000105855.9_PCGBA23	0	ENSG00000105855.9	PCGBA23	ENSG00000105855	ITGB8	integrin subunit beta 8	known_drug_target;Alzheimer_evidence	2	0.0136476786756138	0	0	False	False	False	False	False	False	False	False	True	True	0.094	0.0	2.18	2.704	34	2.768823839337807	ITGB8 (PCGBA23)
M154	PHENO_motor10_demog_slope	11	ENSG00000163346.16_PCGBA23	ENSG00000163346.16_PCGBA23	0	ENSG00000163346.16	PCGBA23	ENSG00000163346	PBXIP1	PBX homeobox interacting protein 1	transcription_factor;Alzheimer_evidence	2	0.0632185095222374	0	0	False	False	False	False	False	False	False	True	False	True	0.05	0.0	2.504	2.509	37	2.9856092547611186	PBXIP1 (PCGBA23)
M154	PHENO_motor10_demog_slope	12	ENSG00000163110.14_PCGBA23	ENSG00000163110.14_PCGBA23	0	ENSG00000163110.14	PCGBA23	ENSG00000163110	PDLIM5	PDZ and LIM domain 5	Alzheimer_evidence	1	0.2207423774288856	0	0	False	False	False	False	False	False	False	False	False	True	0.049	0.0	3.891	2.492	37	4.298371188714444	PDLIM5 (PCGBA23)
M154	PHENO_motor10_demog_slope	13	ENSG00000007372.21_PCGBA23	ENSG00000007372.21_PCGBA23	0	ENSG00000007372.21	PCGBA23	ENSG00000007372	PAX6	paired box 6	transcription_factor;Alzheimer_evidence	2	0.1336911261100131	0	0	False	False	False	False	False	False	False	True	False	True	0.044	0.0	0.373	2.939	27	0.8718455630550065	PAX6 (PCGBA23)
M154	PHENO_motor10_demog_slope	14	ENSG00000165478.6_PCGBA23	ENSG00000165478.6_PCGBA23	0	ENSG00000165478.6	PCGBA23	ENSG00000165478	HEPACAM	hepatic and glial cell adhesion molecule	Alzheimer_evidence	1	0.0052708659682939	0	0	False	False	False	False	False	False	False	False	False	True	0.045	0.0	3.796	2.615	34	4.083635432984147	HEPACAM (PCGBA23)
