Gene	r_cogn_global	p_cogn_global	r_pseudotime	p_pseudotime	r_cogng_demog_slope	p_cogng_demog_slope	r_motor10_demog_slope	p_motor10_demog_slope	r_sqrt_parksc_demog_slope	p_sqrt_parksc_demog_slope	max_abs_r	module_id	module_type	selected
ME_M1402	0.047832227565283304	0.4380942840250557	-0.047020768101783926	0.4459132363020497	-0.007747515272721541	0.900107069990724	-0.016701852190833203	0.7866832668263184	0.09008445281658256	0.14360111807481135	0.09008445281658256	1402	CT	False
ME_M1403	0.17320633274519537	0.004688824575206045	-0.12145077563252564	0.04826289663867049	0.1451983576164517	0.018028555310456804	0.05981629257680091	0.3320442827148772	-0.09043511213285838	0.14204237305805129	0.17320633274519537	1403	TS	True
ME_M1405	-0.19104536631290833	0.001783398664381287	0.2245582850660942	0.00022830641351274955	-0.18141347757465673	0.003037976841846307	-0.12594235405390758	0.04049484390049714	0.11571713446033875	0.059950466423614276	0.2245582850660942	1405	TS	False
ME_M144	0.2428498234365359	6.480850747677929e-05	-0.196013891791375	0.0013414693372162812	0.18193585433002224	0.0029533864342451855	0.13177159848653158	0.032008481516896344	-0.0999135596923447	0.10462160097401502	0.2428498234365359	144	TS	True
ME_M1460	0.2083058320975969	0.0006438113270423848	-0.2197646013802637	0.0003124360417451407	0.20334665781880695	0.0008701798477004284	0.12053752066207364	0.04998583853175628	-0.0869173847349964	0.15827548810065792	0.2197646013802637	1460	TS	False
ME_M1464	0.10212151855724175	0.09713616757741961	-0.17028286814211674	0.0054488499223639625	0.12764239323327156	0.037843451237979504	0.12357019716900951	0.04445481246674101	-0.08260182715398084	0.18005171902558745	0.17028286814211674	1464	TS	True
ME_M1477	0.1395105671291912	0.0231196941971515	-0.11757862811642243	0.05592378224996536	0.10493277206475508	0.08822869094383541	0.08909578372123554	0.1480661716800424	-0.0028412311045502964	0.9632836767354239	0.1395105671291912	1477	CT	False
ME_M1505	0.1581560034643517	0.009918087279857855	-0.13643924647585864	0.02635322182749902	0.11389062423588354	0.06413090642931957	0.10540263916391666	0.08680588512998862	-0.0563407978407279	0.3609523226732083	0.1581560034643517	1505	CT	False
ME_M1506	0.15464104708296825	0.01171367953395242	-0.15541571101707732	0.011295008804916554	0.12023515349297317	0.05056746081798354	0.11164941671601676	0.06958440690885541	-0.10118213649053052	0.10026711157870362	0.15541571101707732	1506	CT	False
ME_M1508	0.133872304326397	0.029346690773203975	-0.1742165110953236	0.0044492806096765505	0.11423401089297719	0.06332721025978	0.1333821767647718	0.02995017247642009	-0.10221257016508789	0.09683687251759122	0.1742165110953236	1508	TS	False
ME_M1509	-0.20394627167478285	0.0008393601280949457	0.17570036216248755	0.004117382553305737	-0.17255710827645568	0.004848840794719506	-0.09538016137642333	0.12141301916371613	0.06878459100601003	0.2645245556935623	0.20394627167478285	1509	CT	False
ME_M1510	0.13262322666872425	0.030905566391153057	-0.19265355088190503	0.0016275912999427727	0.1878867657527153	0.0021297424141908917	0.071688491551964	0.24483587230145923	-0.12121568606172635	0.04870160405293914	0.19265355088190503	1510	CT	False
ME_M1533	-0.08282791501006832	0.17885858051947687	0.08781986613416311	0.15398340251024645	-0.10249229025182625	0.09592199151945446	-0.06268232110604531	0.3093577442517891	0.10235497169390141	0.09637025628046106	0.10249229025182625	1533	CT	True
ME_M1535	-0.04494312538130834	0.46628876097085464	-0.007171898623454498	0.9074943233744833	-0.04946930688205054	0.4225609020722389	-0.14056466293909967	0.022091844470834093	0.0027202066600820005	0.9648466080740609	0.14056466293909967	1535	CT	True
ME_M1537	0.07245395067395254	0.23982083805769278	-0.09396033050333781	0.12708211327051083	0.16630820134318197	0.006659160692447038	0.1046838505059126	0.08898999176165465	-0.06236319807886615	0.31183219852651134	0.16630820134318197	1537	CT	True
ME_M154	0.24294892387778425	6.435034350148662e-05	-0.19288016143828032	0.0016066667559072217	0.17524235903998256	0.004217360338290082	0.15647822824085425	0.010742271884272651	-0.08137473450742289	0.18663018959756422	0.24294892387778425	154	CT	True
ME_M1541	-0.0601494295296231	0.32935370733940594	-0.018040138336333434	0.7700513687086682	0.03382625494141867	0.583550886187991	-0.044979697731667864	0.4659257071440266	-0.03740790893805855	0.544322063904184	0.0601494295296231	1541	CT	True
ME_M1543	-0.15904684896711233	0.009503653443804383	0.16674137106233908	0.006516492165060021	-0.21959813224505806	0.0003158204858680701	0.018167182494387056	0.7684778143650783	0.17961849593809295	0.0033456569167273345	0.21959813224505806	1543	CT	False
ME_M1547	-0.05548973922739523	0.36826353916786403	0.10009263973313863	0.10399799546205092	0.06458660781376459	0.2948608801645377	-0.09437125982492922	0.12542069215672952	0.07397512657134302	0.23006935814695448	0.10009263973313863	1547	CT	True
ME_M1548	0.07203416949012818	0.2425621162829516	-0.11496751046008237	0.06163815886759226	0.14762477282113667	0.016172982215208766	-0.01687492675752332	0.7845267045283271	-0.08597726887432869	0.16284170478007468	0.14762477282113667	1548	CT	False
ME_M1556	0.05527104341302072	0.3701569967616937	-0.05245102408015643	0.3951082818712031	0.1381231787580419	0.024535287361358685	-0.023081611989909726	0.7083931315237864	-0.016999191168556055	0.782979344633182	0.1381231787580419	1556	CT	False
ME_M1557	-0.09783661783834809	0.11207166917690072	0.02326337200124008	0.7062025346928713	-0.1525620104500248	0.01290569705259907	0.030151496716323594	0.6251095892103209	0.023387292477923868	0.7047104129252927	0.1525620104500248	1557	CT	False
ME_M1563	0.013749052095524489	0.8237138658854674	0.031065757199496835	0.6146515890436403	-0.09927667360252897	0.10686336050692728	0.06412684833376937	0.29831876699402265	0.07473005316489027	0.22533542036855816	0.09927667360252897	1563	CT	False
ME_M1564	-0.04024316968777577	0.514221357788172	0.03923855074271799	0.5247876678934066	-0.10803796331560601	0.07916379933982051	-0.02345170056734599	0.7039353230773032	0.012645677720135893	0.8376566809599579	0.10803796331560601	1564	CT	False
ME_M1567	-0.0935708246038186	0.1286725897098809	0.009904869974445242	0.8725019370681902	-0.09111381935745475	0.13906214389394406	-0.011041472681551458	0.8580178559029726	0.0032879449101275455	0.9575159953361267	0.0935708246038186	1567	CT	True
ME_M1572	0.011365584790523216	0.853896068448825	0.11046896299555586	0.07260560527988762	0.015335521646339069	0.8037640573487407	-0.06926528620029991	0.26119257073978497	0.07503192761305345	0.22346194056790175	0.11046896299555586	1572	CT	True
ME_M1579	-0.06502495793207358	0.2915889787050165	0.022726007452736847	0.7126858561859535	-0.027976476355520575	0.6502896129884105	0.12207759196245216	0.047109283868275655	-0.016960118311011484	0.7834657942913312	0.12207759196245216	1579	CT	False
ME_M158	0.154337861859013	0.011881227774564596	-0.13624291725069262	0.02657252370321593	0.06674414250970537	0.2789916431512199	0.12999384960662935	0.03441922314258099	-0.02578551828148347	0.6760618993386859	0.154337861859013	158	CT	False
ME_M1580	-0.07472627665098192	0.22535892842225977	0.0705390911151691	0.25250302131428215	-0.08427379701586928	0.17136616270658162	0.14277307899208327	0.02006585271137179	-0.029227122076650444	0.6357601172113404	0.14277307899208327	1580	CT	False
ME_M1581	-0.06162203319105458	0.31762904609208703	0.021369439930860355	0.7291440502629398	-0.018147484424368962	0.7687217304561251	0.14413980587129516	0.018894489395772488	-0.06101569140594625	0.32242330135714337	0.14413980587129516	1581	TS	False
